"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.17575560105277,0.877682902307359,0.955668833893398,0.555673440574899,1.57520054006224,0.156250450595548,2.52396653448442,0.828822825915726,0.942816308855194,-1.38422369846824,2.17046193320928,0.20808439700823,2.0394478468539,0.888235500964994,0.946086970861542,-0.316837699556017,1.39735984567436,0.12870931970683,1.51631681774121,0.93821848246868,0.972484129953071,-0.390473186016066,1.17734068748897,0.118520079249805
