par_id,rmse,nse,r,bias,mae,nmae
p00001,2.38969077535555,0.858158200721403,0.93135419215951,-0.550088707281268,1.74065915061656,0.19126648131837
p00002,1.91606287069144,0.908811446234234,0.957136263393548,0.467289246330006,1.41262688990018,0.168160456691129
p00003,3.32704796562104,0.725059358514411,0.876270820005355,-0.995193969465649,2.62021586318262,0.243244921038665
p00004,5.06508959131437,0.362771662522486,0.796346244411909,-3.16757599677041,3.94659810775103,0.355625587565545
p00005,4.51598204587597,0.493446604623374,0.841715188462304,-2.89530916588373,3.43505172313564,0.308952583982226
p00006,2.6008310506226,0.831986143558248,0.918230915257458,-0.48178168115091,1.97647978743394,0.211301378083968
p00007,3.49345360357842,0.696868703487216,0.876279592444649,-1.58837141837933,2.69186589577217,0.261347712462288
p00008,4.12641924747677,0.57707094833682,0.826294452112275,-1.62878719935408,3.33821070786847,0.305844987681799
p00009,1.98590461658655,0.902042523588202,0.958982612663663,0.77587997475044,1.522619752202,0.182445890459117
p00010,4.82776069877815,0.421088352675207,0.781218812771424,-2.35292964621257,3.89798572665884,0.367405493646796
p00011,2.3077040716204,0.867724001030093,0.93499948816866,-0.410801657075749,1.69901755842631,0.185088808870851
p00012,3.88274937235323,0.625545086381476,0.850187672321504,-1.80271865854375,3.03463684116265,0.290429527486354
p00013,2.05309218272179,0.895302161370261,0.948304700398506,-0.373539816500294,1.43710277304756,0.158138588166659
p00014,3.21412365383384,0.743406305822851,0.883152203780042,-0.905996254844392,2.52602897064005,0.237071539909971
p00015,2.47246780611491,0.848161428863078,0.937438196457445,-1.10887235525543,1.73050850616559,0.174476103387821
p00016,4.09856801901926,0.5827607929665,0.859196478218672,-2.46136199295361,3.10978423018203,0.292057867189228
p00017,2.3806974871721,0.859223797884232,0.935620438460583,-0.790672579859072,1.68991039841456,0.177350027808786
p00018,2.33120476764963,0.865016196061952,0.934539211406149,0.202385329712272,1.79041575954198,0.186621707502379
p00019,2.16399801008811,0.88368531962475,0.948210964933604,0.635741623311803,1.69530261332942,0.182325117276809
p00020,2.17920213333619,0.882045137623191,0.944482697172427,-0.624829351145038,1.51789993247211,0.162476359202675
p00021,4.24468183393833,0.552481387266472,0.847469535631626,-2.51612873781562,3.23849817997651,0.298293867217342
p00022,3.90463868079158,0.621311146619131,0.866141139604094,-2.21996787962419,2.96349739224897,0.273536172339658
p00023,2.40489117336914,0.856348000876854,0.928828737135071,-0.0144416233118027,1.83225922166765,0.185243954438487
p00024,3.58797912445288,0.68024257890375,0.861107280712577,-1.24976374163241,2.84276855372871,0.261565818583822
p00025,1.83864724598228,0.916031257636677,0.959371876293999,-0.411694355549031,1.2302681899589,0.141176915963671
p00026,1.88010184774358,0.912202212885649,0.956801854282192,-0.344683816793893,1.24213669406929,0.140606331874607
p00027,3.84439649150698,0.63290610504844,0.880152269375112,-2.37519415913095,2.86064460246624,0.265494002860485
p00028,2.14548378278194,0.88566708145345,0.959190695582618,1.1007433769818,1.67241190487375,0.197902053616441
p00029,4.03120782536142,0.596362791254376,0.833958293642336,-1.63793739254257,3.21914519641809,0.291957373724106
p00030,5.15248888862853,0.340590886288665,0.761591739950168,-2.66757366265414,4.1525603772754,0.37152733991269
p00031,4.65409349733995,0.4619891614807,0.795491560052673,-2.19776483998826,3.75086255284792,0.337667651175604
p00032,4.98885571895871,0.381808960891333,0.812877904234798,-3.27885973722842,3.83518663094539,0.350259059861443
p00033,2.68963927277801,0.820316212884765,0.923566736667647,-1.13193656664709,1.93382310804463,0.195223060123213
p00034,1.93430480596816,0.907066854016721,0.953461764010614,-0.255625836758661,1.32619271579565,0.150144450098382
p00035,2.29699839554263,0.868948438157283,0.954979383614974,1.20462779829712,1.87000527568996,0.203752305577396
p00036,4.79275559934086,0.429453055433113,0.790365543926925,-2.50249580299472,3.82317665736935,0.357008806661722
p00037,2.10217489555165,0.890236358111667,0.954057378288446,0.81509284380505,1.64885584086905,0.197276032804881
p00038,2.13093351529013,0.887212591642273,0.946462422456981,-0.579211512037581,1.48137820317087,0.158859162204824
p00039,5.28125229796056,0.307221106222624,0.749106315608039,-2.61883097915443,4.30895428214915,0.388227709584372
p00040,3.03059531351167,0.771872988037302,0.912504243985609,-1.54881609483265,2.21480454169113,0.214158885973803
p00041,4.93450920239255,0.395204231522341,0.782290475289735,-2.64863174398121,3.94696088079859,0.372430453296433
p00042,1.90255086924928,0.910093027739056,0.959444664903253,0.552298261890781,1.34083652671756,0.159038765406156
p00043,3.81578423259237,0.63835002812252,0.876671654814374,-2.26221835437463,2.86147413241339,0.265447435011327
p00044,1.91282044632724,0.909119809618413,0.954461246731213,-0.238072910745743,1.29281466940693,0.147580940532801
p00045,3.51602270502932,0.69293935399519,0.877892381582377,-1.68623100822079,2.68685508925426,0.261222233813098
p00046,2.29093414275478,0.869639497173117,0.936437984876123,-0.477721847621844,1.6601635005872,0.18419555764853
p00047,1.89431279507646,0.910869939182419,0.959053709201809,0.522269648561362,1.38754317293012,0.166238415568006
p00048,2.10427988058488,0.890016427311712,0.947835784385982,-0.576001445977686,1.43584312830299,0.155626841071869
p00049,2.8047183143294,0.804611356306368,0.908475449338068,-0.763464263945978,2.14903961626541,0.224244788056598
p00050,4.1912102479715,0.563685433653181,0.826117514698557,-1.86760813123899,3.33093539782736,0.296781499718345
p00051,1.88605454084748,0.911645370019497,0.955273132607021,-0.0307204260129184,1.30213853229595,0.147967720397994
p00052,2.01022700829798,0.899628358970459,0.950325908989138,0.252057172636524,1.51224664709336,0.179599822021498
p00053,2.49140600573173,0.845826464589452,0.923142399158272,-0.0732516647093365,1.90127859659425,0.211646422534237
p00054,3.68832247390365,0.662107472706437,0.859307203753145,-1.5797702489724,2.88097405402231,0.278218486152299
p00055,2.72985236015291,0.814903103724955,0.93137263721928,-1.45425409453905,1.92091716559014,0.189924169787607
p00056,2.39829212698652,0.857135284393956,0.932801479447592,-0.678520964474457,1.75028328097475,0.185878022678363
p00057,1.84786323242399,0.9151873826439,0.959606901859143,0.371861627422196,1.26071317586612,0.15016971299449
p00058,3.51829490789785,0.692542354554523,0.896556611421994,-2.10609301996477,2.59085815208456,0.241903173341284
