"",-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006
1.0000,1.3600E-001,1.3593E-001,1.3574E-001,1.3537E-001,1.3482E-001,1.3403E-001,1.3299E-001,1.3161E-001,1.2966E-001,1.2645E-001,1.1989E-001,1.0737E-001,8.9296E-002,6.5250E-002,3.9266E-002,1.9339E-002,7.5215E-003,2.2263E-003,4.9009E-004,8.0816E-005,1.2054E-005,3.7863E-006,3.0507E-006,3.0025E-006,3.0001E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0003E-006,3.0006E-006,3.0008E-006,3.0015E-006,3.0028E-006
2.0000,1.5023E-001,1.5018E-001,1.5008E-001,1.4986E-001,1.4954E-001,1.4911E-001,1.4855E-001,1.4787E-001,1.4703E-001,1.4600E-001,1.4463E-001,1.4252E-001,1.3889E-001,1.3027E-001,1.1226E-001,8.4568E-002,5.3328E-002,2.7431E-002,1.1329E-002,3.7016E-003,9.5001E-004,1.9351E-004,3.3270E-005,6.8384E-006,3.3930E-006,3.0333E-006,3.0024E-006,3.0001E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0000E-006,3.0004E-006,3.0009E-006,3.0009E-006,3.0010E-006,3.0010E-006,3.0012E-006,3.0023E-006,3.0041E-006
3.0000,1.6008E-001,1.6004E-001,1.5996E-001,1.5979E-001,1.5955E-001,1.5922E-001,1.5880E-001,1.5829E-001,1.5767E-001,1.5693E-001,1.5599E-001,1.5471E-001,1.5298E-001,1.4979E-001,1.4329E-001,1.3032E-001,1.0764E-001,7.7052E-002,4.6047E-002,2.2363E-002,8.7046E-003,2.7123E-003,6.8058E-004,1.4032E-004,2.5801E-005,6.1616E-006,3.3567E-006,3.0373E-006,3.0139E-006,3.0069E-006,3.0045E-006,3.0033E-006,3.0026E-006,3.0022E-006,3.0018E-006,3.0015E-006,3.0013E-006,3.0012E-006,3.0012E-006,3.0012E-006,3.0014E-006,3.0028E-006,3.0052E-006
4.0000,1.6794E-001,1.6790E-001,1.6786E-001,1.6771E-001,1.6749E-001,1.6724E-001,1.6688E-001,1.6646E-001,1.6595E-001,1.6535E-001,1.6460E-001,1.6359E-001,1.6228E-001,1.6012E-001,1.5650E-001,1.5033E-001,1.3868E-001,1.1826E-001,8.9050E-002,5.6775E-002,2.9800E-002,1.2718E-002,4.4034E-003,1.2446E-003,2.8979E-004,5.6768E-005,1.2652E-005,6.2255E-006,4.2262E-006,3.4970E-006,3.1653E-006,3.0335E-006,3.0139E-006,3.0119E-006,3.0105E-006,3.0090E-006,3.0078E-006,3.0070E-006,3.0065E-006,3.0062E-006,3.0060E-006,3.0065E-006,3.0074E-006
5.0000,1.7582E-001,1.7578E-001,1.7571E-001,1.7557E-001,1.7536E-001,1.7508E-001,1.7473E-001,1.7430E-001,1.7379E-001,1.7319E-001,1.7245E-001,1.7148E-001,1.7026E-001,1.6834E-001,1.6543E-001,1.6136E-001,1.5479E-001,1.4298E-001,1.2264E-001,9.3401E-002,6.0739E-002,3.2890E-002,1.4656E-002,5.3393E-003,1.5343E-003,3.7114E-004,1.3815E-004,6.2218E-005,2.6407E-005,9.7845E-006,6.0876E-006,5.7403E-006,5.7364E-006,5.7332E-006,5.7305E-006,5.7282E-006,5.7262E-006,5.7247E-006,5.7236E-006,5.7227E-006,5.7223E-006,4.8221E-006,3.0220E-006
6.0000,1.8315E-001,1.8312E-001,1.8306E-001,1.8292E-001,1.8273E-001,1.8247E-001,1.8214E-001,1.8174E-001,1.8127E-001,1.8072E-001,1.8003E-001,1.7911E-001,1.7795E-001,1.7612E-001,1.7341E-001,1.6991E-001,1.6513E-001,1.5765E-001,1.4460E-001,1.2282E-001,9.2653E-002,5.9977E-002,3.2591E-002,1.4065E-002,4.5578E-003,1.5445E-003,7.6640E-004,4.4136E-004,2.8084E-004,1.9573E-004,1.4932E-004,1.2158E-004,1.0124E-004,8.3788E-005,6.7482E-005,3.3169E-005,6.3707E-006,5.6589E-006,5.5255E-006,5.3688E-006,5.2255E-006,4.9992E-006,4.6610E-006
7.0000,1.8872E-001,1.8882E-001,1.8869E-001,1.8845E-001,1.8835E-001,1.8820E-001,1.8795E-001,1.8766E-001,1.8730E-001,1.8688E-001,1.8635E-001,1.8563E-001,1.8468E-001,1.8319E-001,1.8082E-001,1.7762E-001,1.7348E-001,1.6780E-001,1.5887E-001,1.4356E-001,1.1940E-001,8.7979E-002,5.5727E-002,2.9051E-002,1.2096E-002,4.2854E-003,1.5577E-003,7.7358E-004,3.7559E-004,2.4312E-004,1.9996E-004,1.7818E-004,1.6323E-004,1.5149E-004,1.4242E-004,1.3603E-004,1.3178E-004,1.2818E-004,1.2406E-004,1.1949E-004,1.1513E-004,9.0641E-005,4.5744E-005
8.0000,1.9399E-001,1.9397E-001,1.9392E-001,1.9383E-001,1.9369E-001,1.9350E-001,1.9326E-001,1.9297E-001,1.9263E-001,1.9223E-001,1.9173E-001,1.9108E-001,1.9025E-001,1.8892E-001,1.8692E-001,1.8426E-001,1.8072E-001,1.7598E-001,1.6913E-001,1.5804E-001,1.3969E-001,1.1271E-001,8.0219E-002,4.8499E-002,2.4082E-002,1.0243E-002,4.3187E-003,1.9380E-003,8.9183E-004,4.2443E-004,2.4269E-004,1.7093E-004,1.4311E-004,1.3868E-004,1.3590E-004,1.3417E-004,1.3339E-004,1.3310E-004,1.3296E-004,1.3276E-004,1.3122E-004,1.0559E-004,5.7083E-005
