"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.62987281024838,0.82136262354994,0.953412504043676,1.59788300836625,1.86860257147984,0.188986790453399,2.48887621824006,0.833549438769298,0.937671532484968,-1.15303149768466,2.11171592538123,0.194182258861808,2.03977233607326,0.88819993323993,0.945715522383903,0.0414114556597684,1.39178174729244,0.130601443130767,1.70450865466287,0.921931274510491,0.963296501397617,0.138728894553937,1.25518613254155,0.12287637747901
