Organization,Station.ID,Sample.Date,Sample.Depth_m,Sodium_mgL,Chloride_mgL,Sulfate_mgL
LTER,LTER_ME,2006-10-30,4,18.3,41.22,19.43
LTER,LTER_ME,2006-10-30,4,18.6,40.94,19.46
LTER,LTER_ME,2006-10-30,8,18.3,40.89,19.37
LTER,LTER_ME,2006-10-30,20,18.6,41.13,19.45
CityofMadison,CityofMadison,2006-11-20,NA,NA,37.8,NA
CityofMadison,CityofMadison,2006-12-14,NA,NA,36.4,NA
LTER,LTER_ME,2007-01-03,0,20.8,41.04,19.27
LTER,LTER_ME,2007-01-03,0,20.9,40.63,19.3
LTER,LTER_ME,2007-01-03,8,21,41.09,19.33
LTER,LTER_ME,2007-01-03,20,21,40.72,19.25
CityofMadison,CityofMadison,2007-01-24,NA,NA,38.7,NA
LTER,LTER_ME,2007-02-19,0,21.4,40.06,19.42
LTER,LTER_ME,2007-02-19,8,21.2,39.61,19.23
LTER,LTER_ME,2007-02-19,8,21.8,41.28,19.96
LTER,LTER_ME,2007-02-19,20,22,39.51,18.91
CityofMadison,CityofMadison,2007-02-28,NA,NA,40.5,NA
CityofMadison,CityofMadison,2007-03-20,NA,NA,37.7,NA
LTER,LTER_ME,2007-04-16,0,20.8,39.09,18.8
LTER,LTER_ME,2007-04-16,4,20.2,39.16,18.86
LTER,LTER_ME,2007-04-16,8,20.3,39.34,19.03
LTER,LTER_ME,2007-04-16,8,20.45,39.39,18.87
LTER,LTER_ME,2007-04-16,12,20.5,39.62,19.11
LTER,LTER_ME,2007-04-16,16,20.4,39.44,19.02
LTER,LTER_ME,2007-04-16,20,20.1,37.36,18.88
CityofMadison,CityofMadison,2007-04-17,NA,NA,40.4,NA
CityofMadison,CityofMadison,2007-06-11,NA,NA,38.6,NA
CityofMadison,CityofMadison,2007-07-09,NA,NA,41.8,NA
LTER,LTER_ME,2007-08-06,0,20.9,42.21,19.12
LTER,LTER_ME,2007-08-06,4,21.6,41.83,19.03
LTER,LTER_ME,2007-08-06,6,21.2,41.63,18.97
LTER,LTER_ME,2007-08-06,8,20.3,40.72,18.33
LTER,LTER_ME,2007-08-06,12,22,40.26,18.68
LTER,LTER_ME,2007-08-06,12,20.6,41.27,18.91
LTER,LTER_ME,2007-08-06,16,20.8,40.53,17.85
LTER,LTER_ME,2007-08-06,20,21.7,40.8,16.19
LTER,LTER_ME,2007-08-06,22,20.8,40.58,16.25
CityofMadison,CityofMadison,2007-09-04,NA,NA,36.6,NA
CityofMadison,CityofMadison,2007-10-29,NA,NA,37.7,NA
LTER,LTER_ME,2007-10-29,0,20.1,38.88,18.47
LTER,LTER_ME,2007-10-29,4,19.7,38.29,18.42
LTER,LTER_ME,2007-10-29,8,19.7,39.33,18.68
LTER,LTER_ME,2007-10-29,20,19.7,38.68,18.42
LTER,LTER_ME,2007-10-29,20,20.4,39.22,18.68
LTER,LTER_ME,2008-02-13,0,19.2,42.5,18.97
LTER,LTER_ME,2008-02-13,8,18.8,40.59,19.3
LTER,LTER_ME,2008-02-13,20,23,49.59,19.84
LTER,LTER_ME,2008-02-13,20,23.2,49.63,19.8
CityofMadison,CityofMadison,2008-02-26,NA,NA,43.6,NA
CityofMadison,CityofMadison,2008-03-13,NA,NA,41.1,NA
CityofMadison,CityofMadison,2008-04-03,NA,NA,39.3,NA
LTER,LTER_ME,2008-04-14,20,21.5,44.85,18.44
CityofMadison,CityofMadison,2008-05-27,NA,NA,43.5,NA
CityofMadison,CityofMadison,2008-06-11,NA,NA,42.2,NA
CityofMadison,CityofMadison,2008-07-14,NA,NA,39.5,NA
LTER,LTER_ME,2008-08-04,0,16.5,39.52,16.67
LTER,LTER_ME,2008-08-04,4,16.6,39.28,16.64
LTER,LTER_ME,2008-08-04,6,16.8,38.67,16.49
LTER,LTER_ME,2008-08-04,8,17,39.19,16.91
LTER,LTER_ME,2008-08-04,12,17.8,40.49,17.24
LTER,LTER_ME,2008-08-04,16,18.6,42.02,17.35
LTER,LTER_ME,2008-08-04,16,18.5,41.81,17.14
LTER,LTER_ME,2008-08-04,20,18.5,41.98,14.68
LTER,LTER_ME,2008-08-04,22,18.6,40.98,13.8
CityofMadison,CityofMadison,2008-08-26,NA,NA,39.5,NA
CityofMadison,CityofMadison,2008-09-29,NA,NA,41.8,NA
CityofMadison,CityofMadison,2008-10-21,NA,NA,40.2,NA
LTER,LTER_ME,2008-10-29,0,15.8,39.03,15.89
LTER,LTER_ME,2008-10-29,4,16.2,40.39,15.93
LTER,LTER_ME,2008-10-29,20,16.2,39.18,15.92
LTER,LTER_ME,2008-10-29,20,15.7,39.22,15.9
CityofMadison,CityofMadison,2008-11-26,NA,NA,41.8,NA
CityofMadison,CityofMadison,2008-12-11,NA,NA,41.4,NA
LTER,LTER_ME,2009-01-21,0,19.3,43.6,18.23
LTER,LTER_ME,2009-01-21,8,19.2,43.51,17.9
LTER,LTER_ME,2009-01-21,20,21.8,37.18,14.77
LTER,LTER_ME,2009-01-21,20,23.2,52.03,20.45
CityofMadison,CityofMadison,2009-01-28,NA,NA,45.9,NA
CityofMadison,CityofMadison,2009-02-16,NA,NA,38.9,NA
CityofMadison,CityofMadison,2009-03-16,NA,NA,39.2,NA
LTER,LTER_ME,2009-04-15,0,21.5,44.23,16.66
LTER,LTER_ME,2009-04-15,8,21.4,43.91,16.63
LTER,LTER_ME,2009-04-15,20,21.5,43.45,16.51
LTER,LTER_ME,2009-04-15,20,21.7,44.23,16.55
CityofMadison,CityofMadison,2009-04-16,NA,NA,43.3,NA
CityofMadison,CityofMadison,2009-05-26,NA,NA,44.9,NA
CityofMadison,CityofMadison,2009-06-15,NA,NA,40.7,NA
CityofMadison,CityofMadison,2009-07-13,NA,NA,43.4,NA
LTER,LTER_ME,2009-08-05,0,20.9,44.55,17.99
LTER,LTER_ME,2009-08-05,4,20.7,44.58,18.22
LTER,LTER_ME,2009-08-05,4,22,44.42,17.83
LTER,LTER_ME,2009-08-05,6,21.5,44.31,18.02
LTER,LTER_ME,2009-08-05,8,21.8,44.21,18.06
LTER,LTER_ME,2009-08-05,12,21.1,43.84,17.55
LTER,LTER_ME,2009-08-05,16,21,43.93,17.74
LTER,LTER_ME,2009-08-05,20,21,43.91,16.94
LTER,LTER_ME,2009-08-05,22,21,44.4,17.13
CityofMadison,CityofMadison,2009-08-24,NA,NA,43.7,NA
CityofMadison,CityofMadison,2009-09-08,NA,NA,45.4,NA
CityofMadison,CityofMadison,2009-10-27,NA,NA,44.2,NA
LTER,LTER_ME,2009-10-28,0,20.9,44.39,17.89
LTER,LTER_ME,2009-10-28,4,20.8,24.52,8.29
CityofMadison,CityofMadison,2009-11-23,NA,NA,46.1,NA
CityofMadison,CityofMadison,2009-12-28,NA,NA,45.3,NA
CityofMadison,CityofMadison,2010-01-26,NA,NA,44.5,NA
LTER,LTER_ME,2010-02-01,0,21.8,46.23,19.03
LTER,LTER_ME,2010-02-01,4,21.7,45.82,19.11
LTER,LTER_ME,2010-02-01,8,21.1,46.73,19.16
LTER,LTER_ME,2010-02-01,20,22.2,49.4,20.87
CityofMadison,CityofMadison,2010-02-16,NA,NA,47.8,NA
CityofMadison,CityofMadison,2010-03-15,NA,NA,29.6,NA
LTER,LTER_ME,2010-04-13,0,23.1,46.6,18.43
LTER,LTER_ME,2010-04-13,0,22.9,46.1,18.55
LTER,LTER_ME,2010-04-13,8,23.4,46.34,18.53
LTER,LTER_ME,2010-04-13,20,23.2,46.02,18.41
CityofMadison,CityofMadison,2010-04-22,NA,NA,45.4,NA
CityofMadison,CityofMadison,2010-05-24,NA,NA,46.5,NA
CityofMadison,CityofMadison,2010-06-30,NA,NA,43.8,NA
CityofMadison,CityofMadison,2010-07-14,NA,NA,44.3,NA
LTER,LTER_ME,2010-08-03,0,20,42.88,16.24
LTER,LTER_ME,2010-08-03,4,19.8,42.68,16.15
LTER,LTER_ME,2010-08-03,6,19.9,42.67,16.14
LTER,LTER_ME,2010-08-03,6,20.1,42.95,16.23
LTER,LTER_ME,2010-08-03,8,19.9,43.25,16.37
LTER,LTER_ME,2010-08-03,12,21.1,45.61,17.55
LTER,LTER_ME,2010-08-03,16,21.2,45.76,17.04
LTER,LTER_ME,2010-08-03,20,21.1,45.9,16.12
LTER,LTER_ME,2010-08-03,22,21.4,45.66,15.26
CityofMadison,CityofMadison,2010-08-12,NA,NA,42,NA
CityofMadison,CityofMadison,2010-09-09,NA,NA,42.9,NA
CityofMadison,CityofMadison,2010-10-18,NA,NA,44.3,NA
LTER,LTER_ME,2010-11-09,0,20.1,44.1,16.92
LTER,LTER_ME,2010-11-09,0,20.25,44.15,16.94
LTER,LTER_ME,2010-11-09,4,20.1,44.06,16.94
LTER,LTER_ME,2010-11-09,20,20.3,44.43,17.86
CityofMadison,CityofMadison,2010-11-15,NA,NA,43.8,NA
LTER,LTER_ME,2011-01-19,0,22.1,46.45,17.83
LTER,LTER_ME,2011-01-19,8,22.1,45.49,17.52
LTER,LTER_ME,2011-01-19,8,22.1,45.52,17.55
LTER,LTER_ME,2011-01-19,20,21.7,46.57,17.91
CityofMadison,CityofMadison,2011-01-25,NA,NA,48.1,NA
CityofMadison,CityofMadison,2011-02-23,NA,NA,46.4,NA
CityofMadison,CityofMadison,2011-03-14,NA,NA,44.9,NA
CityofMadison,CityofMadison,2011-04-28,NA,NA,46.4,NA
LTER,LTER_ME,2011-05-17,0,20.7,46.71,18.34
LTER,LTER_ME,2011-05-17,0,20.6,45.78,18.23
LTER,LTER_ME,2011-05-17,8,20.5,45.99,18.22
LTER,LTER_ME,2011-05-17,20,21.1,46.13,18.24
CityofMadison,CityofMadison,2011-05-31,NA,NA,43.2,NA
CityofMadison,CityofMadison,2011-06-29,NA,NA,46.5,NA
CityofMadison,CityofMadison,2011-07-25,NA,NA,44.4,NA
LTER,LTER_ME,2011-08-04,0,21.64,47.13,17.47
LTER,LTER_ME,2011-08-04,4,21.72,47.24,17.18
LTER,LTER_ME,2011-08-04,4,22,46.66,17.41
LTER,LTER_ME,2011-08-04,6,21.91,47.05,17.25
LTER,LTER_ME,2011-08-04,8,21.53,46.37,17.5
LTER,LTER_ME,2011-08-04,12,21.45,46.27,17.51
LTER,LTER_ME,2011-08-04,16,21.36,46.28,17.4
LTER,LTER_ME,2011-08-04,20,21.56,46.4,15.67
LTER,LTER_ME,2011-08-04,22,21.42,46.73,13.08
CityofMadison,CityofMadison,2011-08-15,NA,NA,44.6,NA
CityofMadison,CityofMadison,2011-09-13,NA,NA,44.5,NA
CityofMadison,CityofMadison,2011-10-03,NA,NA,44.2,NA
LTER,LTER_ME,2011-10-31,0,NA,47.26,16.16
LTER,LTER_ME,2011-10-31,0,NA,47.11,16.14
LTER,LTER_ME,2011-10-31,4,NA,47.27,16.16
LTER,LTER_ME,2011-10-31,20,NA,47.22,16.2
CityofMadison,CityofMadison,2011-11-21,NA,NA,44.3,NA
CityofMadison,CityofMadison,2011-12-12,NA,NA,43.4,NA
CityofMadison,CityofMadison,2012-01-09,NA,NA,45.2,NA
CityofMadison,CityofMadison,2012-02-07,NA,NA,43.4,NA
LTER,LTER_ME,2012-02-22,0,22.42,48.64,17.82
LTER,LTER_ME,2012-02-22,0,22.7,48.69,18.74
LTER,LTER_ME,2012-02-22,8,22.44,49.02,18.83
LTER,LTER_ME,2012-02-22,16,20.68,51.62,17.9
CityofMadison,CityofMadison,2012-03-15,NA,NA,46.4,NA
LTER,LTER_ME,2012-04-17,0,22.35,48.68,18.34
LTER,LTER_ME,2012-04-17,8,22.28,48.66,18.34
LTER,LTER_ME,2012-04-17,20,22.55,48.68,18.34
LTER,LTER_ME,2012-04-17,20,22.39,48.65,18
CityofMadison,CityofMadison,2012-04-24,NA,NA,48.2,NA
CityofMadison,CityofMadison,2012-05-30,NA,NA,45,NA
CityofMadison,CityofMadison,2012-06-26,NA,NA,46.6,NA
CityofMadison,CityofMadison,2012-08-02,NA,NA,49,NA
LTER,LTER_ME,2012-08-06,0,23.87,50.15,17.93
LTER,LTER_ME,2012-08-06,4,24.44,50.24,18.12
LTER,LTER_ME,2012-08-06,6,24.65,50.57,17.85
LTER,LTER_ME,2012-08-06,8,24.7,50.35,18.03
LTER,LTER_ME,2012-08-06,12,23.33,49.08,17.16
LTER,LTER_ME,2012-08-06,16,24.06,48.96,16.77
LTER,LTER_ME,2012-08-06,16,24.12,48.67,16.77
LTER,LTER_ME,2012-08-06,20,24.04,48.86,15.03
LTER,LTER_ME,2012-08-06,22,24.04,48.94,14.62
CityofMadison,CityofMadison,2012-08-20,NA,NA,50.1,NA
CityofMadison,CityofMadison,2012-09-24,NA,NA,47.3,NA
LTER,LTER_ME,2012-10-29,0,20.04,49.77,16.67
LTER,LTER_ME,2012-10-29,4,20.14,49.2,16.1
LTER,LTER_ME,2012-10-29,20,20.06,37.77,12.61
CityofMadison,CityofMadison,2012-10-30,NA,NA,48,NA
CityofMadison,CityofMadison,2012-11-28,NA,NA,48,NA
CityofMadison,CityofMadison,2012-12-17,NA,NA,47.1,NA
LTER,LTER_ME,2013-02-12,0,24.45,50.96,17.98
LTER,LTER_ME,2013-02-12,8,24.55,51.6,17.98
LTER,LTER_ME,2013-02-12,20,24.83,52.28,19.09
LTER,LTER_ME,2013-02-12,20,24.94,52.02,18.98
CityofMadison,CityofMadison,2013-02-18,NA,NA,47.3,NA
CityofMadison,CityofMadison,2013-03-14,NA,NA,54.1,NA
LTER,LTER_ME,2013-04-29,0,24.81,52.36,19.88
LTER,LTER_ME,2013-04-29,8,24.83,52.2,19.73
LTER,LTER_ME,2013-04-29,20,24.67,52.12,19.65
LTER,LTER_ME,2013-04-29,20,24.47,52.23,19.61
CityofMadison,CityofMadison,2013-05-08,NA,NA,48.8,NA
CityofMadison,CityofMadison,2013-06-19,NA,NA,51.9,NA
CityofMadison,CityofMadison,2013-07-16,NA,NA,46.2,NA
LTER,LTER_ME,2013-08-05,0,22.22,49.6,16.95
LTER,LTER_ME,2013-08-05,4,22.11,49.67,16.94
LTER,LTER_ME,2013-08-05,6,22.08,49.74,16.95
LTER,LTER_ME,2013-08-05,8,22.03,49.15,17.78
LTER,LTER_ME,2013-08-05,12,23.16,52.27,17.54
LTER,LTER_ME,2013-08-05,16,23.37,52.84,16.8
LTER,LTER_ME,2013-08-05,20,23.3,52.47,16.62
LTER,LTER_ME,2013-08-05,22,23.69,52.46,16.43
LTER,LTER_ME,2013-08-05,22,23.08,52.04,17.01
CityofMadison,CityofMadison,2013-08-14,NA,NA,46.8,NA
CityofMadison,CityofMadison,2013-09-10,NA,NA,52.1,NA
CityofMadison,CityofMadison,2013-10-24,NA,NA,49.2,NA
LTER,LTER_ME,2013-10-29,0,23.97,50.79,18.33
LTER,LTER_ME,2013-10-29,4,23.65,50.71,18.35
LTER,LTER_ME,2013-10-29,4,23.87,50.71,18.3
LTER,LTER_ME,2013-10-29,20,23.93,50.78,17.89
CityofMadison,CityofMadison,2013-12-02,NA,NA,48.3,NA
CityofMadison,CityofMadison,2014-03-20,NA,NA,47.8,NA
CityofMadison,CityofMadison,2014-04-17,NA,NA,53.4,NA
CityofMadison,CityofMadison,2014-06-25,NA,NA,48.2,NA
CityofMadison,CityofMadison,2014-07-17,NA,NA,49.2,NA
CityofMadison,CityofMadison,2014-08-14,NA,NA,48.9,NA
CityofMadison,CityofMadison,2014-09-08,NA,NA,49.2,NA
CityofMadison,CityofMadison,2014-10-29,NA,NA,49.5,NA
CityofMadison,CityofMadison,2014-12-11,NA,NA,49.9,NA
CityofMadison,CityofMadison,2015-04-27,NA,NA,51,NA
CityofMadison,CityofMadison,2015-06-02,NA,NA,49.8,NA
CityofMadison,CityofMadison,2015-07-08,NA,NA,52.4,NA
CityofMadison,CityofMadison,2015-08-04,NA,NA,51.5,NA
CityofMadison,CityofMadison,2015-09-24,NA,NA,48.8,NA
