"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.36794416023508,0.85514449134295,0.941547993150741,-0.344129934358387,1.766208260949,0.171204096270799,2.57887542644213,0.821293892334089,0.9454654195206,-1.57038316601341,2.21754481718473,0.216121504826698,2.34905456349732,0.851726043198786,0.937699166292454,-0.940012334520417,1.62524777845501,0.141657083647725,1.77896244183681,0.914962158839373,0.970187704758453,-0.95205935085929,1.37339963680717,0.130436703165706
