"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",1.97753217446056,0.90308968082699,0.967153771457769,1.01975323474181,1.45238938200893,Inf,2.28092809834025,0.870999682578982,0.952369993473661,-1.20376648800017,1.85480077024046,Inf,1.74388662592027,0.924594316213459,0.962486843812521,-0.210457123942954,1.16745429213029,0.133113149042469,1.2921089117797,0.958603289503929,0.979304018007252,-0.131923230191759,0.970182714511363,Inf
