"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.3004598945457,0.863139513227345,0.959885075942194,1.2312023656028,1.61182422596693,0.168412706091307,2.46348781104561,0.836761653638101,0.942743612998385,-1.21515855319024,2.09946099893059,0.197701139324462,1.9852800787178,0.893985585194598,0.948883034534799,-0.147620559349063,1.37041477073814,0.130696983810293,1.57049907895549,0.933656753003069,0.968979112547621,-0.0615740306154298,1.20367631722025,0.11830691570452
