Time,FLOW,TEMP,SALT
1995-03-05 00:00:00,4.279774,1.6663275,0
1995-03-06 00:00:00,4.506211,1.6751625,0
1995-03-07 00:00:00,4.498193,1.7007503,0
1995-03-08 00:00:00,4.467359,1.7151384,0
1995-03-09 00:00:00,4.434476,1.730793,0
1995-03-10 00:00:00,4.215529,1.7483756,0
1995-03-11 00:00:00,4.394311,1.78067,0
1995-03-12 00:00:00,4.404028,1.8374096,0
1995-03-13 00:00:00,4.393566,1.8688241,0
1995-03-14 00:00:00,4.309315,1.898981,0
1995-03-15 00:00:00,4.267967,1.9735725,0
1995-03-16 00:00:00,4.204178,2.0338484,0
1995-03-17 00:00:00,4.21274,2.1583722,0
1995-03-18 00:00:00,4.192247,2.2372555,0
1995-03-19 00:00:00,4.152955,2.3086131,0
1995-03-20 00:00:00,4.82181,2.423576,0
1995-03-21 00:00:00,4.897147,2.5116886,0
1995-03-22 00:00:00,4.905815,2.647446,0
1995-03-23 00:00:00,4.917424,2.791346,0
1995-03-24 00:00:00,4.862754,2.9365251,0
1995-03-25 00:00:00,4.840766,3.0662704,0
1995-03-26 00:00:00,5.043792,3.1664062,0
1995-03-27 00:00:00,5.877294,3.2281752,0
1995-03-28 00:00:00,6.197699,3.1469025,0
1995-03-29 00:00:00,6.307938,2.9721521,0
1995-03-30 00:00:00,6.358877,2.8340475,0
1995-03-31 00:00:00,6.413419,2.8886453,0
1995-04-01 00:00:00,6.459991,2.9201253,0
1995-04-02 00:00:00,6.441431,3.0132578,0
1995-04-03 00:00:00,6.313075,3.0786647,0
1995-04-04 00:00:00,6.296893,3.2796748,0
1995-04-05 00:00:00,6.293571,2.7242699,0
1995-04-06 00:00:00,6.340773,2.5840569,0
1995-04-07 00:00:00,6.756138,2.8140791,0
1995-04-08 00:00:00,7.270833,2.9349319,0
1995-04-09 00:00:00,7.752269,3.1137087,0
1995-04-10 00:00:00,8.703177,3.0403903,0
1995-04-11 00:00:00,9.316911,2.8668981,0
1995-04-12 00:00:00,10.090099,3.0398776,0
1995-04-13 00:00:00,10.175117,3.0878777,0
1995-04-14 00:00:00,10.208166,3.3254279,0
1995-04-15 00:00:00,10.27952,3.5804888,0
1995-04-16 00:00:00,10.254923,3.7941394,0
1995-04-17 00:00:00,10.435025,4.1861116,0
1995-04-18 00:00:00,11.529014,4.6187933,0
1995-04-19 00:00:00,11.652567,4.7722236,0
1995-04-20 00:00:00,11.93015,5.0360734,0
1995-04-21 00:00:00,12.312738,5.1107395,0
1995-04-22 00:00:00,12.238265,5.2820239,0
1995-04-23 00:00:00,12.123136,5.5608436,0
1995-04-24 00:00:00,12.115409,5.8689365,0
1995-04-25 00:00:00,12.050383,5.9584626,0
1995-04-26 00:00:00,12.937397,6.1631719,0
1995-04-27 00:00:00,13.692827,6.2957422,0
1995-04-28 00:00:00,13.580338,6.1928139,0
1995-04-29 00:00:00,13.535607,6.5595946,0
1995-04-30 00:00:00,13.384758,6.6734244,0
1995-05-01 00:00:00,13.262476,6.9596367,0
1995-05-02 00:00:00,13.056029,7.099044,0
1995-05-03 00:00:00,12.780725,7.3565358,0
1995-05-04 00:00:00,12.550214,7.8170117,0
1995-05-05 00:00:00,12.168914,8.1372464,0
1995-05-06 00:00:00,11.743459,8.3626801,0
1995-05-07 00:00:00,11.530192,8.9554132,0
1995-05-08 00:00:00,12.835648,9.3147529,0
1995-05-09 00:00:00,13.982372,8.5672592,0
1995-05-10 00:00:00,14.816457,8.7281138,0
1995-05-11 00:00:00,14.736399,8.8419673,0
1995-05-12 00:00:00,14.553882,9.3784002,0
1995-05-13 00:00:00,15.027377,10.098629,0
1995-05-14 00:00:00,14.896195,9.9903431,0
1995-05-15 00:00:00,14.517536,10.367775,0
1995-05-16 00:00:00,14.123875,11.030919,0
1995-05-17 00:00:00,13.983381,11.758002,0
1995-05-18 00:00:00,13.740854,12.062395,0
1995-05-19 00:00:00,13.323414,12.227033,0
1995-05-20 00:00:00,12.929263,12.636967,0
1995-05-21 00:00:00,12.5461,12.720075,0
1995-05-22 00:00:00,12.295501,12.842222,0
1995-05-23 00:00:00,12.659411,13.166957,0
1995-05-24 00:00:00,12.506573,13.237642,0
1995-05-25 00:00:00,12.132331,13.433587,0
1995-05-26 00:00:00,12.369441,13.905697,0
1995-05-27 00:00:00,13.210215,14.000489,0
1995-05-28 00:00:00,14.033792,13.215564,0
1995-05-29 00:00:00,13.924053,13.487635,0
1995-05-30 00:00:00,13.55575,13.712101,0
1995-05-31 00:00:00,13.16585,14.488084,0
1995-06-01 00:00:00,12.986838,15.241176,0
1995-06-02 00:00:00,12.909928,15.669579,0
1995-06-03 00:00:00,12.536147,16.199091,0
1995-06-04 00:00:00,12.080572,16.784545,0
1995-06-05 00:00:00,11.774521,18.190037,0
1995-06-06 00:00:00,11.705717,18.926807,0
1995-06-07 00:00:00,11.795203,19.118511,0
1995-06-08 00:00:00,11.702919,19.650863,0
1995-06-09 00:00:00,11.440516,17.781568,0
1995-06-10 00:00:00,11.050309,17.781352,0
1995-06-11 00:00:00,10.641185,17.862069,0
1995-06-12 00:00:00,10.22396,18.001226,0
1995-06-13 00:00:00,9.7728,18.131884,0
1995-06-14 00:00:00,9.319433,18.555846,0
1995-06-15 00:00:00,8.888273,18.877264,0
1995-06-16 00:00:00,8.478853,19.799903,0
1995-06-17 00:00:00,8.125267,20.209535,0
1995-06-18 00:00:00,7.726003,20.910489,0
1995-06-19 00:00:00,7.297364,21.925281,0
1995-06-20 00:00:00,6.877254,22.486722,0
1995-06-21 00:00:00,6.491176,22.965272,0
1995-06-22 00:00:00,6.122048,24.273802,0
1995-06-23 00:00:00,5.775494,24.70797,0
1995-06-24 00:00:00,5.447643,24.944511,0
1995-06-25 00:00:00,5.219162,25.259141,0
1995-06-26 00:00:00,5.636228,26.090533,0
1995-06-27 00:00:00,5.5614,25.540525,0
1995-06-28 00:00:00,5.357075,25.363609,0
1995-06-29 00:00:00,5.268602,25.199815,0
1995-06-30 00:00:00,5.008567,25.147053,0
1995-07-01 00:00:00,4.744987,23.593155,0
1995-07-02 00:00:00,4.450741,22.541063,0
1995-07-03 00:00:00,4.232165,22.024868,0
1995-07-04 00:00:00,4.892497,20.948744,0
1995-07-05 00:00:00,5.268065,20.842262,0
1995-07-06 00:00:00,5.184709,21.133757,0
1995-07-07 00:00:00,5.021116,20.662114,0
1995-07-08 00:00:00,4.992618,20.496411,0
1995-07-09 00:00:00,4.971378,20.543512,0
1995-07-10 00:00:00,4.678638,20.94133,0
1995-07-11 00:00:00,4.382008,21.614382,0
1995-07-12 00:00:00,4.09059,22.345465,0
1995-07-13 00:00:00,3.816451,23.147624,0
1995-07-14 00:00:00,3.53083,24.397512,0
1995-07-15 00:00:00,3.492146,25.366028,0
1995-07-16 00:00:00,3.627431,25.832525,0
1995-07-17 00:00:00,3.380966,26.430611,0
1995-07-18 00:00:00,3.334296,25.733592,0
1995-07-19 00:00:00,3.299791,24.532671,0
1995-07-20 00:00:00,3.207871,24.416986,0
1995-07-21 00:00:00,2.961127,24.443577,0
1995-07-22 00:00:00,3.327831,24.838326,0
1995-07-23 00:00:00,3.331098,24.762671,0
1995-07-24 00:00:00,3.192311,24.845418,0
1995-07-25 00:00:00,3.02803,25.215949,0
1995-07-26 00:00:00,3.102136,25.592501,0
1995-07-27 00:00:00,3.124426,25.684544,0
1995-07-28 00:00:00,3.021453,25.508659,0
1995-07-29 00:00:00,2.780488,25.715227,0
1995-07-30 00:00:00,2.592211,25.552247,0
1995-07-31 00:00:00,2.521516,25.873048,0
1995-08-01 00:00:00,2.648864,26.188006,0
1995-08-02 00:00:00,2.637955,25.728477,0
1995-08-03 00:00:00,2.750792,25.360663,0
1995-08-04 00:00:00,2.687572,25.373191,0
1995-08-05 00:00:00,2.571558,25.422098,0
1995-08-06 00:00:00,2.467861,25.670806,0
1995-08-07 00:00:00,2.413147,26.135338,0
1995-08-08 00:00:00,2.336526,25.998008,0
1995-08-09 00:00:00,2.303519,25.583451,0
1995-08-10 00:00:00,2.161283,25.71752,0
1995-08-11 00:00:00,1.996894,26.044153,0
1995-08-12 00:00:00,1.842392,26.188924,0
1995-08-13 00:00:00,1.680368,26.786186,0
1995-08-14 00:00:00,1.561406,27.104666,0
1995-08-15 00:00:00,1.897147,27.422609,0
1995-08-16 00:00:00,2.363417,26.834389,0
1995-08-17 00:00:00,2.480402,26.493066,0
1995-08-18 00:00:00,2.434499,26.485268,0
1995-08-19 00:00:00,2.618419,26.680422,0
1995-08-20 00:00:00,2.636011,26.642892,0
1995-08-21 00:00:00,2.533543,26.224143,0
1995-08-22 00:00:00,2.429163,25.834564,0
1995-08-23 00:00:00,2.325892,25.729479,0
1995-08-24 00:00:00,2.295148,25.646562,0
1995-08-25 00:00:00,2.235895,25.188285,0
1995-08-26 00:00:00,2.118782,24.864325,0
1995-08-27 00:00:00,2.084008,24.894876,0
1995-08-28 00:00:00,2.558285,25.287886,0
1995-08-29 00:00:00,2.692455,25.509642,0
1995-08-30 00:00:00,2.590774,25.663919,0
1995-08-31 00:00:00,2.487809,25.507902,0
1995-09-01 00:00:00,2.371838,25.064942,0
1995-09-02 00:00:00,2.256251,24.473358,0
1995-09-03 00:00:00,2.201601,23.977081,0
1995-09-04 00:00:00,2.083436,23.740992,0
1995-09-05 00:00:00,2.007009,23.707661,0
1995-09-06 00:00:00,1.992038,23.812821,0
1995-09-07 00:00:00,2.257572,23.680142,0
1995-09-08 00:00:00,2.121126,22.693696,0
1995-09-09 00:00:00,2.02511,21.852765,0
1995-09-10 00:00:00,1.954938,21.403398,0
1995-09-11 00:00:00,1.850677,21.10312,0
1995-09-12 00:00:00,1.856541,20.777091,0
1995-09-13 00:00:00,1.690607,20.416117,0
1995-09-14 00:00:00,1.575425,20.440522,0
1995-09-15 00:00:00,1.493256,20.041728,0
1995-09-16 00:00:00,1.613781,19.710629,0
1995-09-17 00:00:00,1.531991,19.689405,0
1995-09-18 00:00:00,1.502616,19.338916,0
1995-09-19 00:00:00,2.054201,19.015144,0
1995-09-20 00:00:00,2.201249,18.629677,0
1995-09-21 00:00:00,2.227065,18.224267,0
1995-09-22 00:00:00,2.129421,17.862272,0
1995-09-23 00:00:00,2.042857,16.826641,0
1995-09-24 00:00:00,1.982163,16.581406,0
1995-09-25 00:00:00,1.920497,16.282404,0
1995-09-26 00:00:00,1.818358,16.284863,0
1995-09-27 00:00:00,1.687416,16.19327,0
1995-09-28 00:00:00,1.562931,16.284648,0
1995-09-29 00:00:00,1.53928,16.272881,0
1995-09-30 00:00:00,1.68429,16.15527,0
1995-10-01 00:00:00,1.777146,16.384886,0
1995-10-02 00:00:00,1.715906,16.386582,0
1995-10-03 00:00:00,1.699939,16.359359,0
1995-10-04 00:00:00,1.624644,16.420465,0
1995-10-05 00:00:00,2.08921,16.287454,0
1995-10-06 00:00:00,3.400363,15.86576,0
1995-10-07 00:00:00,3.564921,15.678905,0
1995-10-08 00:00:00,3.618448,15.453737,0
1995-10-09 00:00:00,3.641973,15.365112,0
1995-10-10 00:00:00,3.576162,15.340848,0
1995-10-11 00:00:00,3.504981,15.229792,0
1995-10-12 00:00:00,3.402546,15.218058,0
1995-10-13 00:00:00,3.315853,15.336798,0
1995-10-14 00:00:00,3.345814,15.35431,0
1995-10-15 00:00:00,3.285087,14.808306,0
1995-10-16 00:00:00,3.231045,14.273077,0
1995-10-17 00:00:00,3.144837,13.887041,0
1995-10-18 00:00:00,3.104061,13.68138,0
1995-10-19 00:00:00,3.292298,13.600095,0
1995-10-20 00:00:00,3.489864,13.627016,0
1995-10-21 00:00:00,3.539058,13.279042,0
1995-10-22 00:00:00,3.612251,12.720277,0
1995-10-23 00:00:00,3.83361,12.429302,0
1995-10-24 00:00:00,3.897137,12.323408,0
1995-10-25 00:00:00,3.818461,11.91449,0
1995-10-26 00:00:00,3.885283,11.590354,0
1995-10-27 00:00:00,4.836996,11.495528,0
1995-10-28 00:00:00,5.083541,11.418594,0
1995-10-29 00:00:00,5.118999,11.241341,0
1995-10-30 00:00:00,5.173338,10.998863,0
1995-10-31 00:00:00,5.519669,10.77031,0
1995-11-01 00:00:00,6.785981,10.514823,0
1995-11-02 00:00:00,7.506095,10.396482,0
1995-11-03 00:00:00,7.783058,10.046236,0
1995-11-04 00:00:00,7.973325,9.3882068,0
1995-11-05 00:00:00,8.120989,8.805405,0
1995-11-06 00:00:00,8.149409,8.2949551,0
1995-11-07 00:00:00,8.099943,7.9834887,0
1995-11-08 00:00:00,8.160466,7.5983268,0
1995-11-09 00:00:00,8.261237,7.0759627,0
1995-11-10 00:00:00,8.790319,6.668993,0
1995-11-11 00:00:00,8.931618,6.4320889,0
1995-11-12 00:00:00,8.93929,5.8442128,0
1995-11-13 00:00:00,8.902204,5.4709924,0
1995-11-14 00:00:00,8.852553,5.2099787,0
1995-11-15 00:00:00,8.791157,4.8759433,0
1995-11-16 00:00:00,8.716525,4.6206187,0
1995-11-17 00:00:00,8.641189,4.4643811,0
1995-11-18 00:00:00,8.542882,4.2929171,0
1995-11-19 00:00:00,8.459445,4.1223102,0
1995-11-20 00:00:00,8.329761,3.9982575,0
1995-11-21 00:00:00,8.206471,3.8677317,0
1995-11-22 00:00:00,8.085254,3.559865,0
1995-11-23 00:00:00,7.953584,3.2164805,0
1995-11-24 00:00:00,7.817239,2.8490283,0
1995-11-25 00:00:00,7.66763,2.5274089,0
1995-11-26 00:00:00,7.619855,2.4587155,0
1995-11-27 00:00:00,8.456288,2.4222417,0
1995-11-28 00:00:00,8.33609,2.4031519,0
1995-11-29 00:00:00,8.205677,2.1632121,0
1995-11-30 00:00:00,8.021477,1.9585352,0
1995-12-01 00:00:00,7.970085,2.0527705,0
1995-12-02 00:00:00,7.814127,1.9821267,0
1995-12-03 00:00:00,7.7912,2.0000215,0
1995-12-04 00:00:00,7.697419,1.9212876,0
1995-12-05 00:00:00,7.583129,1.8299904,0
1995-12-06 00:00:00,7.467468,1.7398241,0
1995-12-07 00:00:00,7.382023,1.5233651,0
1995-12-08 00:00:00,7.362912,1.3760115,0
1995-12-09 00:00:00,7.265751,1.3473385,0
1995-12-10 00:00:00,7.154359,1.2251105,0
1995-12-11 00:00:00,7.116158,1.0844705,0
1995-12-12 00:00:00,7.101343,1.1119127,0
1995-12-13 00:00:00,7.055124,1.091114,0
1995-12-14 00:00:00,6.98658,1.103603,0
1995-12-15 00:00:00,6.83992,1.1177295,0
1995-12-16 00:00:00,6.701652,1.1305312,0
1995-12-17 00:00:00,6.565464,1.1262933,0
1995-12-18 00:00:00,6.43904,1.1321297,0
1995-12-19 00:00:00,6.309857,1.1300875,0
1995-12-20 00:00:00,6.18715,1.1379518,0
1995-12-21 00:00:00,6.066879,1.1437658,0
1995-12-22 00:00:00,5.955846,1.1565109,0
1995-12-23 00:00:00,5.848755,1.1416521,0
1995-12-24 00:00:00,5.738674,1.1378536,0
1995-12-25 00:00:00,5.632437,1.1492719,0
1995-12-26 00:00:00,5.537189,1.127423,0
1995-12-27 00:00:00,5.432293,1.1180306,0
1995-12-28 00:00:00,5.328736,1.1165385,0
1995-12-29 00:00:00,5.237834,1.1241436,0
1995-12-30 00:00:00,5.245376,1.1257384,0
1995-12-31 00:00:00,5.1789,1.1320296,0
1996-01-01 00:00:00,5.077277,1.1336222,0
1996-01-02 00:00:00,4.975519,1.1295668,0
1996-01-03 00:00:00,4.883565,1.1501476,0
1996-01-04 00:00:00,4.800754,1.1457166,0
1996-01-05 00:00:00,4.7159,1.1466842,0
1996-01-06 00:00:00,4.636564,1.1528354,0
1996-01-07 00:00:00,4.565858,1.1642388,0
1996-01-08 00:00:00,4.490528,1.1892482,0
1996-01-09 00:00:00,4.414151,1.1951894,0
1996-01-10 00:00:00,4.472619,1.199141,0
1996-01-11 00:00:00,4.451718,1.2069059,0
1996-01-12 00:00:00,4.353444,1.2078628,0
1996-01-13 00:00:00,4.264087,1.2237863,0
1996-01-14 00:00:00,4.177729,1.2372296,0
1996-01-15 00:00:00,4.103055,1.2595841,0
1996-01-16 00:00:00,4.069222,1.2746058,0
1996-01-17 00:00:00,4.087884,1.2817898,0
1996-01-18 00:00:00,4.724682,1.2823005,0
1996-01-19 00:00:00,5.070568,1.2722103,0
1996-01-20 00:00:00,5.182088,1.2867923,0
1996-01-21 00:00:00,5.245964,1.2748733,0
1996-01-22 00:00:00,5.368602,1.2880418,0
1996-01-23 00:00:00,5.643932,1.3024024,0
1996-01-24 00:00:00,5.702574,1.2964405,0
1996-01-25 00:00:00,5.991519,1.30844,0
1996-01-26 00:00:00,6.453513,1.293905,0
1996-01-27 00:00:00,6.27203,1.2958751,0
1996-01-28 00:00:00,6.228581,1.3104455,0
1996-01-29 00:00:00,6.182374,1.3212301,0
1996-01-30 00:00:00,6.131674,1.3184239,0
1996-01-31 00:00:00,6.08724,1.3346509,0
1996-02-01 00:00:00,6.042937,1.3657637,0
1996-02-02 00:00:00,6.005782,1.3842097,0
1996-02-03 00:00:00,5.967579,1.415459,0
1996-02-04 00:00:00,5.922781,1.4283919,0
1996-02-05 00:00:00,5.869908,1.4303591,0
1996-02-06 00:00:00,5.810627,1.4371352,0
1996-02-07 00:00:00,5.738769,1.4411864,0
1996-02-08 00:00:00,5.656035,1.4494011,0
1996-02-09 00:00:00,5.598798,1.4555288,0
1996-02-10 00:00:00,5.505708,1.4618319,0
1996-02-11 00:00:00,5.509008,1.4737054,0
1996-02-12 00:00:00,5.456605,1.4757133,0
1996-02-13 00:00:00,5.412409,1.4991479,0
1996-02-14 00:00:00,5.398503,1.5097332,0
1996-02-15 00:00:00,5.391989,1.5139639,0
1996-02-16 00:00:00,5.320757,1.5065758,0
1996-02-17 00:00:00,5.259934,1.5352995,0
1996-02-18 00:00:00,5.192708,1.5547698,0
1996-02-19 00:00:00,5.082208,1.582794,0
1996-02-20 00:00:00,4.971792,1.6097193,0
1996-02-21 00:00:00,5.06552,1.6316273,0
1996-02-22 00:00:00,5.004374,1.6588224,0
1996-02-23 00:00:00,4.87897,1.6915231,0
1996-02-24 00:00:00,5.106213,1.7272035,0
1996-02-25 00:00:00,5.428301,1.7619645,0
1996-02-26 00:00:00,5.719551,1.8056434,0
1996-02-27 00:00:00,5.946179,1.8478597,0
1996-02-28 00:00:00,6.193125,1.8930834,0
1996-02-29 00:00:00,6.303943,1.7671633,0
1996-03-01 00:00:00,6.372694,1.664415,0
1996-03-02 00:00:00,6.434945,1.7713807,0
1996-03-03 00:00:00,6.488228,1.8236237,0
1996-03-04 00:00:00,6.542454,1.8787085,0
1996-03-05 00:00:00,6.673792,1.8972388,0
1996-03-06 00:00:00,6.754466,1.9026338,0
1996-03-07 00:00:00,6.76123,1.9222573,0
1996-03-08 00:00:00,6.781544,1.9539206,0
1996-03-09 00:00:00,6.771495,1.9817797,0
1996-03-10 00:00:00,6.717977,2.0345338,0
1996-03-11 00:00:00,6.663716,2.0835848,0
1996-03-12 00:00:00,6.627786,2.1027646,0
1996-03-13 00:00:00,6.517453,2.1394137,0
1996-03-14 00:00:00,6.424892,2.2307561,0
1996-03-15 00:00:00,6.325166,2.3313738,0
1996-03-16 00:00:00,6.271028,2.4265545,0
1996-03-17 00:00:00,6.246153,2.5062581,0
1996-03-18 00:00:00,6.185853,2.5524814,0
1996-03-19 00:00:00,6.126791,2.6071698,0
1996-03-20 00:00:00,6.038023,2.6338496,0
1996-03-21 00:00:00,5.95314,2.6431848,0
1996-03-22 00:00:00,5.82768,2.6228898,0
1996-03-23 00:00:00,5.861675,2.6523208,0
1996-03-24 00:00:00,5.966577,2.661884,0
1996-03-25 00:00:00,6.09876,2.7192828,0
1996-03-26 00:00:00,6.061341,2.7502468,0
1996-03-27 00:00:00,5.990723,2.621852,0
1996-03-28 00:00:00,5.917123,2.530197,0
1996-03-29 00:00:00,5.823353,2.6521,0
1996-03-30 00:00:00,5.775721,2.7492281,0
1996-03-31 00:00:00,5.707859,2.8113461,0
1996-04-01 00:00:00,5.610294,2.9331715,0
1996-04-02 00:00:00,5.508343,3.0115554,0
1996-04-03 00:00:00,5.391956,3.1021342,0
1996-04-04 00:00:00,5.449612,3.2371535,0
1996-04-05 00:00:00,5.353349,3.2668409,0
1996-04-06 00:00:00,5.3686,3.2555212,0
1996-04-07 00:00:00,5.294974,3.2897565,0
1996-04-08 00:00:00,5.18544,3.3327144,0
1996-04-09 00:00:00,5.058676,3.4267506,0
1996-04-10 00:00:00,4.882894,3.5461382,0
1996-04-11 00:00:00,4.686603,3.2988967,0
1996-04-12 00:00:00,4.587272,3.5696592,0
1996-04-13 00:00:00,4.484176,3.7386394,0
1996-04-14 00:00:00,4.504076,3.9319768,0
1996-04-15 00:00:00,4.735675,4.2460594,0
1996-04-16 00:00:00,4.658419,3.6160794,0
1996-04-17 00:00:00,4.54548,3.7011288,0
1996-04-18 00:00:00,4.486576,3.9644761,0
1996-04-19 00:00:00,4.673046,4.5517568,0
1996-04-20 00:00:00,5.083296,5.1298484,0
1996-04-21 00:00:00,4.947041,5.2139724,0
1996-04-22 00:00:00,4.896256,5.5367734,0
1996-04-23 00:00:00,4.817235,5.6429993,0
1996-04-24 00:00:00,4.700686,5.8913577,0
1996-04-25 00:00:00,4.64061,6.267659,0
1996-04-26 00:00:00,4.585885,6.108878,0
1996-04-27 00:00:00,4.449428,5.8911575,0
1996-04-28 00:00:00,4.492782,6.1643389,0
1996-04-29 00:00:00,5.217582,6.1537968,0
1996-04-30 00:00:00,5.345901,5.9064161,0
1996-05-01 00:00:00,5.278664,5.8777444,0
1996-05-02 00:00:00,5.147316,6.0618486,0
1996-05-03 00:00:00,5.071081,6.4440885,0
1996-05-04 00:00:00,5.048677,7.1846733,0
1996-05-05 00:00:00,5.052353,7.5913145,0
1996-05-06 00:00:00,4.993028,7.559117,0
1996-05-07 00:00:00,4.957668,7.633309,0
1996-05-08 00:00:00,5.202926,7.9859738,0
1996-05-09 00:00:00,5.79186,8.4132981,0
1996-05-10 00:00:00,6.770091,8.8639619,0
1996-05-11 00:00:00,6.914973,8.8831202,0
1996-05-12 00:00:00,6.924896,8.7627459,0
1996-05-13 00:00:00,6.889763,8.9464598,0
1996-05-14 00:00:00,7.138749,9.1787554,0
1996-05-15 00:00:00,7.314558,9.0549145,0
1996-05-16 00:00:00,7.249797,9.3913943,0
1996-05-17 00:00:00,7.0789,10.415942,0
1996-05-18 00:00:00,6.846428,11.289303,0
1996-05-19 00:00:00,6.78577,12.952662,0
1996-05-20 00:00:00,7.251432,14.236185,0
1996-05-21 00:00:00,7.115616,14.690545,0
1996-05-22 00:00:00,6.960162,14.898828,0
1996-05-23 00:00:00,7.286732,15.273582,0
1996-05-24 00:00:00,7.317402,14.617167,0
1996-05-25 00:00:00,7.359774,13.183599,0
1996-05-26 00:00:00,7.354762,12.745393,0
1996-05-27 00:00:00,7.513867,12.50968,0
1996-05-28 00:00:00,8.121446,12.059535,0
1996-05-29 00:00:00,7.815395,11.726973,0
1996-05-30 00:00:00,7.489911,12.047607,0
1996-05-31 00:00:00,7.445027,12.471485,0
1996-06-01 00:00:00,8.16501,12.999274,0
1996-06-02 00:00:00,8.625355,13.319406,0
1996-06-03 00:00:00,8.60374,14.146123,0
1996-06-04 00:00:00,8.656007,14.609791,0
1996-06-05 00:00:00,8.791809,14.53828,0
1996-06-06 00:00:00,10.643531,14.789283,0
1996-06-07 00:00:00,12.552571,15.447035,0
1996-06-08 00:00:00,13.072312,15.285945,0
1996-06-09 00:00:00,13.503838,15.216247,0
1996-06-10 00:00:00,13.76227,15.444536,0
1996-06-11 00:00:00,13.778512,16.146947,0
1996-06-12 00:00:00,13.580782,16.677456,0
1996-06-13 00:00:00,13.239387,17.396346,0
1996-06-14 00:00:00,12.887085,19.380609,0
1996-06-15 00:00:00,12.555795,19.92051,0
1996-06-16 00:00:00,14.707557,20.220496,0
1996-06-17 00:00:00,23.365619,20.245083,0
1996-06-18 00:00:00,27.834185,20.737621,0
1996-06-19 00:00:00,29.93125,20.493738,0
1996-06-20 00:00:00,30.658636,20.453011,0
1996-06-21 00:00:00,30.987731,20.933044,0
1996-06-22 00:00:00,31.173879,21.409583,0
1996-06-23 00:00:00,31.490051,21.687768,0
1996-06-24 00:00:00,30.946606,21.215628,0
1996-06-25 00:00:00,30.179176,21.087786,0
1996-06-26 00:00:00,29.313413,21.037335,0
1996-06-27 00:00:00,28.306936,21.490088,0
1996-06-28 00:00:00,27.232988,21.983553,0
1996-06-29 00:00:00,26.758695,22.406886,0
