"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.9197946460282,0.779819919110699,0.910784183512862,-0.855352195388291,2.15313282294278,0.211970603579662,2.6251435487781,0.814823964827071,0.945170479330984,-1.64736431601304,2.24861909867088,0.220305679844644,2.6414049808632,0.812522716170145,0.92971405259488,-1.33659584457046,1.8513766639943,0.156380510348705,2.09963547050209,0.881541434298512,0.96248058480997,-1.27523452925742,1.58371748128912,0.143746063914709
