"",-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,-2.1000E+001,-2.1000E+001,-2.1000E+001,-2.0500E+001,-2.0000E+001,-1.9500E+001,-1.9000E+001,-1.8500E+001,-1.8000E+001,-1.7500E+001,-1.7000E+001,-1.6500E+001,-1.6000E+001,-1.5500E+001,-1.5000E+001,-1.4500E+001,-1.4000E+001,-1.3500E+001,-1.3000E+001,-1.2500E+001,-1.2000E+001,-1.1500E+001,-1.1000E+001,-1.0500E+001,-1.0000E+001,-9.5000E+000,-9.0000E+000,-8.5000E+000,-8.0000E+000,-7.5000E+000,-7.0000E+000,-6.5000E+000,-6.0000E+000,-5.5000E+000,-5.0000E+000,-4.5000E+000,-4.0000E+000,-3.5000E+000,-3.0000E+000,-2.5000E+000,-2.0000E+000,-1.5000E+000,0.0000E+000
1.0000,4.2970E-005,1.4761E-006,2.2597E-007,1.4632E-007,2.9084E-007,2.3546E-008,1.6458E-010,5.8684E-011,6.3640E-011,5.8476E-011,5.2287E-011,1.5551E-010,2.4047E-010,3.5043E-010,3.8140E-010,4.2185E-010,4.2053E-010,2.2681E-010,8.6189E-011,3.0298E-011,7.2090E-012,1.5192E-012,8.0923E-013,1.5572E-012,2.3234E-012,1.4726E-012,1.1795E-012,7.3615E-013,2.8426E-013,5.2057E-013,6.5206E-013,6.9879E-013,6.4423E-013,4.8336E-013,5.1200E-013,2.1256E-012,5.0721E-011,4.3703E-009,1.0190E-007,9.5478E-009,3.7602E-009,3.5886E-009,3.7709E-009
2.0000,2.0385E-011,2.0385E-011,4.6049E-010,6.8714E-011,5.5302E-011,6.4944E-013,1.1063E-011,1.6445E-011,1.5272E-011,1.6455E-011,1.5524E-011,3.0297E-011,3.7341E-011,4.6561E-011,7.8890E-011,1.5794E-010,2.3140E-010,2.7978E-010,2.7993E-010,2.4580E-010,1.3182E-010,5.1665E-011,1.5649E-011,3.9421E-012,1.8441E-012,1.1601E-012,1.1599E-012,1.0532E-012,5.6073E-013,2.6806E-013,3.7771E-013,5.3740E-013,1.4413E-012,1.6354E-011,3.0926E-010,8.7949E-009,8.0878E-009,4.9068E-009,4.3059E-009,2.2345E-009,1.5427E-010,9.7426E-010,9.9743E-010
3.0000,3.1333E-010,3.1333E-010,3.0429E-010,2.5060E-010,1.7934E-010,2.2485E-010,8.0184E-011,1.4817E-011,7.5654E-013,5.6499E-012,8.6478E-012,1.7201E-011,1.9078E-011,2.6982E-011,3.4128E-011,4.7185E-011,6.7174E-011,1.0988E-010,1.7155E-010,2.4985E-010,2.3666E-010,1.6682E-010,8.9556E-011,3.4757E-011,1.1691E-011,3.7098E-012,1.9148E-010,5.8833E-009,9.6735E-010,2.3444E-010,6.9896E-011,3.3784E-011,2.4002E-011,1.9543E-011,1.6770E-011,1.4357E-011,1.2591E-011,1.3081E-011,1.9367E-011,4.0086E-011,1.4946E-010,1.0947E-009,1.1143E-009
4.0000,5.4647E-011,4.5039E-011,2.0067E-011,4.3477E-012,3.8171E-012,2.2563E-011,7.7055E-012,1.1245E-011,9.9518E-012,1.0041E-011,8.3350E-012,1.3045E-011,1.3339E-011,1.5633E-011,1.7003E-011,2.3030E-011,3.9040E-011,5.0423E-011,7.8975E-011,1.4411E-010,1.9599E-010,2.0792E-010,1.6989E-010,1.0062E-010,5.0707E-011,5.6326E-011,4.6026E-010,4.6781E-010,4.1108E-010,8.6469E-010,1.8672E-010,2.3397E-011,1.9266E-012,9.5330E-014,8.3562E-015,8.4551E-015,4.5858E-015,2.5877E-014,8.0113E-014,7.3822E-014,9.6331E-013,3.5365E-011,3.5365E-011
5.0000,8.3638E-012,8.3638E-012,2.0580E-010,1.2404E-010,6.5917E-011,8.3396E-011,3.9321E-011,1.7249E-012,6.3912E-012,5.6737E-012,3.4036E-012,9.6841E-012,1.2454E-011,1.6692E-011,1.9072E-011,2.3030E-011,2.6280E-011,3.1347E-011,4.2801E-011,7.5906E-011,1.2009E-010,1.6572E-010,1.8476E-010,1.5264E-010,1.0650E-010,8.0172E-011,2.3821E-010,6.7103E-010,4.7693E-010,2.5277E-010,1.8730E-010,9.1138E-010,2.7528E-008,7.9422E-008,8.8186E-008,8.4171E-008,7.4334E-008,5.9072E-008,3.8335E-008,2.1619E-008,1.1341E-008,5.1268E-009,1.3176E-008
6.0000,2.0976E-011,2.0976E-011,3.5741E-011,2.4510E-011,9.4435E-012,1.7339E-011,9.8310E-012,8.7520E-013,3.9590E-012,6.9647E-012,5.6990E-012,7.1510E-012,9.3490E-012,1.5826E-011,1.9182E-011,2.1098E-011,2.1946E-011,2.6638E-011,3.3155E-011,4.9168E-011,7.3100E-011,1.1196E-010,1.5336E-010,1.6333E-010,1.4661E-010,1.0525E-010,1.6506E-010,2.9116E-010,3.6120E-010,4.7648E-010,5.1441E-011,2.9946E-012,7.8536E-014,4.3063E-015,3.6338E-015,3.1312E-015,2.7914E-015,2.5895E-015,6.3088E-015,9.3596E-014,1.2755E-012,4.4209E-011,4.4209E-011
7.0000,2.8466E-010,2.8459E-010,2.9839E-010,5.7561E-011,1.4459E-012,9.6225E-012,7.8361E-013,6.4677E-012,1.6394E-012,4.4325E-012,4.6232E-012,7.2112E-012,1.0037E-011,1.1342E-011,1.4719E-011,1.8254E-011,2.1617E-011,2.4749E-011,2.8590E-011,3.8494E-011,5.1036E-011,7.5064E-011,1.1197E-010,1.4175E-010,1.5513E-010,1.2320E-010,1.5159E-010,2.9818E-010,9.4957E-010,2.4255E-010,1.4404E-011,3.8802E-013,6.1630E-015,1.3967E-015,5.2386E-015,4.9600E-015,3.0397E-015,1.2344E-014,7.4522E-014,5.4853E-013,1.8756E-012,4.7858E-011,4.7858E-011
8.0000,1.6796E-011,1.6796E-011,8.9948E-012,7.7315E-012,4.4453E-012,8.0969E-012,6.7988E-013,2.7975E-012,3.3889E-012,6.1731E-012,2.4980E-012,4.1028E-012,9.8098E-012,1.1926E-011,1.0996E-011,1.3217E-011,1.7355E-011,2.1418E-011,2.5805E-011,3.3923E-011,4.1318E-011,5.5145E-011,8.0748E-011,1.1141E-010,1.4049E-010,1.2882E-010,1.6006E-010,2.8174E-010,5.7494E-010,4.6347E-010,7.0454E-011,3.1464E-012,1.5121E-013,4.5215E-014,1.4027E-013,2.4336E-013,3.5935E-013,5.0881E-013,6.7257E-013,1.8723E-013,5.0502E-013,4.5302E-011,4.5302E-011
