"",-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
1.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.9452E-010,7.0123E-011,7.3878E-011,6.8504E-011,5.9533E-011,1.8735E-010,2.8134E-010,4.0447E-010,4.2802E-010,4.6659E-010,4.5277E-010,2.3626E-010,8.7532E-011,3.1685E-011,7.3496E-012,1.5042E-012,7.8212E-013,1.4157E-012,2.0659E-012,7.8561E-013,6.2106E-013,5.2596E-013,1.2417E-013,8.7376E-015,2.9184E-015,1.0583E-015,9.8840E-016,4.9013E-015,3.5086E-013,1.2492E-012,1.2515E-012,1.3667E-012,6.0934E-012,1.7844E-012,1.8985E-012,2.0714E-011,0.0000E+000
2.0000,0.0000E+000,2.2993E-011,4.8886E-010,0.0000E+000,0.0000E+000,0.0000E+000,1.2396E-011,1.8557E-011,1.6511E-011,1.8029E-011,1.6317E-011,3.4596E-011,4.0834E-011,4.9918E-011,8.1207E-011,1.5922E-010,2.2451E-010,2.5913E-010,2.5029E-010,2.2892E-010,1.1850E-010,4.4609E-011,1.3075E-011,3.0336E-012,1.3780E-012,4.6120E-013,4.5411E-013,5.9492E-013,3.0509E-013,4.3673E-014,5.0355E-015,8.6745E-016,4.8395E-016,3.4428E-015,2.2499E-014,3.5138E-012,7.0880E-013,1.8441E-013,2.3427E-013,1.3516E-012,2.9107E-012,2.0754E-011,0.0000E+000
3.0000,0.0000E+000,3.3196E-010,0.0000E+000,0.0000E+000,1.9465E-010,2.5059E-010,8.4210E-011,0.0000E+000,7.5777E-013,5.7598E-012,8.3481E-012,1.8526E-011,1.9399E-011,2.6730E-011,3.2063E-011,4.3152E-011,5.8491E-011,9.0215E-011,1.3476E-010,2.0656E-010,1.8715E-010,1.2548E-010,6.4689E-011,2.2717E-011,7.3737E-012,8.4945E-013,5.4589E-013,1.2283E-012,1.6906E-013,7.3457E-014,3.7413E-014,1.5258E-014,1.2077E-014,1.9684E-014,1.8955E-014,2.5444E-014,2.9481E-014,1.9020E-014,3.7618E-014,4.7635E-013,2.5760E-012,1.7633E-011,0.0000E+000
4.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,7.7071E-012,1.1373E-011,9.4177E-012,9.6993E-012,7.5559E-012,1.3443E-011,1.2847E-011,1.4605E-011,1.4938E-011,1.9613E-011,3.1430E-011,3.7968E-011,5.6575E-011,1.0937E-010,1.4146E-010,1.4186E-010,1.1078E-010,5.8704E-011,2.7539E-011,3.8075E-012,1.6944E-012,7.5058E-013,2.8042E-013,3.2953E-013,1.6579E-013,3.1495E-014,8.6578E-015,4.3043E-015,2.2549E-015,3.5276E-015,1.6370E-015,0.0000E+000,0.0000E+000,0.0000E+000,5.2534E-013,1.5927E-011,0.0000E+000
5.0000,0.0000E+000,8.0796E-012,0.0000E+000,0.0000E+000,6.5785E-011,8.6276E-011,3.7544E-011,0.0000E+000,5.7307E-012,5.2073E-012,2.9078E-012,9.5646E-012,1.1390E-011,1.4751E-011,1.5731E-011,1.8348E-011,1.9670E-011,2.1794E-011,2.8173E-011,5.3233E-011,7.9701E-011,1.0343E-010,1.0977E-010,8.0318E-011,5.1881E-011,9.5880E-012,4.5503E-012,2.9218E-012,6.6580E-013,2.3199E-013,9.6854E-014,3.0969E-014,1.7124E-014,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,3.2374E-016,3.7313E-015,8.2186E-015,1.4593E-011,0.0000E+000
6.0000,0.0000E+000,1.9611E-011,0.0000E+000,0.0000E+000,9.1470E-012,1.7465E-011,9.0786E-012,8.1902E-013,3.4149E-012,6.1600E-012,4.6666E-012,6.8486E-012,8.2386E-012,1.3440E-011,1.5126E-011,1.6031E-011,1.5601E-011,1.7509E-011,2.0567E-011,3.2616E-011,4.5742E-011,6.5663E-011,8.5392E-011,8.0027E-011,6.7054E-011,1.5920E-011,9.3476E-012,7.8932E-012,2.7851E-012,8.8378E-013,6.0057E-014,9.8733E-016,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,6.5303E-017,4.1339E-017,7.4311E-016,4.6411E-014,5.7812E-013,1.2896E-011,0.0000E+000
7.0000,0.0000E+000,0.0000E+000,2.4742E-010,0.0000E+000,1.3579E-012,0.0000E+000,6.9912E-013,5.8578E-012,1.3602E-012,3.7780E-012,3.6289E-012,6.6950E-012,8.5211E-012,9.2559E-012,1.1099E-011,1.3232E-011,1.4603E-011,1.5393E-011,1.6733E-011,2.4175E-011,3.0144E-011,4.1425E-011,5.8516E-011,6.4829E-011,6.6554E-011,1.9547E-011,1.3982E-011,1.5002E-011,7.8342E-012,1.4769E-012,1.5068E-013,8.7830E-015,8.0834E-016,0.0000E+000,0.0000E+000,0.0000E+000,4.3502E-016,1.8447E-015,1.1984E-014,2.5737E-013,6.9619E-013,1.2563E-011,0.0000E+000
8.0000,0.0000E+000,1.4698E-011,0.0000E+000,7.8421E-012,0.0000E+000,7.7268E-012,5.8599E-013,2.4496E-012,2.7035E-012,5.0675E-012,1.8990E-012,3.6900E-012,8.0191E-012,9.3472E-012,7.9256E-012,9.1378E-012,1.1141E-011,1.2607E-011,1.4254E-011,2.0171E-011,2.3041E-011,2.8648E-011,3.9633E-011,4.7608E-011,5.6403E-011,1.9643E-011,1.6782E-011,2.1577E-011,1.3307E-011,4.8888E-012,9.8976E-013,6.5906E-014,7.6997E-015,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.6700E-013,1.3208E-011,0.0000E+000
9.0000,0.0000E+000,0.0000E+000,1.1377E-010,0.0000E+000,0.0000E+000,0.0000E+000,2.2071E-012,3.3841E-012,3.0733E-012,3.0418E-012,2.5251E-012,5.4979E-012,6.0555E-012,5.8462E-012,7.0252E-012,1.0264E-011,1.0444E-011,1.0128E-011,1.0972E-011,1.5928E-011,1.8296E-011,2.1492E-011,2.7835E-011,3.3579E-011,4.3178E-011,1.7084E-011,1.6943E-011,2.5460E-011,1.7592E-011,9.4226E-012,3.6505E-012,5.5930E-013,6.6551E-014,2.1898E-014,1.2680E-014,3.5009E-014,5.3723E-014,3.4823E-014,5.2499E-014,3.1987E-013,6.6495E-013,1.0354E-011,0.0000E+000
10.0000,0.0000E+000,2.2163E-011,0.0000E+000,0.0000E+000,2.9348E-011,4.4100E-013,0.0000E+000,1.2299E-012,1.8445E-012,2.1141E-012,1.9961E-012,4.1314E-012,4.3328E-012,6.6198E-012,6.8270E-012,7.8678E-012,8.2416E-012,8.7203E-012,9.5735E-012,1.3207E-011,1.4521E-011,1.6506E-011,2.0355E-011,2.3764E-011,3.1411E-011,1.3514E-011,1.5080E-011,2.5907E-011,2.0336E-011,1.3174E-011,6.5450E-012,1.5571E-012,4.1589E-013,1.4063E-013,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,1.0680E-011,0.0000E+000
