"",-21.000,-20.500,-20.000,-19.500,-19.000,-18.500,-18.000,-17.500,-17.000,-16.500,-16.000,-15.500,-15.000,-14.500,-14.000,-13.500,-13.000,-12.500,-12.000,-11.500,-11.000,-10.500,-10.000,-9.500,-9.000,-8.500,-8.000,-7.500,-7.000,-6.500,-6.000,-5.500,-5.000,-4.500,-4.000,-3.500,-3.000,-2.500,-2.000,-1.500,-1.000,-0.500,0.000
0.0000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000,0.0000E+000
1.0000,-7.0234E-004,-7.0234E-004,-1.7075E-006,-1.1768E-006,-5.5982E-006,-4.9580E-004,5.6484E-004,1.9468E-004,2.6343E-004,2.2714E-004,2.4439E-004,4.8008E-004,9.4304E-004,1.5065E-003,1.9321E-003,2.3011E-003,2.5904E-003,1.5877E-003,6.5731E-004,2.0908E-004,5.4299E-005,1.2515E-005,7.1243E-006,1.5855E-005,2.4768E-005,2.8269E-005,2.2838E-005,1.0934E-005,2.6793E-006,1.9219E-007,6.6496E-008,3.8636E-008,3.6863E-008,1.0333E-007,7.6740E-006,2.2100E-005,2.3129E-005,5.6643E-005,2.5735E-004,1.9142E-005,2.1864E-005,3.2831E-004,3.2831E-004
2.0000,1.0049E-004,1.0049E-004,2.7426E-003,-7.5735E-004,-7.0793E-004,-8.3109E-006,5.6513E-005,8.0886E-005,9.2431E-005,9.3854E-005,1.0517E-004,1.3919E-004,2.1489E-004,2.9190E-004,5.7552E-004,1.2328E-003,2.0166E-003,2.7339E-003,2.9509E-003,2.3716E-003,1.3745E-003,5.8267E-004,1.8698E-004,5.3341E-005,2.5939E-005,2.6055E-005,2.6217E-005,1.9417E-005,1.0336E-005,1.5082E-006,1.8013E-007,4.9718E-008,2.8338E-008,1.1396E-007,7.7261E-007,9.7594E-005,2.0565E-005,1.2000E-005,1.5534E-005,2.2764E-005,5.2630E-005,5.1644E-004,5.1644E-004
3.0000,2.0596E-003,2.0596E-003,-3.8939E-003,-2.8742E-003,1.0674E-003,1.1808E-003,5.4498E-004,-1.8968E-004,6.0219E-006,4.2562E-005,7.6377E-005,1.0580E-004,1.4492E-004,2.2188E-004,3.2257E-004,4.7429E-004,7.4580E-004,1.3511E-003,2.2553E-003,3.0377E-003,3.0816E-003,2.3266E-003,1.3133E-003,5.6702E-004,1.9703E-004,6.8123E-005,4.4739E-005,5.6907E-005,8.1302E-006,3.6009E-006,1.8999E-006,1.2414E-006,1.0039E-006,9.2488E-007,9.2399E-007,1.0032E-006,1.2142E-006,1.7569E-006,3.5410E-006,1.1388E-005,6.6118E-005,6.2286E-004,6.2286E-004
4.0000,-5.1048E-004,-5.1048E-004,-2.2089E-004,-1.9123E-005,-4.2619E-006,-2.8321E-004,6.1602E-005,8.6908E-005,9.2433E-005,8.8521E-005,8.5378E-005,9.4818E-005,1.1853E-004,1.4973E-004,1.8560E-004,2.6624E-004,4.9495E-004,7.0229E-004,1.1694E-003,1.9865E-003,2.8767E-003,3.2487E-003,2.7777E-003,1.8097E-003,9.0879E-004,3.7712E-004,1.7151E-004,4.2950E-005,1.6656E-005,1.9951E-005,1.0398E-005,3.1648E-006,8.8880E-007,2.4979E-007,1.3576E-007,1.7178E-007,8.3270E-008,-3.2233E-007,-1.0220E-006,-9.3247E-007,1.6653E-005,6.9484E-004,6.9484E-004
5.0000,7.3728E-005,7.3728E-005,-2.6343E-003,-1.5877E-003,5.3060E-004,5.9797E-004,3.5737E-004,-2.2077E-005,6.6982E-005,5.6596E-005,3.9129E-005,8.0341E-005,1.2515E-004,1.8010E-004,2.3277E-004,2.9662E-004,3.6888E-004,4.8006E-004,6.9349E-004,1.1514E-003,1.9302E-003,2.8206E-003,3.2776E-003,2.9487E-003,2.0389E-003,1.1309E-003,5.4850E-004,1.9911E-004,4.7094E-005,1.6727E-005,7.2339E-006,3.7059E-006,2.0935E-006,-7.4205E-006,-8.2261E-006,-1.1592E-007,-4.2012E-008,-3.3856E-009,4.4820E-008,1.3120E-007,3.1026E-007,7.5817E-004,7.5817E-004
6.0000,2.0055E-004,2.0055E-004,-4.5739E-004,-3.1373E-004,8.2677E-005,1.3565E-004,9.6840E-005,8.3526E-006,4.4729E-005,7.5027E-005,7.0371E-005,6.4466E-005,1.0144E-004,1.8388E-004,2.5081E-004,2.9041E-004,3.2786E-004,4.3221E-004,5.6734E-004,7.9058E-004,1.2414E-003,2.0067E-003,2.8573E-003,3.2924E-003,2.9531E-003,2.1043E-003,1.2627E-003,6.0276E-004,2.2076E-004,7.1408E-005,5.0266E-006,1.3240E-007,-7.1550E-009,-5.3979E-009,-8.4728E-009,-4.2006E-009,4.4331E-009,6.2938E-009,1.1529E-007,1.8288E-006,2.4457E-005,7.5085E-004,7.5085E-004
7.0000,-3.6403E-003,-3.6403E-003,3.6113E-003,-7.3682E-004,1.3648E-005,-1.2318E-004,8.2925E-006,6.6429E-005,1.9811E-005,5.1168E-005,6.0850E-005,7.0078E-005,1.1667E-004,1.4082E-004,2.0464E-004,2.6656E-004,3.4127E-004,4.2253E-004,5.1327E-004,6.5160E-004,9.0968E-004,1.4078E-003,2.1772E-003,2.9658E-003,3.2593E-003,2.8730E-003,2.1002E-003,1.2739E-003,6.9052E-004,1.3269E-004,1.4024E-005,1.3097E-006,1.2315E-007,-5.1274E-009,-4.4485E-008,-3.5692E-008,3.2838E-008,3.1229E-007,2.0674E-006,1.1277E-005,3.2750E-005,8.1333E-004,8.1333E-004
8.0000,1.8488E-004,1.8488E-004,-1.1514E-004,5.9217E-005,-5.6900E-005,7.3821E-005,7.6888E-006,3.0729E-005,4.3558E-005,7.5921E-005,3.5225E-005,4.2726E-005,1.2146E-004,1.5731E-004,1.6166E-004,2.0363E-004,2.8800E-004,3.8281E-004,4.8365E-004,6.0142E-004,7.6919E-004,1.0769E-003,1.6312E-003,2.4093E-003,3.0555E-003,3.1937E-003,2.7884E-003,2.0268E-003,1.2974E-003,4.8589E-004,1.0190E-004,1.0872E-005,1.2976E-006,-4.0768E-007,-1.7367E-006,-3.0649E-006,-4.5097E-006,-6.3368E-006,-8.3438E-006,-2.3796E-006,8.6904E-006,9.4594E-004,9.4594E-004
9.0000,-6.1239E-004,-6.1239E-004,2.0585E-003,-5.3830E-004,-3.8485E-004,-2.1971E-006,3.2452E-005,4.7572E-005,5.5487E-005,5.1068E-005,5.2486E-005,7.1336E-005,1.0278E-004,1.1025E-004,1.6057E-004,2.5631E-004,3.0256E-004,3.4461E-004,4.1718E-004,5.3219E-004,6.8442E-004,9.0535E-004,1.2838E-003,1.9042E-003,2.6211E-003,3.1126E-003,3.1547E-003,2.6800E-003,1.9221E-003,1.0494E-003,4.2116E-004,1.0339E-004,1.2568E-005,2.3376E-006,1.4043E-006,3.1360E-006,5.0271E-006,7.3079E-006,1.1227E-005,1.7374E-005,3.8776E-005,8.3095E-004,8.3095E-004
10.0000,3.5538E-004,3.5538E-004,-1.3777E-004,-3.1425E-004,4.1596E-004,5.3709E-006,-6.3577E-005,1.9668E-005,3.7883E-005,4.0377E-005,4.7198E-005,6.0981E-005,8.3654E-005,1.4202E-004,1.7751E-004,2.2350E-004,2.7159E-004,3.3754E-004,4.1409E-004,5.0196E-004,6.1796E-004,7.9096E-004,1.0680E-003,1.5330E-003,2.1692E-003,2.8010E-003,3.1940E-003,3.1022E-003,2.5275E-003,1.6691E-003,8.5898E-004,3.2743E-004,8.9344E-005,1.7078E-005,-2.8813E-006,-2.4185E-005,-5.6699E-006,-2.5012E-006,-2.5649E-006,-1.4711E-006,-1.5750E-005,9.7499E-004,9.7499E-004
