"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.06670949797639,0.894163590653076,0.965660989582343,1.12126639829206,1.50019512314086,Inf,2.24945425851731,0.87453519344257,0.950750899969942,-1.0870527365619,1.8238135509581,Inf,1.72205584004629,0.926470426253534,0.963248929619812,-0.170418515434148,1.15700648456765,0.134355568037272,1.30252349806334,0.957933273078601,0.97876945361554,-0.0458200119501938,0.973724357204169,Inf
