"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.3485967988522,0.863323718111463,0.959635296882319,1.41356171804843,1.70629426094875,Inf,2.26146864470763,0.873191393615588,0.951473952348132,-1.13641672276815,1.83689519482577,Inf,1.71141287253123,0.927376499733811,0.9635626288728,-0.101099403823021,1.14413818890827,0.131041568692637,1.40134271417645,0.951308146323578,0.975425633555162,0.0581378782863235,1.02501708633262,Inf
