par_id,rmse,nse,r,bias,mae,nmae
p00001,5.312885795645,0.269566120500254,0.867021996040846,3.60589715043302,3.76960372456754,0.323323822516594
p00002,5.52415346531994,0.210460379793389,0.842849650001996,3.51656538592277,3.84174139009986,0.332870052797959
p00003,5.33890809077285,0.262524924077485,0.907840486249071,4.17918481929049,4.21709479034433,0.359824316317836
p00004,3.31633113578953,0.715699066848363,0.934505561229964,2.07505001979931,2.28430829521235,0.211952610509421
p00005,4.96204057506903,0.362809296494048,0.887805630224085,3.47287157620642,3.62232372507862,0.324330966132655
p00006,5.32744668772879,0.265611815660659,0.865855323589775,3.6104868527906,3.8448358028671,0.336741931083921
p00007,3.36657970070515,0.706993149795264,0.922090483002023,1.84100262662013,2.27627857476367,0.211959125573473
p00008,4.93122980756792,0.371063123652459,0.887788066913912,3.40860689777642,3.55838959199498,0.307253482332334
p00009,4.4048771116675,0.498327707959642,0.89236652379375,2.77108521798496,2.99501510550147,0.255258715982561
p00010,3.89098428613509,0.6082929284946,0.92788432621916,2.73690986971438,2.84746249637724,0.25384772530129
p00011,4.09902564234916,0.56568382413641,0.880991440135671,2.06724107260229,2.75283635178334,0.256007840042246
p00012,5.80176140615775,0.129404727624382,0.87762164142363,4.35419967491778,4.43106814868841,0.38810486676998
p00013,6.24175786563895,-0.00799016013649156,0.846976047243411,4.51051184894786,4.58191773540819,0.382928985547836
p00014,4.65366342181947,0.439869231656069,0.877562671331151,2.89441831711819,3.18780316738462,0.283840746862151
p00015,3.72543457132402,0.641004025106833,0.907616405465093,2.11385940348136,2.54013496728736,0.243009872084033
p00016,5.67605163075594,0.166443326824559,0.880995979073065,4.24828152249921,4.30519513742233,0.36497700292933
p00017,5.37707229524309,0.2521950660371,0.84366692331166,3.33496954011632,3.69322228212257,0.322004947016342
p00018,5.10031075132366,0.327045685406312,0.832264283218877,2.75122921127767,3.41643455854302,0.304952762577255
p00019,5.61932355346314,0.183296056046741,0.86266873490989,3.92743037912376,4.07996467620953,0.34959833853859
p00020,5.33058677278301,0.264547452289204,0.836572087468833,3.16842900062346,3.63630711470638,0.318697354748197
p00021,4.41310588152432,0.496576564350808,0.861137119460023,2.10935894038526,2.96149817849328,0.271372771114959
p00022,4.87027376828632,0.386771199501547,0.831135658862045,2.23502254925395,3.26773244265527,0.296041048064809
p00023,5.09084130152674,0.329870557334578,0.85545106911082,3.13058238222378,3.576644349527,0.316966924330305
p00024,5.54765798281226,0.203727319870185,0.8365893518468,3.44932488454272,3.84150074120121,0.332056335790981
