"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.58858940050923,0.826861646022039,0.945759074623523,1.13426402715822,1.81951170967195,0.175498011626013,2.5109180382894,0.830588167086363,0.941470087796982,-1.31606443505746,2.1535041131826,0.204223023270147,2.03050757100489,0.8892132316358,0.945995716759242,-0.154998638759848,1.38662255623886,0.12931556549246,1.65570268133342,0.926338022741207,0.965609426389717,-0.130223543154583,1.25731915695128,0.126014936772888
