"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",1.97323317146256,0.903520944781813,0.95881269386382,0.561781722902709,1.46877745475993,Inf,2.31707581594345,0.866878538426229,0.953091347445276,-1.29304551056139,1.88683524201248,Inf,1.7946837010197,0.920137403526666,0.962126387057887,-0.45422725161975,1.21406812312378,0.13794242769546,1.37935376634255,0.952824238562827,0.97811358345805,-0.395564974790527,1.03460757134644,Inf
