"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.47431822807699,0.848299386989225,0.956482186996752,1.52312558300833,1.78077937584308,Inf,2.25571877345848,0.873835405405987,0.951076469609779,-1.1113031986549,1.83030317089266,Inf,1.75959191141773,0.923230006769576,0.961476079766429,-0.0650968990509605,1.16617349454633,0.133231014611124,1.44844356732873,0.947979952167609,0.97386784471436,0.115008110180145,1.04250528753461,Inf
