"","GLM.rmse","GLM.nse","GLM.r","GLM.bias","GLM.mae","GLM.nmae","GOTM.rmse","GOTM.nse","GOTM.r","GOTM.bias","GOTM.mae","GOTM.nmae","Simstrat.rmse","Simstrat.nse","Simstrat.r","Simstrat.bias","Simstrat.mae","Simstrat.nmae","ensemble_mean.rmse","ensemble_mean.nse","ensemble_mean.r","ensemble_mean.bias","ensemble_mean.mae","ensemble_mean.nmae"
"1",2.36065121056412,0.856010575559875,0.940361406611073,-0.125671481393172,1.74886500343303,0.167726682204258,2.54968378689695,0.825316730204617,0.944666138968596,-1.49158234827809,2.19581084026436,0.212821482012044,2.13023922976592,0.878063022883397,0.944536109998969,-0.638612831932385,1.46573142924425,0.131137661269492,1.67856283632051,0.924289890380674,0.970393038062141,-0.752095925392379,1.29557180021719,0.125522252721793
