datetime,ice_null_GLM,ice_01_GLM,ice_05_GLM,ice_1_GLM,ice_15_GLM,ice_2_GLM,ice_25_GLM,ice_3_GLM,ice_35_GLM,ice_4_GLM,ice_45_GLM,ice_5_GLM,ice_10_GLM,id
2002-02-09,0.22931994497776,0.232080101966858,0.211577236652374,0.210580393671989,0.208980232477188,0.203389227390289,0.208273306488991,0.20533886551857,0.204562649130821,0.204743355512619,0.203670963644981,0.204097554087639,0.198870196938515,mendota
2002-02-10,0.225244581699371,0.228578805923462,0.206527814269066,0.206134095788002,0.20465250313282,0.198987364768982,0.203716963529587,0.200959652662277,0.200014114379883,0.200150698423386,0.199156805872917,0.199446931481361,0.193505004048347,mendota
2002-02-11,0.224118575453758,0.228091850876808,0.204586997628212,0.204904273152351,0.203551277518272,0.197799816727638,0.202370136976242,0.199815034866333,0.1986393481493,0.198726803064346,0.197809591889381,0.19794674217701,0.191242307424545,mendota
2002-02-12,0.22800487279892,0.231980532407761,0.208447337150574,0.208875998854637,0.207531869411469,0.201853215694427,0.206327691674232,0.203838318586349,0.202669456601143,0.202734008431435,0.201846152544022,0.20195934176445,0.195193067193031,mendota
2002-02-13,0.22459901869297,0.228698134422302,0.204675152897835,0.205443978309631,0.20416085422039,0.198454141616821,0.202855780720711,0.200424998998642,0.19917368888855,0.19920901954174,0.198364481329918,0.198404684662819,0.191312566399574,mendota
2002-02-14,0.230692356824875,0.234868288040161,0.210915178060532,0.211767822504044,0.21048392355442,0.204816922545433,0.209185063838959,0.206783190369606,0.205546960234642,0.205566480755806,0.204714968800545,0.204741209745407,0.197684645652771,mendota
2002-02-15,0.230113565921783,0.234408587217331,0.210138559341431,0.211096882820129,0.209830984473228,0.204181253910065,0.208503767848015,0.206160753965378,0.204860329627991,0.204866781830788,0.204048916697502,0.204040303826332,0.196923211216927,mendota
2002-02-16,0.227441713213921,0.23205953836441,0.207138791680336,0.208489656448364,0.207310929894447,0.201560765504837,0.205805495381355,0.20355586707592,0.202133655548096,0.202108517289162,0.201325073838234,0.201232075691223,0.193764179944992,mendota
2002-02-17,0.224001184105873,0.229074731469154,0.203334972262383,0.205146759748459,0.204039573669434,0.198260277509689,0.202380642294884,0.200276777148247,0.198693811893463,0.198632195591927,0.197913259267807,0.197706803679466,0.189853474497795,mendota
2002-02-18,0.223753720521927,0.229128062725067,0.203022420406342,0.205199092626572,0.204163119196892,0.198309361934662,0.202345848083496,0.200399294495583,0.198676928877831,0.198585987091064,0.197886988520622,0.197599783539772,0.189489930868149,mendota
2002-02-19,0.218415692448616,0.223988339304924,0.197493880987167,0.19990573823452,0.198901951313019,0.193050369620323,0.197004824876785,0.195117563009262,0.193349778652191,0.193243995308876,0.192564100027084,0.192230582237244,0.183881476521492,mendota
2002-02-20,0.206238970160484,0.212303981184959,0.185066446661949,0.188048660755157,0.187139391899109,0.181189015507698,0.185027793049812,0.183279916644096,0.181342288851738,0.181196600198746,0.180572018027306,0.180105641484261,0.171163499355316,mendota
2002-02-21,0.196479335427284,0.202929064631462,0.17526151239872,0.178720057010651,0.177887871861458,0.171890437602997,0.175611510872841,0.17399126291275,0.171923205256462,0.171744003891945,0.171169281005859,0.170594274997711,0.161161988973618,mendota
2002-02-22,0.19949372112751,0.206048920750618,0.17849312722683,0.182115659117699,0.181303024291992,0.175388023257256,0.179027110338211,0.177474498748779,0.17536935210228,0.1751629114151,0.174628168344498,0.174017384648323,0.164436504244804,mendota
2002-02-23,0.205282226204872,0.211450442671776,0.184536844491959,0.187784597277641,0.186920538544655,0.181178689002991,0.184770852327347,0.18318834900856,0.181234732270241,0.181046113371849,0.180503740906715,0.179970934987068,0.170822605490685,mendota
2002-02-24,0.199784398078918,0.206024453043938,0.178941950201988,0.182308986783028,0.18146538734436,0.175634354352951,0.17926150560379,0.177662387490273,0.175659820437431,0.175467312335968,0.174939721822739,0.174389630556107,0.165163487195969,mendota
2002-02-25,0.191440209746361,0.197863802313805,0.170903846621513,0.174577593803406,0.173795253038406,0.167972803115845,0.171477526426315,0.170028269290924,0.167907416820526,0.167692542076111,0.167178764939308,0.166557267308235,0.157108753919601,mendota
2002-02-26,0.187115594744682,0.193853497505188,0.166842326521873,0.171006634831429,0.170318946242332,0.164412766695023,0.167804360389709,0.166482865810394,0.164229497313499,0.16398161649704,0.16352467238903,0.162802115082741,0.152912750840187,mendota
2002-02-27,0.187939614057541,0.194707334041595,0.168149292469025,0.172396093606949,0.171715304255486,0.165907472372055,0.16922490298748,0.167966455221176,0.165683642029762,0.165419712662697,0.164977505803108,0.164222523570061,0.154362320899963,mendota
