datetime,ice_null_GOTM,ice_01_GOTM,ice_05_GOTM,ice_1_GOTM,ice_15_GOTM,ice_2_GOTM,ice_25_GOTM,ice_3_GOTM,ice_35_GOTM,ice_4_GOTM,ice_45_GOTM,ice_5_GOTM,ice_10_GOTM,id
1995-01-12,0.245539426803589,0.244607821106911,0.243043512105942,0.240774273872375,0.238130420446396,0.235263079404831,0.233788341283798,0.230803549289703,0.227936640381813,0.224903836846352,0.222014546394348,0.219036191701889,0.208550229668617,mendota
1995-01-13,0.241262495517731,0.240300640463829,0.238526418805122,0.235929384827614,0.232900127768517,0.229619398713112,0.227670535445213,0.224191576242447,0.220868527889252,0.217249199748039,0.213660806417465,0.210063025355339,0.203837558627129,mendota
1995-01-14,0.232135891914368,0.231139838695526,0.229146733880043,0.226218909025192,0.222771376371384,0.219059631228447,0.216640546917915,0.212605550885201,0.208674430847168,0.204322397708893,0.200280547142029,0.196741655468941,0.194351524114609,mendota
1995-01-15,0.226065129041672,0.225032910704613,0.222813293337822,0.21954482793808,0.215653255581856,0.211478799581528,0.208555594086647,0.203829050064087,0.199024528264999,0.194372996687889,0.190439686179161,0.187336087226868,0.187797546386719,mendota
1995-01-16,0.229215636849403,0.228166118264198,0.225756883621216,0.222187831997871,0.217919498682022,0.21317321062088,0.209661781787872,0.204275548458099,0.199404373764992,0.195044606924057,0.191504120826721,0.189414799213409,0.191776946187019,mendota
1995-01-17,0.235008373856544,0.233948364853859,0.231377869844437,0.227490708231926,0.222872033715248,0.217505469918251,0.213278785347939,0.207830518484116,0.203543066978455,0.199700891971588,0.196736395359039,0.195398509502411,0.19852739572525,mendota
1995-01-18,0.227313041687012,0.226221263408661,0.223412320017815,0.219114899635315,0.213967338204384,0.207632884383202,0.202990606427193,0.197810843586922,0.193867385387421,0.190362304449081,0.18796968460083,0.187045887112617,0.190624341368675,mendota
1995-01-19,0.218987464904785,0.217865258455276,0.214827045798302,0.2101019769907,0.204229563474655,0.197111219167709,0.192572176456451,0.187933892011642,0.184395849704742,0.181262090802193,0.179276719689369,0.178590297698975,0.182232111692429,mendota
1995-01-20,0.219680607318878,0.218533530831337,0.215288162231445,0.210153564810753,0.203555762767792,0.196404531598091,0.191848188638687,0.187485262751579,0.184220358729362,0.181368738412857,0.179528087377548,0.178960040211678,0.182466357946396,mendota
1995-01-21,0.220893397927284,0.219725698232651,0.21627040207386,0.210808500647545,0.203953430056572,0.196440026164055,0.1916543841362,0.187358364462852,0.184196636080742,0.181520447134972,0.180156081914902,0.179735839366913,0.183599501848221,mendota
1995-01-22,0.225935772061348,0.224761888384819,0.221140325069427,0.215421319007874,0.208247974514961,0.20048226416111,0.195782080292702,0.191713392734528,0.188753694295883,0.186559289693832,0.185619533061981,0.185366496443748,0.18939508497715,mendota
1995-01-23,0.234410628676414,0.233244374394417,0.229503184556961,0.223601087927818,0.216343462467194,0.208610773086548,0.203776210546494,0.199804455041885,0.197112485766411,0.19568744301796,0.195176348090172,0.195101454854012,0.199200540781021,mendota
1995-01-24,0.2424655854702,0.24130468070507,0.237442046403885,0.231350585818291,0.223980948328972,0.215991571545601,0.211497068405151,0.207826942205429,0.205950632691383,0.205218106508255,0.20501920580864,0.205050766468048,0.209153056144714,mendota
1995-01-25,0.25642466545105,0.255284398794174,0.251358985900879,0.245142266154289,0.237373396754265,0.229898571968079,0.226468294858932,0.223448842763901,0.22235780954361,0.221997052431107,0.221926763653755,0.221990883350372,0.225922018289566,mendota
1995-01-26,0.268704295158386,0.267574727535248,0.26356902718544,0.256995677947998,0.249053090810776,0.242401137948036,0.240098893642426,0.237620711326599,0.236723393201828,0.236452132463455,0.236323013901711,0.236333131790161,0.240003064274788,mendota
1995-01-27,0.281254947185516,0.280135244131088,0.276030868291855,0.269187897443771,0.261352360248566,0.255293995141983,0.253833889961243,0.251725852489471,0.250802308320999,0.250553637742996,0.250367343425751,0.250308901071548,0.253739148378372,mendota
1995-01-28,0.291082143783569,0.289963215589523,0.28572878241539,0.278713673353195,0.270925372838974,0.26537498831749,0.264517337083817,0.262666672468185,0.261658430099487,0.261376649141312,0.261133104562759,0.261011570692062,0.264260232448578,mendota
1995-01-29,0.293338268995285,0.292198568582535,0.287757247686386,0.280512511730194,0.272639125585556,0.267420500516891,0.266996681690216,0.265289008617401,0.264184892177582,0.263896822929382,0.263613402843475,0.263467490673065,0.266693234443665,mendota
1995-01-30,0.301749706268311,0.300607323646545,0.296039909124374,0.288727939128876,0.280943363904953,0.276123762130737,0.276029527187347,0.274460047483444,0.273309081792831,0.272997468709946,0.27269721031189,0.272537380456924,0.275679618120193,mendota
1995-01-31,0.310013324022293,0.308867990970612,0.304184019565582,0.296873211860657,0.289146602153778,0.284667879343033,0.284805595874786,0.283325493335724,0.282168358564377,0.28191664814949,0.281626731157303,0.281505733728409,0.284648060798645,mendota
1995-02-01,0.313678771257401,0.312518775463104,0.307683765888214,0.300239890813828,0.292518585920334,0.288498222827911,0.288890779018402,0.287490487098694,0.28634974360466,0.286127746105194,0.285854995250702,0.285743296146393,0.288873344659805,mendota
1995-02-02,0.311606228351593,0.310416966676712,0.305384069681168,0.29776132106781,0.289997577667236,0.286340743303299,0.286948561668396,0.285598874092102,0.284438520669937,0.284230202436447,0.283956259489059,0.283843159675598,0.28698143362999,mendota
1995-02-03,0.313517898321152,0.312308192253113,0.307141482830048,0.2994684278965,0.291812092065811,0.288463056087494,0.289263308048248,0.288003921508789,0.286840409040451,0.286520570516586,0.286283701658249,0.286139100790024,0.289193034172058,mendota
1995-02-04,0.316570997238159,0.315345495939255,0.310070872306824,0.302396088838577,0.294891119003296,0.291630625724792,0.292504608631134,0.291246443986893,0.290067583322525,0.289805233478546,0.289568513631821,0.289451122283936,0.292542189359665,mendota
1995-02-05,0.320474594831467,0.319236993789673,0.31387922167778,0.306224584579468,0.298808008432388,0.295679092407227,0.29656645655632,0.295254498720169,0.294328451156616,0.294101387262344,0.293936163187027,0.293888449668884,0.297044724225998,mendota
1995-02-06,0.333948016166687,0.332723945379257,0.3274085521698,0.319829106330872,0.312696754932404,0.310098052024841,0.311061769723892,0.30981633067131,0.309197038412094,0.309005945920944,0.30888968706131,0.308876812458038,0.311969727277756,mendota
1995-02-07,0.351557910442352,0.350355714559555,0.345127195119858,0.337685704231262,0.330995887517929,0.328971922397614,0.330000936985016,0.328834444284439,0.328326523303986,0.328157722949982,0.328019559383392,0.327999413013458,0.330940276384354,mendota
1995-02-08,0.36568409204483,0.364494413137436,0.359315305948257,0.352075487375259,0.345790207386017,0.343937247991562,0.344925612211227,0.343769073486328,0.343266904354095,0.343108266592026,0.342953622341156,0.342925101518631,0.345747649669647,mendota
1995-02-09,0.379683405160904,0.378506124019623,0.373399376869202,0.36643785238266,0.360427230596542,0.358714461326599,0.359705805778503,0.358624398708344,0.358266443014145,0.35814306139946,0.358038038015366,0.358033001422882,0.360810279846191,mendota
1995-02-10,0.388631582260132,0.387452989816666,0.382355690002441,0.375484764575958,0.369695454835892,0.368167698383331,0.369171649217606,0.368196099996567,0.368021100759506,0.367918401956558,0.367855787277222,0.367865711450577,0.370610237121582,mendota
1995-02-11,0.389589101076126,0.388390898704529,0.383220344781876,0.376319110393524,0.370641469955444,0.369215965270996,0.370205819606781,0.369560539722443,0.369493663311005,0.369469702243805,0.369451940059662,0.369480848312378,0.37225541472435,mendota
1995-02-12,0.399808913469315,0.398612558841705,0.393469929695129,0.386603862047195,0.381279855966568,0.380167096853256,0.381175816059113,0.380803525447845,0.380786210298538,0.380790382623672,0.38078698515892,0.38081881403923,0.383530616760254,mendota
1995-02-13,0.416850388050079,0.415671706199646,0.410624563694,0.40391930937767,0.399013131856918,0.398135632276535,0.399145483970642,0.398992896080017,0.399006724357605,0.399027317762375,0.39902999997139,0.399060994386673,0.401669681072235,mendota
1995-02-14,0.429536432027817,0.4283646941185,0.423368513584137,0.416770428419113,0.412246406078339,0.411540746688843,0.412595599889755,0.412633538246155,0.412685394287109,0.412722498178482,0.412731140851974,0.412762612104416,0.415301501750946,mendota
1995-02-15,0.440303653478622,0.439134567975998,0.434179931879044,0.427691012620926,0.423553615808487,0.422994017601013,0.424126952886581,0.424285709857941,0.424363136291504,0.424408197402954,0.424418538808823,0.424448519945145,0.42692369222641,mendota
1995-02-16,0.444675236940384,0.443496376276016,0.438553869724274,0.432164520025253,0.428340256214142,0.427899092435837,0.429134577512741,0.429340690374374,0.42944273352623,0.42948117852211,0.429487764835358,0.429513663053513,0.431948691606522,mendota
1995-02-17,0.45060122013092,0.449415981769562,0.444491505622864,0.438203096389771,0.434680491685867,0.434307366609573,0.435880541801453,0.436159282922745,0.436307042837143,0.436367720365524,0.436383962631226,0.436414748430252,0.438829809427261,mendota
1995-02-18,0.45636573433876,0.455172508955002,0.450252532958984,0.443993777036667,0.441023528575897,0.440748035907745,0.44259512424469,0.44289830327034,0.443065464496613,0.443132817745209,0.443150043487549,0.443179726600647,0.445555180311203,mendota
1995-02-19,0.449815362691879,0.448602855205536,0.443623483181,0.437347799539566,0.43491792678833,0.434701889753342,0.436762750148773,0.437077671289444,0.437252908945084,0.43732100725174,0.437335848808289,0.437362402677536,0.439715534448624,mendota
1995-02-20,0.431559532880783,0.430321574211121,0.425257474184036,0.418999999761581,0.417127430438995,0.416965126991272,0.419152796268463,0.419459611177444,0.419628590345383,0.419688284397125,0.419696062803268,0.419717043638229,0.422055929899216,mendota
1995-02-21,0.404652565717697,0.403386831283569,0.398278564214706,0.392214983701706,0.390956252813339,0.39099508523941,0.393157750368118,0.39333114027977,0.393431127071381,0.393467873334885,0.393430352210999,0.393421709537506,0.395700514316559,mendota
1995-02-22,0.389011591672897,0.387724459171295,0.382620006799698,0.376928150653839,0.376045763492584,0.37624779343605,0.378360629081726,0.378416329622269,0.378391712903976,0.378354728221893,0.378295093774796,0.378247380256653,0.380416333675385,mendota
1995-02-23,0.38083353638649,0.379525810480118,0.374422401189804,0.369050145149231,0.368424236774445,0.36870202422142,0.370729476213455,0.370672821998596,0.370660364627838,0.370611578226089,0.370530933141708,0.370486378669739,0.372671455144882,mendota
1995-02-24,0.35362035036087,0.352281004190445,0.347099363803864,0.342007786035538,0.341798305511475,0.342107236385345,0.34404331445694,0.343916028738022,0.343941539525986,0.343856960535049,0.343769639730453,0.343726873397827,0.345937997102737,mendota
1995-02-25,0.336178064346313,0.334805518388748,0.329593986272812,0.32486230134964,0.325003325939178,0.325338095426559,0.327220976352692,0.32697120308876,0.326886385679245,0.326789617538452,0.326640248298645,0.326561629772186,0.328721523284912,mendota
1995-02-26,0.327970653772354,0.326564252376556,0.321431368589401,0.316939949989319,0.317122489213943,0.317404687404633,0.319232374429703,0.318843990564346,0.31858041882515,0.318425714969635,0.31823942065239,0.3181032538414,0.320183634757996,mendota
1995-02-27,0.321478068828583,0.320044815540314,0.315018743276596,0.310659646987915,0.310789555311203,0.311049789190292,0.31286433339119,0.312402278184891,0.312126666307449,0.311989516019821,0.311792701482773,0.311678498983383,0.313799113035202,mendota
1995-02-28,0.31400591135025,0.312539219856262,0.307589560747147,0.303329646587372,0.303652793169022,0.30396693944931,0.30580997467041,0.305314272642136,0.304939240217209,0.304759413003922,0.304553091526031,0.30439430475235,0.306463152170181,mendota
1995-03-01,0.305835425853729,0.304338872432709,0.299490988254547,0.295345425605774,0.295644789934158,0.295930474996567,0.297756016254425,0.297187209129333,0.296672314405441,0.296468555927277,0.296232968568802,0.296046078205109,0.298077881336212,mendota
1995-03-02,0.313047826290131,0.311551719903946,0.306788146495819,0.302993178367615,0.303328633308411,0.303621470928192,0.305453538894653,0.304900050163269,0.304340362548828,0.304155111312866,0.303923070430756,0.303743779659271,0.305727332830429,mendota
1995-03-03,0.323092043399811,0.321600019931793,0.316824734210968,0.313628196716309,0.314205884933472,0.31456932425499,0.316431373357773,0.315942317247391,0.315369188785553,0.315067440271378,0.314720213413239,0.314518302679062,0.316189020872116,mendota
1995-03-04,0.328728973865509,0.327221751213074,0.322424560785294,0.319563388824463,0.320192605257034,0.320473313331604,0.322194933891296,0.321543335914612,0.320788353681564,0.32043918967247,0.320051610469818,0.319784611463547,0.321439385414124,mendota
1995-03-05,0.321128308773041,0.31958794593811,0.314632326364517,0.311767548322678,0.312326103448868,0.312465906143188,0.314035475254059,0.313181132078171,0.312243670225143,0.311853975057602,0.311415255069733,0.31111678481102,0.312792032957077,mendota
1995-03-06,0.306242287158966,0.304660856723785,0.299625605344772,0.296608954668045,0.296910881996155,0.296750992536545,0.29812628030777,0.29705536365509,0.295961618423462,0.295514523983002,0.295034259557724,0.294744938611984,0.295313775539398,mendota
1995-03-07,0.298347860574722,0.296383917331696,0.291400909423828,0.288262665271759,0.288353830575943,0.288100361824036,0.289553076028824,0.288540184497833,0.287501722574234,0.286951839923859,0.286383122205734,0.286065429449081,0.285144597291946,mendota
1995-03-08,0.291790336370468,0.289095520973206,0.28404688835144,0.28085458278656,0.280972480773926,0.280864357948303,0.282523632049561,0.281646758317947,0.280694723129272,0.280068129301071,0.279390752315521,0.278944104909897,0.277651727199554,mendota
1995-03-09,0.29338937997818,0.290671288967133,0.285619258880615,0.282399266958237,0.282504379749298,0.282526552677155,0.284306764602661,0.283506006002426,0.282593637704849,0.281890630722046,0.28111657500267,0.280595004558563,0.278919190168381,mendota
1995-03-10,0.297739416360855,0.295004934072495,0.289815276861191,0.286558777093887,0.28662970662117,0.286580890417099,0.288226574659348,0.287246584892273,0.286167323589325,0.285429149866104,0.28470453619957,0.28421750664711,0.282848209142685,mendota
1995-03-11,0.281712889671326,0.278907150030136,0.273444801568985,0.270158559083939,0.270242989063263,0.270000278949738,0.271434307098389,0.27014884352684,0.269049078226089,0.268312990665436,0.267660737037659,0.267265856266022,0.266096264123917,mendota
1995-03-12,0.232070028781891,0.229138508439064,0.223552465438843,0.220380455255508,0.220573842525482,0.220233306288719,0.221651837229729,0.220198526978493,0.218890100717545,0.218084737658501,0.217366889119148,0.216876342892647,0.215497598052025,mendota
1995-03-13,0.178518861532211,0.175434067845345,0.169764369726181,0.166664347052574,0.166899681091309,0.166522428393364,0.167994111776352,0.166452705860138,0.164918348193169,0.163791701197624,0.162827774882317,0.162156298756599,0.15995991230011,mendota
1995-03-14,0.132352948188782,0.129101723432541,0.123205959796906,0.119852550327778,0.11996153742075,0.119545646011829,0.121063075959682,0.119413897395134,0.11769051104784,0.116226896643639,0.11491035670042,0.113964192569256,0.110787823796272,mendota
1995-03-15,0.077457495033741,0.0739782154560089,0.0681996941566467,0.0648309588432312,0.0649939551949501,0.0646027401089668,0.0663356781005859,0.064671702682972,0.0629011988639832,0.0612746886909008,0.0596989020705223,0.0584699586033821,0.0539014041423798,mendota
1995-03-16,0.0190545991063118,0.0168997775763273,0.0138906529173255,0.0120297754183412,0.0121727362275124,0.0119070447981358,0.0129201672971249,0.0120200216770172,0.0110442405566573,0.0101891616359353,0.00932557974010706,0.00861007161438465,0.00519111519679427,mendota
1995-03-17,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-18,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-19,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-20,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-21,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-22,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-23,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-24,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-25,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-26,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-27,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-29,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-30,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-01,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-02,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-05,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-06,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-07,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-08,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-09,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-10,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-11,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-13,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-15,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-16,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-18,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-19,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-20,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-21,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-22,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-23,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-24,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-04,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-05,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-06,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-07,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-08,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-09,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-12,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-23,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-25,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-26,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-27,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-28,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-29,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-30,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-01,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-02,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-03,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-04,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-05,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-09,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-10,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-11,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-12,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-14,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-16,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-17,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-18,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-22,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-23,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-24,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-25,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-26,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-27,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-28,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-29,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-01,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-02,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-03,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-04,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-05,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-06,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-07,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-08,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-09,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-10,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-11,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-12,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-13,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-14,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-16,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-17,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-19,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-20,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-21,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-23,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-30,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-07-31,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-08-01,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
1995-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,mendota
