datetime,dens_null_Simstrat,dens_01_Simstrat,dens_05_Simstrat,dens_1_Simstrat,dens_15_Simstrat,dens_2_Simstrat,dens_25_Simstrat,dens_3_Simstrat,dens_35_Simstrat,dens_4_Simstrat,dens_45_Simstrat,dens_5_Simstrat,dens_10_Simstrat,id
1995-02-27,0,0.00970458984375,0.040283203125,0.08837890625,0.13604736328125,0.17218017578125,0.2105712890625,0.259521484375,0.29534912109375,0.33111572265625,0.3660888671875,0.40350341796875,0.76287841796875,mendota
1995-02-28,6.103515625e-05,0.00958251953125,0.04095458984375,0.08892822265625,0.13592529296875,0.17242431640625,0.211181640625,0.26007080078125,0.2958984375,0.33209228515625,0.36761474609375,0.40521240234375,0.76617431640625,mendota
1995-03-01,6.103515625e-05,0.0096435546875,0.04150390625,0.08984375,0.13714599609375,0.174072265625,0.213134765625,0.26177978515625,0.29833984375,0.33477783203125,0.37030029296875,0.4080810546875,0.77105712890625,mendota
1995-03-02,-0.0003662109375,0.00958251953125,0.0413818359375,0.09033203125,0.137451171875,0.1749267578125,0.2137451171875,0.26214599609375,0.2991943359375,0.33587646484375,0.37139892578125,0.40948486328125,0.77349853515625,mendota
1995-03-03,-0.00018310546875,0.00885009765625,0.04180908203125,0.090087890625,0.1370849609375,0.1751708984375,0.21356201171875,0.26171875,0.29864501953125,0.33563232421875,0.37127685546875,0.4093017578125,0.77386474609375,mendota
1995-03-04,-0.000244140625,0.0089111328125,0.04248046875,0.09100341796875,0.1383056640625,0.17718505859375,0.2161865234375,0.26470947265625,0.3017578125,0.33917236328125,0.3756103515625,0.41412353515625,0.783447265625,mendota
1995-03-05,0.00067138671875,0.00921630859375,0.0438232421875,0.0931396484375,0.1416015625,0.1805419921875,0.22003173828125,0.26904296875,0.3074951171875,0.346435546875,0.383056640625,0.4224853515625,0.8026123046875,mendota
1995-03-06,0.00048828125,0.0091552734375,0.0443115234375,0.094482421875,0.143798828125,0.18414306640625,0.2254638671875,0.2742919921875,0.3143310546875,0.35406494140625,0.39288330078125,0.4334716796875,0.8267822265625,mendota
1995-03-07,-0.0003662109375,0.00909423828125,0.0455322265625,0.0966796875,0.14569091796875,0.1849365234375,0.22613525390625,0.27783203125,0.316162109375,0.356201171875,0.39532470703125,0.43621826171875,0.83282470703125,mendota
1995-03-08,-0.00018310546875,0.00921630859375,0.04486083984375,0.09564208984375,0.144775390625,0.1844482421875,0.22564697265625,0.27691650390625,0.3155517578125,0.35577392578125,0.39483642578125,0.4356689453125,0.83221435546875,mendota
1995-03-09,-0.0001220703125,0.00909423828125,0.04473876953125,0.09539794921875,0.14385986328125,0.18408203125,0.22515869140625,0.2760009765625,0.3148193359375,0.35491943359375,0.39422607421875,0.43487548828125,0.83148193359375,mendota
1995-03-10,-6.103515625e-05,0.00921630859375,0.0457763671875,0.09637451171875,0.145263671875,0.18603515625,0.22796630859375,0.2791748046875,0.31878662109375,0.35943603515625,0.3994140625,0.44061279296875,0.8424072265625,mendota
1995-03-11,0.00018310546875,0.01025390625,0.0479736328125,0.0989990234375,0.150390625,0.1917724609375,0.2347412109375,0.2879638671875,0.32855224609375,0.37213134765625,0.41241455078125,0.45489501953125,0.8712158203125,mendota
1995-03-12,-0.00164794921875,0.00946044921875,0.04827880859375,0.10198974609375,0.15289306640625,0.196533203125,0.24896240234375,0.29437255859375,0.33673095703125,0.38079833984375,0.4246826171875,0.468505859375,0.898193359375,mendota
1995-03-13,0.000732421875,0.00726318359375,0.04864501953125,0.102783203125,0.15704345703125,0.20111083984375,0.253173828125,0.30157470703125,0.34466552734375,0.39141845703125,0.43572998046875,0.47979736328125,0.92041015625,mendota
1995-03-14,0.00177001953125,0.0130615234375,0.05035400390625,0.1072998046875,0.16156005859375,0.20477294921875,0.2584228515625,0.30865478515625,0.3514404296875,0.4005126953125,0.44549560546875,0.49041748046875,0.9395751953125,mendota
1995-03-15,0.002197265625,0.0087890625,0.05145263671875,0.10546875,0.1614990234375,0.20599365234375,0.2618408203125,0.31195068359375,0.35552978515625,0.40423583984375,0.449462890625,0.49481201171875,0.947998046875,mendota
1995-03-16,-0.00103759765625,0.0079345703125,0.05035400390625,0.1143798828125,0.1614990234375,0.20953369140625,0.26947021484375,0.31298828125,0.35943603515625,0.40618896484375,0.452392578125,0.497802734375,0.95318603515625,mendota
1995-03-17,-0.000732421875,0.00732421875,0.0482177734375,0.1099853515625,0.16168212890625,0.21124267578125,0.266357421875,0.31597900390625,0.3570556640625,0.40374755859375,0.45166015625,0.4976806640625,0.95208740234375,mendota
1995-03-18,-0.00042724609375,0.00872802734375,0.04925537109375,0.1142578125,0.16131591796875,0.2103271484375,0.26641845703125,0.3150634765625,0.35919189453125,0.4049072265625,0.45294189453125,0.49853515625,0.9541015625,mendota
1995-03-19,6.103515625e-05,0.012939453125,0.05072021484375,0.1170654296875,0.1634521484375,0.21466064453125,0.268310546875,0.3197021484375,0.36260986328125,0.40948486328125,0.4578857421875,0.504150390625,0.9639892578125,mendota
1995-03-20,0.0001220703125,0.008544921875,0.05230712890625,0.11383056640625,0.16729736328125,0.21826171875,0.2694091796875,0.32000732421875,0.36724853515625,0.41229248046875,0.461669921875,0.5086669921875,0.9727783203125,mendota
1995-03-21,-0.00054931640625,0.010986328125,0.05224609375,0.1148681640625,0.16754150390625,0.21856689453125,0.27044677734375,0.32122802734375,0.36883544921875,0.416259765625,0.46392822265625,0.51116943359375,0.9776611328125,mendota
1995-03-22,0.00146484375,0.01214599609375,0.05133056640625,0.1148681640625,0.169677734375,0.220458984375,0.27130126953125,0.32220458984375,0.37188720703125,0.41888427734375,0.46820068359375,0.5152587890625,0.98858642578125,mendota
1995-03-23,-0.00164794921875,0.00970458984375,0.04949951171875,0.1170654296875,0.1668701171875,0.22198486328125,0.27435302734375,0.32318115234375,0.37127685546875,0.41949462890625,0.46923828125,0.51702880859375,0.99481201171875,mendota
1995-03-24,-0.00408935546875,0.00604248046875,0.052490234375,0.11273193359375,0.16619873046875,0.216552734375,0.27008056640625,0.3240966796875,0.36932373046875,0.41583251953125,0.4666748046875,0.51519775390625,0.99407958984375,mendota
1995-03-25,-0.00140380859375,0.00628662109375,0.04888916015625,0.10821533203125,0.160888671875,0.21356201171875,0.264892578125,0.3184814453125,0.364990234375,0.4124755859375,0.4638671875,0.51312255859375,0.99407958984375,mendota
1995-03-26,-0.00115966796875,0.0076904296875,0.0518798828125,0.1058349609375,0.16009521484375,0.21441650390625,0.27459716796875,0.319580078125,0.3671875,0.41522216796875,0.4681396484375,0.5179443359375,1.00543212890625,mendota
1995-03-27,-0.0050048828125,0.00811767578125,0.0521240234375,0.10699462890625,0.16455078125,0.2196044921875,0.2733154296875,0.32586669921875,0.38250732421875,0.4244384765625,0.479248046875,0.5303955078125,1.02978515625,mendota
1995-03-28,-0.00079345703125,0.0010986328125,0.048583984375,0.0966796875,0.167236328125,0.22430419921875,0.27508544921875,0.33184814453125,0.38970947265625,0.44171142578125,0.49658203125,0.54937744140625,1.06439208984375,mendota
1995-03-29,-0.0020751953125,0.00018310546875,0.036376953125,0.0908203125,0.1605224609375,0.216064453125,0.27105712890625,0.32421875,0.38739013671875,0.4412841796875,0.489501953125,0.541259765625,1.06182861328125,mendota
1995-03-30,-0.00146484375,-0.000732421875,0.03070068359375,0.08660888671875,0.15594482421875,0.21142578125,0.26678466796875,0.3189697265625,0.3873291015625,0.440673828125,0.486572265625,0.52862548828125,1.0330810546875,mendota
1995-03-31,-0.0029296875,-0.001953125,0.0216064453125,0.08197021484375,0.14727783203125,0.2025146484375,0.25579833984375,0.30645751953125,0.3734130859375,0.42974853515625,0.473876953125,0.50982666015625,1.01043701171875,mendota
1995-04-01,-0.00115966796875,-0.001220703125,0.01702880859375,0.07720947265625,0.14056396484375,0.195556640625,0.24810791015625,0.298095703125,0.36273193359375,0.41461181640625,0.458251953125,0.49676513671875,0.98516845703125,mendota
1995-04-02,-0.0010986328125,-0.00177001953125,0.01666259765625,0.07647705078125,0.1397705078125,0.19549560546875,0.24859619140625,0.29876708984375,0.36419677734375,0.41595458984375,0.45953369140625,0.49810791015625,0.98980712890625,mendota
1995-04-03,-0.0037841796875,-0.00140380859375,0.013916015625,0.07379150390625,0.1357421875,0.187255859375,0.238037109375,0.28643798828125,0.34674072265625,0.38543701171875,0.42852783203125,0.470703125,0.93719482421875,mendota
1995-04-04,0.000244140625,-0.0006103515625,0.00091552734375,0.02276611328125,0.07928466796875,0.13470458984375,0.1986083984375,0.2425537109375,0.30419921875,0.3363037109375,0.3719482421875,0.40692138671875,0.8114013671875,mendota
1995-04-05,0.0048828125,0.0052490234375,0.00701904296875,0.0079345703125,0.01727294921875,0.06915283203125,0.13848876953125,0.2032470703125,0.25579833984375,0.26910400390625,0.31951904296875,0.36767578125,0.7564697265625,mendota
1995-04-06,0.0009765625,0.0009765625,0.0029296875,0.004638671875,0.01019287109375,0.0576171875,0.12359619140625,0.188720703125,0.24365234375,0.2535400390625,0.30169677734375,0.3538818359375,0.7474365234375,mendota
1995-04-07,-0.0001220703125,-0.0003662109375,0.00146484375,0.00335693359375,0.00653076171875,0.04290771484375,0.1187744140625,0.1834716796875,0.2392578125,0.2496337890625,0.297119140625,0.35015869140625,0.7454833984375,mendota
1995-04-08,-0.00115966796875,-0.0025634765625,0.001220703125,0.00604248046875,0.014892578125,0.04840087890625,0.12005615234375,0.18658447265625,0.2432861328125,0.25250244140625,0.29962158203125,0.355224609375,0.753662109375,mendota
1995-04-09,-0.001220703125,-0.00146484375,0.0009765625,0.009033203125,0.02288818359375,0.05804443359375,0.1256103515625,0.19134521484375,0.2481689453125,0.2578125,0.30322265625,0.35980224609375,0.76220703125,mendota
1995-04-10,0.0006103515625,0.00054931640625,0.00128173828125,0.00238037109375,0.00390625,0.013427734375,0.07110595703125,0.13983154296875,0.20440673828125,0.156982421875,0.21014404296875,0.30670166015625,0.72100830078125,mendota
1995-04-11,0.0003662109375,0.00042724609375,0.00152587890625,0.00238037109375,0.003662109375,0.0042724609375,0.007568359375,0.0614013671875,0.14520263671875,0.11962890625,0.15545654296875,0.2376708984375,0.70489501953125,mendota
1995-04-12,-0.00067138671875,-0.0009765625,0.00091552734375,0.004150390625,0.0084228515625,0.01324462890625,0.01995849609375,0.06353759765625,0.13482666015625,0.1214599609375,0.15625,0.23309326171875,0.71929931640625,mendota
1995-04-13,-6.103515625e-05,-0.00048828125,0.0015869140625,0.00286865234375,0.00640869140625,0.0140380859375,0.02685546875,0.069091796875,0.12884521484375,0.11083984375,0.1497802734375,0.24072265625,0.72650146484375,mendota
1995-04-14,0.0001220703125,-6.103515625e-05,0.001220703125,0.002197265625,0.00347900390625,0.00543212890625,0.01019287109375,0.03314208984375,0.06036376953125,0.05072021484375,0.074951171875,0.16748046875,0.691650390625,mendota
1995-04-15,-6.103515625e-05,-0.00030517578125,0.00213623046875,0.00592041015625,0.01171875,0.0179443359375,0.02783203125,0.04925537109375,0.0758056640625,0.06890869140625,0.09808349609375,0.17376708984375,0.6845703125,mendota
1995-04-16,-6.103515625e-05,-0.00018310546875,0.00164794921875,0.002197265625,0.00396728515625,0.00762939453125,0.01580810546875,0.03662109375,0.06103515625,0.067138671875,0.10699462890625,0.18841552734375,0.65625,mendota
1995-04-17,0.0028076171875,0.00103759765625,0.00469970703125,0.01080322265625,0.01806640625,0.02728271484375,0.0399169921875,0.0634765625,0.08599853515625,0.0965576171875,0.13336181640625,0.21881103515625,0.68267822265625,mendota
1995-04-18,0.00665283203125,0.00360107421875,0.00634765625,0.02337646484375,0.03662109375,0.05303955078125,0.072509765625,0.09967041015625,0.11993408203125,0.133544921875,0.17437744140625,0.26324462890625,0.72491455078125,mendota
1995-04-19,0.00299072265625,0.00250244140625,0.00250244140625,0.00634765625,0.0230712890625,0.04913330078125,0.0802001953125,0.11700439453125,0.13873291015625,0.15118408203125,0.192626953125,0.28131103515625,0.7322998046875,mendota
1995-04-20,0.0035400390625,0.003173828125,0.00244140625,0.009033203125,0.01995849609375,0.04437255859375,0.0787353515625,0.12030029296875,0.15020751953125,0.1544189453125,0.2030029296875,0.2962646484375,0.759765625,mendota
1995-04-21,-0.0003662109375,-0.0003662109375,-0.00067138671875,0.0029296875,0.012939453125,0.0399169921875,0.07958984375,0.126708984375,0.15838623046875,0.15753173828125,0.20513916015625,0.31024169921875,0.77606201171875,mendota
1995-04-22,0.00445556640625,0.00299072265625,0.0025634765625,0.00982666015625,0.02398681640625,0.05914306640625,0.10235595703125,0.149169921875,0.18438720703125,0.18902587890625,0.23529052734375,0.33355712890625,0.8065185546875,mendota
1995-04-23,0.00537109375,0.00469970703125,0.00347900390625,0.016845703125,0.0384521484375,0.0780029296875,0.126953125,0.1759033203125,0.21258544921875,0.22149658203125,0.26959228515625,0.36279296875,0.83758544921875,mendota
1995-04-24,0.01947021484375,0.01776123046875,0.01513671875,0.0382080078125,0.06512451171875,0.10736083984375,0.16009521484375,0.21051025390625,0.247802734375,0.25799560546875,0.310546875,0.40167236328125,0.8802490234375,mendota
1995-04-25,0.016845703125,0.01519775390625,0.011962890625,0.04180908203125,0.07464599609375,0.11883544921875,0.1728515625,0.2235107421875,0.261474609375,0.2738037109375,0.326904296875,0.416015625,0.897705078125,mendota
1995-04-26,0.02410888671875,0.0220947265625,0.01788330078125,0.05047607421875,0.08984375,0.13604736328125,0.18975830078125,0.240966796875,0.28021240234375,0.29351806640625,0.34869384765625,0.43609619140625,0.92169189453125,mendota
1995-04-27,0.0316162109375,0.02899169921875,0.023193359375,0.0555419921875,0.10357666015625,0.15203857421875,0.20635986328125,0.25860595703125,0.2996826171875,0.3145751953125,0.37066650390625,0.45843505859375,0.95098876953125,mendota
1995-04-28,0.00946044921875,0.0076904296875,0.00360107421875,0.02294921875,0.06109619140625,0.10394287109375,0.171630859375,0.23858642578125,0.2730712890625,0.25286865234375,0.31488037109375,0.44879150390625,0.93511962890625,mendota
1995-04-29,0.0179443359375,0.01611328125,0.01220703125,0.03179931640625,0.072021484375,0.114990234375,0.1751708984375,0.235595703125,0.27044677734375,0.2474365234375,0.30279541015625,0.45526123046875,0.97039794921875,mendota
1995-04-30,0.0238037109375,0.02154541015625,0.01629638671875,0.03570556640625,0.08294677734375,0.12567138671875,0.1817626953125,0.23919677734375,0.2760009765625,0.26123046875,0.3155517578125,0.44598388671875,0.99127197265625,mendota
1995-05-01,0.0369873046875,0.0341796875,0.027587890625,0.0455322265625,0.09912109375,0.1436767578125,0.2012939453125,0.259033203125,0.2974853515625,0.2869873046875,0.3411865234375,0.46478271484375,1.0101318359375,mendota
1995-05-02,0.04107666015625,0.03826904296875,0.03179931640625,0.0472412109375,0.0970458984375,0.14007568359375,0.1971435546875,0.254638671875,0.2921142578125,0.278076171875,0.3287353515625,0.45526123046875,1.00482177734375,mendota
1995-05-03,0.06329345703125,0.05963134765625,0.05303955078125,0.0689697265625,0.1170654296875,0.158935546875,0.2156982421875,0.27301025390625,0.31024169921875,0.29345703125,0.34442138671875,0.47222900390625,1.0323486328125,mendota
1995-05-04,0.1051025390625,0.1002197265625,0.09368896484375,0.11041259765625,0.15875244140625,0.20086669921875,0.25823974609375,0.31573486328125,0.35333251953125,0.33428955078125,0.38623046875,0.51568603515625,1.08551025390625,mendota
1995-05-05,0.13262939453125,0.1270751953125,0.121337890625,0.1380615234375,0.18646240234375,0.2281494140625,0.2862548828125,0.34423828125,0.383544921875,0.3614501953125,0.4134521484375,0.5452880859375,1.12127685546875,mendota
1995-05-06,0.11285400390625,0.1075439453125,0.10028076171875,0.1177978515625,0.16387939453125,0.2044677734375,0.2620849609375,0.32000732421875,0.357421875,0.3341064453125,0.38543701171875,0.51953125,1.09405517578125,mendota
