datetime,dens_null,dens_01,dens_05,dens_1,dens_15,dens_2,dens_25,dens_3,dens_35,dens_4,dens_45,dens_5,dens_10,id
1995-01-24,0.0138142903645833,0.0147501627604167,0.0477498372395833,0.0929972330729167,0.135416666666667,0.173970540364583,0.213521321614583,0.25146484375,0.28643798828125,0.322347005208333,0.356974283854167,0.389628092447917,0.70062255859375,mendota
1995-01-25,0.0130208333333333,0.01422119140625,0.04669189453125,0.0917561848958333,0.135843912760417,0.175313313802083,0.21435546875,0.252665201822917,0.289143880208333,0.324198404947917,0.357828776041667,0.391642252604167,0.7041015625,mendota
1995-01-26,0.01177978515625,0.0125325520833333,0.04510498046875,0.0926920572916667,0.1370849609375,0.17681884765625,0.21728515625,0.25469970703125,0.289347330729167,0.32562255859375,0.358561197916667,0.393046061197917,0.70635986328125,mendota
1995-01-27,0.0116373697916667,0.0131632486979167,0.0444539388020833,0.0926513671875,0.136555989583333,0.1759033203125,0.216451009114583,0.256001790364583,0.289164225260417,0.326517740885417,0.358805338541667,0.393819173177083,0.71868896484375,mendota
1995-01-28,0.01190185546875,0.01226806640625,0.0446980794270833,0.0925089518229167,0.136372884114583,0.176920572916667,0.21649169921875,0.255757649739583,0.292277018229167,0.329325358072917,0.364095052083333,0.40081787109375,0.72674560546875,mendota
1995-01-29,0.0108642578125,0.010986328125,0.0440470377604167,0.0927937825520833,0.137593587239583,0.17852783203125,0.219258626302083,0.259785970052083,0.29638671875,0.332784016927083,0.367390950520833,0.403462727864583,0.7294921875,mendota
1995-01-30,0.0103759765625,0.01153564453125,0.0430704752604167,0.0922648111979167,0.13922119140625,0.18017578125,0.220784505208333,0.26080322265625,0.299153645833333,0.333902994791667,0.368916829427083,0.4056396484375,0.73480224609375,mendota
1995-01-31,0.010009765625,0.0105794270833333,0.0433756510416667,0.0932413736979167,0.1405029296875,0.181559244791667,0.221577962239583,0.261332194010417,0.301045735677083,0.337015787760417,0.371236165364583,0.407246907552083,0.740071614583333,mendota
1995-02-01,0.009521484375,0.0098876953125,0.043212890625,0.09356689453125,0.14111328125,0.182942708333333,0.222859700520833,0.262837727864583,0.303629557291667,0.33868408203125,0.373555501302083,0.410990397135417,0.74505615234375,mendota
1995-02-02,0.00899251302083333,0.00901285807291667,0.0433756510416667,0.09442138671875,0.14093017578125,0.183146158854167,0.223429361979167,0.264017740885417,0.304728190104167,0.340657552083333,0.375834147135417,0.412841796875,0.748514811197917,mendota
1995-02-03,0.0086669921875,0.009033203125,0.0434773763020833,0.09466552734375,0.141560872395833,0.18408203125,0.225056966145833,0.266398111979167,0.30535888671875,0.342325846354167,0.377034505208333,0.41412353515625,0.750508626302083,mendota
1995-02-04,0.00846354166666667,0.00907389322916667,0.0433756510416667,0.0951334635416667,0.1416015625,0.184346516927083,0.2252197265625,0.266866048177083,0.3062744140625,0.342753092447917,0.377644856770833,0.41436767578125,0.75152587890625,mendota
1995-02-05,0.00836181640625,0.0081787109375,0.0435791015625,0.09576416015625,0.142496744791667,0.184916178385417,0.22589111328125,0.269205729166667,0.306559244791667,0.343668619791667,0.378946940104167,0.415974934895833,0.754374186197917,mendota
1995-02-06,0.00789388020833333,0.00980631510416667,0.0426025390625,0.0960286458333333,0.141825358072917,0.184224446614583,0.225626627604167,0.268290201822917,0.306416829427083,0.344482421875,0.379801432291667,0.416239420572917,0.756062825520833,mendota
1995-02-07,0.00710042317708333,0.00982666015625,0.0422770182291667,0.09527587890625,0.141621907552083,0.186014811197917,0.2254638671875,0.267964680989583,0.306538899739583,0.344340006510417,0.37969970703125,0.416544596354167,0.758829752604167,mendota
1995-02-08,0.00777180989583333,0.0104573567708333,0.0437418619791667,0.09588623046875,0.14251708984375,0.1864013671875,0.226359049479167,0.2691650390625,0.307454427083333,0.345458984375,0.381083170572917,0.4183349609375,0.7623291015625,mendota
1995-02-09,0.00675455729166667,0.00929768880208333,0.04376220703125,0.0958048502604167,0.142191569010417,0.185994466145833,0.2257080078125,0.26824951171875,0.30670166015625,0.344991048177083,0.380900065104167,0.418131510416667,0.76324462890625,mendota
1995-02-10,0.00718180338541667,0.00860595703125,0.0441080729166667,0.0958251953125,0.142333984375,0.18609619140625,0.226277669270833,0.269449869791667,0.307373046875,0.345560709635417,0.381368001302083,0.419230143229167,0.764444986979167,mendota
1995-02-11,0.00655110677083333,0.00852457682291667,0.0438232421875,0.095458984375,0.142842610677083,0.18609619140625,0.2264404296875,0.2703857421875,0.30804443359375,0.346415201822917,0.382486979166667,0.42120361328125,0.767496744791667,mendota
1995-02-12,0.00636800130208333,0.00954182942708333,0.04339599609375,0.0965779622395833,0.142903645833333,0.186319986979167,0.228230794270833,0.270731608072917,0.308817545572917,0.348246256510417,0.3841552734375,0.42230224609375,0.770731608072917,mendota
1995-02-13,0.00606282552083333,0.00946044921875,0.0458170572916667,0.0961710611979167,0.142801920572917,0.187723795572917,0.228515625,0.27093505859375,0.309366861979167,0.348531087239583,0.384745279947917,0.422892252604167,0.77349853515625,mendota
1995-02-14,0.00565592447916667,0.00933837890625,0.0449422200520833,0.0978597005208333,0.142720540364583,0.187418619791667,0.228535970052083,0.272257486979167,0.309529622395833,0.34930419921875,0.385843912760417,0.42413330078125,0.77801513671875,mendota
1995-02-15,0.00526936848958333,0.00844319661458333,0.04486083984375,0.0981852213541667,0.143168131510417,0.187947591145833,0.22918701171875,0.272562662760417,0.310770670572917,0.350362141927083,0.387654622395833,0.42620849609375,0.78265380859375,mendota
1995-02-16,0.00510660807291667,0.00840250651041667,0.0449625651041667,0.09771728515625,0.1441650390625,0.187744140625,0.229349772135417,0.273173014322917,0.311787923177083,0.351603190104167,0.388875325520833,0.427510579427083,0.784688313802083,mendota
1995-02-17,0.00447591145833333,0.00746663411458333,0.0443115234375,0.0973917643229167,0.143330891927083,0.187398274739583,0.229105631510417,0.273600260416667,0.311421712239583,0.3516845703125,0.388814290364583,0.42694091796875,0.785135904947917,mendota
1995-02-18,0.0040283203125,0.00730387369791667,0.0444539388020833,0.09747314453125,0.144327799479167,0.1884765625,0.230143229166667,0.274393717447917,0.314188639322917,0.353291829427083,0.3912353515625,0.429402669270833,0.788187662760417,mendota
1995-02-19,0.00358072916666667,0.00679524739583333,0.044189453125,0.0986328125,0.144266764322917,0.189453125,0.231587727864583,0.275553385416667,0.31689453125,0.354634602864583,0.392964680989583,0.431131998697917,0.793111165364583,mendota
1995-02-20,0.00278727213541667,0.00626627604166667,0.0467529296875,0.0985107421875,0.145975748697917,0.190958658854167,0.232930501302083,0.2777099609375,0.317708333333333,0.35626220703125,0.394816080729167,0.433430989583333,0.798604329427083,mendota
1995-02-21,0.00244140625,0.00543212890625,0.0460408528645833,0.0987752278645833,0.148091634114583,0.190714518229167,0.232930501302083,0.27764892578125,0.31854248046875,0.357218424479167,0.39593505859375,0.434549967447917,0.8001708984375,mendota
1995-02-22,0.00229899088541667,0.0052490234375,0.0469156901041667,0.0987141927083333,0.147989908854167,0.190572102864583,0.233154296875,0.27850341796875,0.317850748697917,0.357320149739583,0.395487467447917,0.43402099609375,0.799580891927083,mendota
1995-02-23,0.00191243489583333,0.00445556640625,0.0466105143229167,0.0979207356770833,0.14788818359375,0.190104166666667,0.232421875,0.277506510416667,0.317728678385417,0.356547037760417,0.395039876302083,0.433736165364583,0.798787434895833,mendota
1995-02-24,0.000996907552083333,0.00516764322916667,0.046875,0.0985310872395833,0.147420247395833,0.18988037109375,0.232340494791667,0.277303059895833,0.317464192708333,0.356526692708333,0.394938151041667,0.43359375,0.799072265625,mendota
1995-02-25,0.000813802083333333,0.00400797526041667,0.04681396484375,0.0989583333333333,0.147562662760417,0.19049072265625,0.23321533203125,0.27825927734375,0.31817626953125,0.357584635416667,0.3961181640625,0.43499755859375,0.802022298177083,mendota
1995-02-26,0.000956217447916667,0.00431315104166667,0.0474650065104167,0.09967041015625,0.148478190104167,0.191609700520833,0.234375,0.279398600260417,0.31976318359375,0.359110514322917,0.397989908854167,0.436686197916667,0.805521647135417,mendota
1995-02-27,0.000895182291666667,0.004150390625,0.047607421875,0.0999755859375,0.1490478515625,0.1923828125,0.235310872395833,0.280354817708333,0.32073974609375,0.36041259765625,0.3994140625,0.438273111979167,0.8084716796875,mendota
1995-02-28,0.000773111979166667,0.00392659505208333,0.0478719075520833,0.100504557291667,0.149434407552083,0.192911783854167,0.236043294270833,0.28106689453125,0.321573893229167,0.361470540364583,0.4007568359375,0.439697265625,0.81134033203125,mendota
1995-03-01,0.0008544921875,0.00404866536458333,0.0483194986979167,0.10113525390625,0.150410970052083,0.193929036458333,0.237345377604167,0.282307942708333,0.323079427083333,0.363077799479167,0.402587890625,0.441426595052083,0.81451416015625,mendota
1995-03-02,0.000447591145833333,0.00390625,0.04852294921875,0.101481119791667,0.150899251302083,0.194478352864583,0.23809814453125,0.282999674479167,0.32391357421875,0.364034016927083,0.4034423828125,0.442626953125,0.816914876302083,mendota
1995-03-03,0.000284830729166667,0.0035400390625,0.0489095052083333,0.1016845703125,0.150980631510417,0.1951904296875,0.237955729166667,0.282877604166667,0.323628743489583,0.36376953125,0.403218587239583,0.442342122395833,0.816813151041667,mendota
1995-03-04,0.000244140625,0.00370279947916667,0.0492350260416667,0.102376302083333,0.151875813802083,0.196024576822917,0.238728841145833,0.283793131510417,0.3245849609375,0.3648681640625,0.404561360677083,0.4437255859375,0.819742838541667,mendota
1995-03-05,0.000590006510416667,0.00394694010416667,0.0501505533854167,0.103800455729167,0.15325927734375,0.197428385416667,0.24041748046875,0.2857666015625,0.32720947265625,0.368123372395833,0.407796223958333,0.447550455729167,0.82781982421875,mendota
1995-03-06,0.000834147135416667,0.00433349609375,0.05108642578125,0.104960123697917,0.154317220052083,0.198994954427083,0.242757161458333,0.288309733072917,0.330342610677083,0.371602376302083,0.411946614583333,0.4522705078125,0.8375244140625,mendota
1995-03-07,0.000508626302083333,0.00439453125,0.0518595377604167,0.10589599609375,0.155253092447917,0.199686686197917,0.243631998697917,0.290120442708333,0.33172607421875,0.373189290364583,0.4136962890625,0.4539794921875,0.8409423828125,mendota
1995-03-08,0.000386555989583333,0.00469970703125,0.0519002278645833,0.105631510416667,0.154866536458333,0.199442545572917,0.24334716796875,0.28973388671875,0.331441243489583,0.372965494791667,0.413431803385417,0.45367431640625,0.840616861979167,mendota
1995-03-09,0.000345865885416667,0.00510660807291667,0.0521647135416667,0.105570475260417,0.154703776041667,0.199361165364583,0.243204752604167,0.289306640625,0.331095377604167,0.372517903645833,0.413126627604167,0.453267415364583,0.840189615885417,mendota
1995-03-10,0.000325520833333333,0.00545247395833333,0.052734375,0.105875651041667,0.155232747395833,0.199849446614583,0.243977864583333,0.290120442708333,0.332234700520833,0.373799641927083,0.414652506510417,0.454976399739583,0.843587239583333,mendota
1995-03-11,0.000406901041666667,0.00620524088541667,0.05364990234375,0.106648763020833,0.157084147135417,0.201904296875,0.246419270833333,0.2933349609375,0.335713704427083,0.378194173177083,0.419352213541667,0.45989990234375,0.85302734375,mendota
1995-03-12,-0.00018310546875,0.00657145182291667,0.0537516276041667,0.107645670572917,0.157877604166667,0.203592936197917,0.251261393229167,0.295613606770833,0.338968912760417,0.382466634114583,0.424397786458333,0.467753092447917,0.876932779947917,mendota
1995-03-13,0.000630696614583333,0.00655110677083333,0.05401611328125,0.108723958333333,0.159403483072917,0.205851236979167,0.254496256510417,0.301045735677083,0.345804850260417,0.390889485677083,0.434651692708333,0.476908365885417,0.906351725260417,mendota
1995-03-14,0.000996907552083333,0.00905354817708333,0.0548095703125,0.110595703125,0.16204833984375,0.20928955078125,0.258870442708333,0.3062744140625,0.351033528645833,0.40093994140625,0.451741536458333,0.50079345703125,0.953633626302083,mendota
1995-03-15,0.00103759765625,0.00785319010416667,0.0555013020833333,0.110616048177083,0.16510009765625,0.214579264322917,0.271199544270833,0.325439453125,0.374369303385417,0.42303466796875,0.470560709635417,0.516743977864583,0.968017578125,mendota
1995-03-16,-0.00018310546875,0.00783284505208333,0.055419921875,0.115824381510417,0.1717529296875,0.226806640625,0.28204345703125,0.330973307291667,0.380391438802083,0.428873697916667,0.47698974609375,0.523681640625,0.982869466145833,mendota
1995-03-17,-0.000447591145833333,0.00779215494791667,0.0571695963541667,0.120707194010417,0.1763916015625,0.230000813802083,0.284016927083333,0.33544921875,0.38372802734375,0.43292236328125,0.481953938802083,0.529642740885417,0.993896484375,mendota
1995-03-18,-0.000101725260416667,0.00911458333333333,0.0597127278645833,0.123209635416667,0.176350911458333,0.229736328125,0.2840576171875,0.335123697916667,0.38446044921875,0.433308919270833,0.48236083984375,0.5299072265625,0.994527180989583,mendota
1995-03-19,6.103515625e-05,0.0110880533854167,0.06121826171875,0.12481689453125,0.179178873697917,0.233683268229167,0.287740071614583,0.340230305989583,0.3935546875,0.444376627604167,0.488871256510417,0.536946614583333,1.00358072916667,mendota
1995-03-20,-0.000162760416666667,0.0096435546875,0.0625203450520833,0.125569661458333,0.182576497395833,0.23773193359375,0.29156494140625,0.344401041666667,0.39825439453125,0.4471435546875,0.495992024739583,0.544942220052083,1.0091552734375,mendota
1995-03-21,-0.0003662109375,0.0108439127604167,0.0639241536458333,0.128092447916667,0.1854248046875,0.24114990234375,0.29571533203125,0.34832763671875,0.398701985677083,0.448343912760417,0.49993896484375,0.548583984375,1.01971435546875,mendota
1995-03-22,0.00030517578125,0.0116170247395833,0.0647989908854167,0.129231770833333,0.187032063802083,0.24212646484375,0.295939127604167,0.348592122395833,0.39959716796875,0.449117024739583,0.501261393229167,0.549886067708333,1.0233154296875,mendota
1995-03-23,-0.000447591145833333,0.01190185546875,0.0657958984375,0.13128662109375,0.187703450520833,0.244038899739583,0.29840087890625,0.350687662760417,0.401570638020833,0.452311197916667,0.503946940104167,0.553059895833333,1.02996826171875,mendota
1995-03-24,-0.00128173828125,0.0114542643229167,0.06658935546875,0.129597981770833,0.187215169270833,0.241963704427083,0.29669189453125,0.350728352864583,0.400634765625,0.4508056640625,0.502827962239583,0.552205403645833,1.02947998046875,mendota
1995-03-25,4.06901041666667e-05,0.0123697916666667,0.0655924479166667,0.128275553385417,0.185567220052083,0.241048177083333,0.295023600260417,0.34893798828125,0.399312337239583,0.449747721354167,0.501912434895833,0.551513671875,1.029296875,mendota
1995-03-26,4.06901041666667e-05,0.0128580729166667,0.0663248697916667,0.127197265625,0.1849365234375,0.240966796875,0.2978515625,0.348876953125,0.399576822916667,0.4501953125,0.502888997395833,0.55267333984375,1.03279622395833,mendota
1995-03-27,-0.00166829427083333,0.0127970377604167,0.06610107421875,0.127766927083333,0.18682861328125,0.2435302734375,0.298665364583333,0.352559407552083,0.407185872395833,0.45574951171875,0.508199055989583,0.558430989583333,1.04203287760417,mendota
1995-03-28,-0.000223795572916667,0.01068115234375,0.0650431315104167,0.12493896484375,0.188578287760417,0.246134440104167,0.300272623697917,0.355489095052083,0.407694498697917,0.462137858072917,0.512776692708333,0.565633138020833,1.05466715494792,mendota
1995-03-29,-0.000406901041666667,0.0109659830729167,0.0613606770833333,0.122212727864583,0.186482747395833,0.240519205729167,0.297383626302083,0.353169759114583,0.396708170572917,0.45257568359375,0.499104817708333,0.564208984375,1.06107584635417,mendota
1995-03-30,-0.00018310546875,0.01092529296875,0.0596720377604167,0.118672688802083,0.182047526041667,0.235677083333333,0.291219075520833,0.345682779947917,0.391581217447917,0.446268717447917,0.491678873697917,0.563639322916667,1.05074055989583,mendota
1995-03-31,-0.000590006510416667,0.0108235677083333,0.0556437174479167,0.111307779947917,0.173441569010417,0.226949055989583,0.278727213541667,0.336181640625,0.377034505208333,0.432088216145833,0.47857666015625,0.546529134114583,1.02862548828125,mendota
1995-04-01,-8.13802083333333e-05,0.01141357421875,0.0498860677083333,0.101338704427083,0.1630859375,0.221700032552083,0.272725423177083,0.326151529947917,0.36968994140625,0.421284993489583,0.464396158854167,0.532450358072917,0.994120279947917,mendota
1995-04-02,8.13802083333333e-05,0.0112711588541667,0.0089111328125,0.0999959309895833,0.160054524739583,0.219563802083333,0.269063313802083,0.321390787760417,0.365641276041667,0.416178385416667,0.45562744140625,0.524943033854167,0.98699951171875,mendota
1995-04-03,-0.00128173828125,0.0110270182291667,0.004638671875,0.0939737955729167,0.155659993489583,0.207539876302083,0.2587890625,0.309529622395833,0.35162353515625,0.400105794270833,0.4365234375,0.500244140625,0.933451334635417,mendota
1995-04-04,-0.000101725260416667,-0.000386555989583333,0.0001220703125,0.069580078125,0.125651041666667,0.18316650390625,0.0712483723958333,0.180928548177083,0.322733561197917,0.367451985677083,0.401265462239583,0.427408854166667,0.862263997395833,mendota
1995-04-05,0.002197265625,0.00238037109375,0.00347900390625,0.02972412109375,0.0946044921875,0.15863037109375,0.0472208658854167,0.06854248046875,0.306233723958333,0.343485514322917,0.380696614583333,0.1234130859375,0.83111572265625,mendota
1995-04-06,0.00345865885416667,0.00337727864583333,0.00376383463541667,0.00931803385416667,0.0874430338541667,0.15185546875,0.043212890625,0.06475830078125,0.29833984375,0.32916259765625,0.36578369140625,0.119222005208333,0.811930338541667,mendota
1995-04-07,0.000528971354166667,0.000467936197916667,0.00107828776041667,0.00181070963541667,0.00227864583333333,0.1334228515625,0.03955078125,0.0614217122395833,0.282470703125,0.304728190104167,0.344441731770833,0.116658528645833,0.787089029947917,mendota
1995-04-08,-0.000142415364583333,-0.000630696614583333,0.000569661458333333,0.0123494466145833,0.0050048828125,0.01641845703125,0.0401407877604167,0.0645345052083333,0.278910319010417,0.290812174479167,0.334147135416667,0.122090657552083,0.76654052734375,mendota
1995-04-09,-0.000467936197916667,-0.00054931640625,0.000264485677083333,0.012451171875,0.00750732421875,0.0192667643229167,0.04193115234375,0.072265625,0.275736490885417,0.216715494791667,0.320210774739583,0.125569661458333,0.754659016927083,mendota
1995-04-10,0.000264485677083333,0.000264485677083333,0.000467936197916667,0.00138346354166667,0.00128173828125,0.00443522135416667,0.0236409505208333,0.0465291341145833,0.24615478515625,0.0523885091145833,0.271219889322917,0.102091471354167,0.722371419270833,mendota
1995-04-11,0.000223795572916667,0.000244140625,0.000590006510416667,0.00225830078125,0.00128173828125,0.00146484375,0.00252278645833333,0.02044677734375,0.217325846354167,0.0398356119791667,0.229838053385417,0.0791422526041667,0.7266845703125,mendota
1995-04-12,-0.000325520833333333,-0.00042724609375,0.00018310546875,0.00514729817708333,0.00274658203125,0.00441487630208333,0.00679524739583333,0.0212198893229167,0.210530598958333,0.0406901041666667,0.22955322265625,0.0777994791666667,0.710164388020833,mendota
1995-04-13,-0.000101725260416667,-0.000244140625,0.00042724609375,0.00421142578125,0.00201416015625,0.0045166015625,0.00880940755208333,0.0229085286458333,0.199422200520833,0.0368855794270833,0.2216796875,0.0810546875,0.709391276041667,mendota
1995-04-14,0,-4.06901041666667e-05,0.0003662109375,0.001708984375,0.000956217447916667,0.00160725911458333,0.00323486328125,0.0108642578125,0.165852864583333,0.0166219075520833,0.193888346354167,0.06219482421875,0.696370442708333,mendota
1995-04-15,0,-8.13802083333333e-05,0.000691731770833333,0.00543212890625,0.00376383463541667,0.00579833984375,0.01220703125,0.02154541015625,0.1661376953125,0.02435302734375,0.193705240885417,0.0862630208333333,0.667032877604167,mendota
1995-04-16,-4.06901041666667e-05,-8.13802083333333e-05,0.000508626302083333,0.000813802083333333,0.00124104817708333,0.00242106119791667,0.00510660807291667,0.0120646158854167,0.166158040364583,0.02288818359375,0.195780436197917,0.0969034830729167,0.675252278645833,mendota
1995-04-17,0.00118001302083333,0.000569661458333333,0.00193277994791667,0.00614420572916667,0.00638834635416667,0.009033203125,0.0209757486979167,0.02154541015625,0.17559814453125,0.0379638671875,0.212890625,0.106852213541667,0.6627197265625,mendota
1995-04-18,0.00217692057291667,0.00118001302083333,0.00205485026041667,0.0150146484375,0.0167032877604167,0.02392578125,0.0271199544270833,0.0431925455729167,0.188863118489583,0.0721842447916667,0.2176513671875,0.14208984375,0.686848958333333,mendota
1995-04-19,0.00101725260416667,0.000895182291666667,0.0008544921875,0.0020751953125,0.00760904947916667,0.0162556966145833,0.0308634440104167,0.0387776692708333,0.0909423828125,0.05035400390625,0.0880533854166667,0.11346435546875,0.678670247395833,mendota
1995-04-20,0.001708984375,0.00162760416666667,0.000956217447916667,0.00345865885416667,0.00876871744791667,0.0153605143229167,0.03912353515625,0.040283203125,0.0499064127604167,0.0519002278645833,0.0674235026041667,0.0992024739583333,0.267333984375,mendota
1995-04-21,-2.03450520833333e-05,-2.03450520833333e-05,-0.000223795572916667,0.000996907552083333,0.00437418619791667,0.0135294596354167,0.0405069986979167,0.04290771484375,0.0526326497395833,0.0527140299479167,0.0685628255208333,0.10345458984375,0.312255859375,mendota
1995-04-22,0.00177001953125,0.00130208333333333,0.00101725260416667,0.0042724609375,0.00972493489583333,0.021728515625,0.0555013020833333,0.0580240885416667,0.0733642578125,0.0759073893229167,0.0897623697916667,0.120808919270833,0.380167643229167,mendota
1995-04-23,0.0059814453125,0.005615234375,0.00494384765625,0.0138753255208333,0.0226033528645833,0.0351155598958333,0.0843709309895833,0.0796712239583333,0.0951334635416667,0.119771321614583,0.131245930989583,0.14385986328125,0.407063802083333,mendota
1995-04-24,0.0137125651041667,0.012939453125,0.0114339192708333,0.0254923502604167,0.0408528645833333,0.0588785807291667,0.105224609375,0.11187744140625,0.123331705729167,0.15679931640625,0.1815185546875,0.173177083333333,0.505839029947917,mendota
1995-04-25,0.017578125,0.0168050130208333,0.0131022135416667,0.03271484375,0.0501708984375,0.0663045247395833,0.120076497395833,0.128275553385417,0.1400146484375,0.178263346354167,0.194722493489583,0.198689778645833,0.525980631510417,mendota
1995-04-26,0.0216471354166667,0.01983642578125,0.01519775390625,0.0399169921875,0.0661824544270833,0.0854288736979167,0.132486979166667,0.148274739583333,0.162862141927083,0.1998291015625,0.223653157552083,0.219401041666667,0.557413736979167,mendota
1995-04-27,0.0264485677083333,0.0245564778645833,0.0182902018229167,0.0464680989583333,0.0729573567708333,0.102294921875,0.148193359375,0.16796875,0.18585205078125,0.215433756510417,0.24761962890625,0.246744791666667,0.595194498697917,mendota
1995-04-28,0.00775146484375,0.00740559895833333,0.00384521484375,0.00858561197916667,0.0204874674479167,0.03472900390625,0.0573323567708333,0.080810546875,0.0923258463541667,0.0974527994791667,0.12030029296875,0.264485677083333,0.594014485677083,mendota
