datetime,temp_null_GOTM,temp_01_GOTM,temp_05_GOTM,temp_1_GOTM,temp_15_GOTM,temp_2_GOTM,temp_25_GOTM,temp_3_GOTM,temp_35_GOTM,temp_4_GOTM,temp_45_GOTM,temp_5_GOTM,temp_10_GOTM,id
1995-01-23,0.225585013628006,0.226145803928375,0.197639629244804,0.137078419327736,0.0852310657501221,0.041353851556778,0.0292563438415527,0.0209106840193272,0.0067543163895607,0.00368016213178635,0.00255479663610458,0.00212655030190945,0.00118986703455448,mendota
1995-01-24,0.219320148229599,0.219933301210403,0.189665004611015,0.130877912044525,0.0681588128209114,0.0296780169010162,0.0218964219093323,0.00907376036047935,0.00326527655124664,0.00168323889374733,0.00119367428123951,0.000972138717770576,0.000362090766429901,mendota
1995-01-25,0.191949456930161,0.192481517791748,0.15921676158905,0.0872156918048859,0.0308481752872467,0.0239104181528091,0.0180584117770195,0.00628805905580521,0.0032767727971077,0.00213907845318317,0.00136275961995125,0.00101161003112793,0.000100076198577881,mendota
1995-01-26,0.168031439185143,0.168488398194313,0.133180186152458,0.0366045385599136,0.0306073129177094,0.0254784524440765,0.0201661512255669,0.01313416659832,0.00635204836726189,0.00479169562458992,0.00358542427420616,0.00281981006264687,0.00114111602306366,mendota
1995-01-27,0.153682261705399,0.154112696647644,0.116493701934814,0.031971201300621,0.0286425352096558,0.0242114141583443,0.0201681107282639,0.0148679725825787,0.00697743520140648,0.00571036338806152,0.0043724961578846,0.00335779786109924,0.00128218904137611,mendota
1995-01-28,0.144869238138199,0.145297765731812,0.105186954140663,0.0349253118038177,0.0287676453590393,0.0241850912570953,0.0210389047861099,0.0166135057806969,0.00892334431409836,0.00669475272297859,0.00490076467394829,0.0037505216896534,0.00152840465307236,mendota
1995-01-29,0.137951985001564,0.138379886746407,0.0962005704641342,0.0340631306171417,0.0272848382592201,0.0229106321930885,0.0203124545514584,0.015851903706789,0.00806210190057755,0.00617062300443649,0.00451289489865303,0.00338833779096603,0.00127986446022987,mendota
1995-01-30,0.13486684858799,0.135308966040611,0.0923991501331329,0.0389305204153061,0.0271973609924316,0.0228139460086823,0.0206475183367729,0.0169419981539249,0.00891831517219543,0.00655109435319901,0.00454263389110565,0.00353739783167839,0.00153552368283272,mendota
1995-01-31,0.132270455360413,0.132727414369583,0.090101033449173,0.0379420220851898,0.0250810608267784,0.0209574699401855,0.0189110115170479,0.0143606327474117,0.00611954927444458,0.00509862974286079,0.00355719774961472,0.00271607004106045,0.00107618421316147,mendota
1995-02-01,0.126199156045914,0.126644909381866,0.0845426023006439,0.0299842804670334,0.0247484594583511,0.0208985134959221,0.018740639090538,0.014682799577713,0.00638618692755699,0.00525972619652748,0.00370059907436371,0.0028655044734478,0.00117705389857292,mendota
1995-02-02,0.121630191802979,0.122065156698227,0.0803091824054718,0.0286822617053986,0.0231192260980606,0.0200459733605385,0.0181301385164261,0.0144091658294201,0.00642360746860504,0.00537814572453499,0.00408641248941422,0.00309304893016815,0.0012323372066021,mendota
1995-02-03,0.120683461427689,0.121123656630516,0.0797424167394638,0.0313925296068192,0.0229214876890182,0.019941508769989,0.0183319449424744,0.0157028697431087,0.00895217806100845,0.0056438185274601,0.00448997505009174,0.00341009348630905,0.0013754777610302,mendota
1995-02-04,0.125436097383499,0.125914663076401,0.085806131362915,0.0411588847637177,0.0225846245884895,0.0202453061938286,0.0186803489923477,0.0141502879559994,0.00593379884958267,0.00464353151619434,0.00350327603518963,0.00286464206874371,0.00139573402702808,mendota
1995-02-05,0.128401696681976,0.128908067941666,0.0898939967155457,0.0414712280035019,0.0209035724401474,0.0184408910572529,0.0158779472112656,0.00843430683016777,0.00432659313082695,0.00284341350197792,0.00214126147329807,0.0017528347671032,0.000783471390604973,mendota
1995-02-06,0.119754359126091,0.120219379663467,0.0811763554811478,0.0259893238544464,0.0186535194516182,0.0161706581711769,0.0139238424599171,0.00693868473172188,0.0040430948138237,0.00281368382275105,0.00200778990983963,0.00162759236991405,0.000622564926743507,mendota
1995-02-07,0.11243349313736,0.112868338823318,0.0735183656215668,0.0230683088302612,0.0188269466161728,0.0167084485292435,0.0148008391261101,0.00884069129824638,0.00499466806650162,0.00368557497859001,0.00271344929933548,0.00223495438694954,0.00100147537887096,mendota
1995-02-08,0.120101913809776,0.120597630739212,0.081306129693985,0.0381656885147095,0.0220637395977974,0.0190277434885502,0.0164986625313759,0.0100188702344894,0.00539516657590866,0.00410198047757149,0.00327068567276001,0.00280556455254555,0.0015826802700758,mendota
1995-02-09,0.121810123324394,0.122335314750671,0.0827609598636627,0.0372006669640541,0.0162206292152405,0.0140419229865074,0.0120402928441763,0.00545831769704819,0.00328967906534672,0.00220605172216892,0.0016583688557148,0.00135567598044872,0.000533053185790777,mendota
1995-02-10,0.123266786336899,0.12381449341774,0.085046648979187,0.0359883680939674,0.0191181153059006,0.0163497850298882,0.0121974628418684,0.00440260767936707,0.00322567857801914,0.00245527643710375,0.00203166157007217,0.00178886391222477,0.00105029577389359,mendota
1995-02-11,0.122119814157486,0.122672855854034,0.083798348903656,0.03193099796772,0.0149455666542053,0.0125339683145285,0.00670082494616508,0.00288521498441696,0.00174399465322495,0.00130653101950884,0.00106841698288918,0.000917651690542698,0.000398521078750491,mendota
1995-02-12,0.117556810379028,0.118091732263565,0.0790076106786728,0.0227184146642685,0.0153155364096165,0.0124604068696499,0.0064675398170948,0.0032176747918129,0.00209739618003368,0.00164871197193861,0.0013907290995121,0.00122480466961861,0.000649268506094813,mendota
1995-02-13,0.116634696722031,0.117175921797752,0.0777519792318344,0.0229801833629608,0.0144176557660103,0.0117183402180672,0.00495881773531437,0.00293496437370777,0.00201640464365482,0.00162133295089006,0.00139022059738636,0.00123900920152664,0.000701555400155485,mendota
1995-02-14,0.115287765860558,0.115833953022957,0.0759053751826286,0.021425873041153,0.0132426060736179,0.0103444773703814,0.00339305400848389,0.00240220688283443,0.00168287754058838,0.00136848632246256,0.0011798245832324,0.0010520201176405,0.000579741128603928,mendota
1995-02-15,0.115048542618752,0.115604884922504,0.0752478241920471,0.021825909614563,0.0127072669565678,0.00959356501698494,0.00324121862649918,0.0024754423648119,0.00179675407707691,0.00150148011744022,0.00132249761372805,0.00119840865954757,0.000722907483577728,mendota
1995-02-16,0.118483811616898,0.119071051478386,0.078316293656826,0.0277734063565731,0.0127102434635162,0.00933882035315037,0.00316148903220892,0.00233571603894234,0.00179085973650217,0.00146371638402343,0.00127332890406251,0.00114683480933309,0.000706403516232967,mendota
1995-02-17,0.113861940801144,0.114432260394096,0.0734089389443398,0.0219719260931015,0.00941343791782856,0.00450064241886139,0.00161983072757721,0.00100816413760185,0.00074721360579133,0.000601959880441427,0.000508596189320087,0.000441120471805334,0.000181966461241245,mendota
1995-02-18,0.10629940778017,0.106832236051559,0.0655915290117264,0.0148025676608086,0.00929282233119011,0.00391210615634918,0.00185042340308428,0.00121149327605963,0.00093565322458744,0.000776226632297039,0.00067225843667984,0.000596682541072369,0.000299712643027306,mendota
1995-02-19,0.0994707643985748,0.0999683663249016,0.0581709146499634,0.0141714066267014,0.00893504731357098,0.00306973606348038,0.00183350592851639,0.00123270601034164,0.000974606722593307,0.000821324996650219,0.000717881135642529,0.000641368329524994,0.000334730604663491,mendota
1995-02-20,0.0911902785301208,0.0916412249207497,0.0483794435858727,0.0127424634993076,0.0083778128027916,0.00312351249158382,0.0023724976927042,0.00171330571174622,0.001310377381742,0.00103479996323586,0.000881226733326912,0.000787639059126377,0.000389344524592161,mendota
1995-02-21,0.0811523795127869,0.081542581319809,0.0355322286486626,0.011297345161438,0.00829552672803402,0.00685683265328407,0.00552323088049889,0.00327606871724129,0.00264090113341808,0.00242346338927746,0.00188812799751759,0.00152002554386854,0.000623640866251662,mendota
1995-02-22,0.0774121433496475,0.0777799710631371,0.0314779132604599,0.0124879628419876,0.0102793127298355,0.00910022854804993,0.0082118846476078,0.00626888312399387,0.00390185415744781,0.00295322574675083,0.0026345606893301,0.0022084778174758,0.000989652791758999,mendota
1995-02-23,0.0699809193611145,0.0703043788671494,0.0256154164671898,0.0106407627463341,0.0091919731348753,0.00843218713998795,0.00665185414254665,0.00333087146282196,0.00259719602763653,0.00187600031495094,0.0014646714553237,0.00119611993432045,0.000440118572441861,mendota
1995-02-24,0.0550236403942108,0.0552492290735245,0.0162849128246307,0.0111271217465401,0.00967950001358986,0.00898399576544762,0.00665132701396942,0.00335672497749329,0.00285700522363186,0.00211960449814796,0.00153771042823792,0.00124296173453331,0.000412203371524811,mendota
1995-02-25,0.0422645062208176,0.0424012243747711,0.0147018581628799,0.0120180658996105,0.0110797137022018,0.0108101032674313,0.00960202515125275,0.00606720894575119,0.00401938147842884,0.00346200354397297,0.00268875993788242,0.00207995250821114,0.000829422846436501,mendota
1995-02-26,0.0471244752407074,0.0472940653562546,0.0248066484928131,0.0157984644174576,0.0154035799205303,0.0144964680075645,0.012708380818367,0.00953412242233753,0.00534462928771973,0.00445845536887646,0.00347763672471046,0.00287679769098759,0.00144759984686971,mendota
1995-02-27,0.042035199701786,0.0421723872423172,0.0194218978285789,0.0106480196118355,0.0106075331568718,0.0105421282351017,0.00926940515637398,0.00570953264832497,0.00358011946082115,0.00282339751720428,0.0020960159599781,0.00154803320765495,0.000506060197949409,mendota
1995-02-28,0.0347168147563934,0.0348017886281013,0.014791265130043,0.012705460190773,0.0122971683740616,0.0121020153164864,0.0113404616713524,0.00900305807590485,0.00514130853116512,0.00414554215967655,0.00327460095286369,0.00249169394373894,0.000986224506050348,mendota
1995-03-01,0.039110541343689,0.0392303168773651,0.0209695547819138,0.0146081820130348,0.0143531709909439,0.0140711963176727,0.0128511916846037,0.010099608451128,0.00528644025325775,0.00450488552451134,0.00342906638979912,0.00273087248206139,0.00129363546147943,mendota
1995-03-02,0.0268117338418961,0.0268772542476654,0.016149565577507,0.0103045739233494,0.0099153183400631,0.0100690126419067,0.00943498685956001,0.00745466351509094,0.00361205637454987,0.00329906120896339,0.00259486585855484,0.00203625857830048,0.000311547890305519,mendota
1995-03-03,0.0151095241308212,0.0151838213205338,0.0143328607082367,0.0117204189300537,0.0116337947547436,0.01218131929636,0.012465812265873,0.0119051560759544,0.00975164026021957,0.00740621611475945,0.00491947680711746,0.00386307388544083,0.000917281955480576,mendota
1995-03-04,0.0155081450939178,0.0156072080135345,0.0159393548965454,0.0144378468394279,0.0151288136839867,0.0160492695868015,0.0160259492695332,0.0128733403980732,0.00662348791956902,0.00551934167742729,0.00421427935361862,0.00318251177668571,0.00112712569534779,mendota
1995-03-05,0.0173841118812561,0.0174748748540878,0.0174784958362579,0.0166015028953552,0.0172106549143791,0.0178497731685638,0.0175559036433697,0.0138312727212906,0.0069759339094162,0.00582244247198105,0.00422368198633194,0.00331082940101624,0.00136113539338112,mendota
1995-03-06,0.0317797958850861,0.0319348126649857,0.0266977846622467,0.0204475075006485,0.0209644660353661,0.0205842889845371,0.0189213305711746,0.0145169571042061,0.00745393335819244,0.0064573660492897,0.00512874126434326,0.00425606593489647,0.00215166993439198,mendota
1995-03-07,0.0294119268655777,0.0295141339302063,0.0205344557762146,0.0136236697435379,0.0134534537792206,0.0132237859070301,0.0125403553247452,0.0117186941206455,0.010031171143055,0.00801772996783257,0.00493260473012924,0.00417922250926495,0.00110618025064468,mendota
1995-03-08,0.0203167200088501,0.0202487260103226,0.0161377266049385,0.0151693969964981,0.014814019203186,0.0145115628838539,0.0140747576951981,0.013726495206356,0.0128439366817474,0.0116736926138401,0.00910640507936478,0.00611142069101334,0.00170762278139591,mendota
1995-03-09,0.0179226100444794,0.0179037302732468,0.0163420289754868,0.0156333819031715,0.015605628490448,0.0156742781400681,0.0158103033900261,0.0161173194646835,0.0150880813598633,0.0136146992444992,0.0107299871742725,0.00802471116185188,0.00162647478282452,mendota
1995-03-10,0.0162732601165771,0.0163073688745499,0.016997329890728,0.0163573920726776,0.0171374753117561,0.0182248651981354,0.0183867514133453,0.0149924904108047,0.00879640877246857,0.00590785220265388,0.00404452905058861,0.00299318507313728,0.000863665714859962,mendota
1995-03-11,0.0167571157217026,0.0169384777545929,0.017183855175972,0.0167657062411308,0.01775062084198,0.0188279449939728,0.0175728872418404,0.010466568171978,0.00679482147097588,0.00512121990323067,0.00379493460059166,0.00275318324565887,0.000802479684352875,mendota
1995-03-12,0.0176159590482712,0.0177591443061829,0.015674352645874,0.0157511830329895,0.0168375298380852,0.0187878459692001,0.0191976279020309,0.0159367844462395,0.00924409925937653,0.0072973296046257,0.00584989041090012,0.00494746118783951,0.00112646073102951,mendota
1995-03-13,0.0189972966909409,0.0191466510295868,0.0170279443264008,0.017228826880455,0.0184986591339111,0.0204976052045822,0.0217840671539307,0.022525779902935,0.0196918249130249,0.0149004831910133,0.0107668042182922,0.00882008671760559,0.00238564983010292,mendota
1995-03-14,0.019105464220047,0.0192767679691315,0.0173496603965759,0.0174196660518646,0.0189202725887299,0.0205956399440765,0.0224588140845299,0.0239166021347046,0.0235950797796249,0.02001091837883,0.0146362707018852,0.0114884376525879,0.00306376814842224,mendota
1995-03-15,0.0139243006706238,0.0139695405960083,0.0101698786020279,0.0127839148044586,0.0137405097484589,0.0166638940572739,0.0185894817113876,0.020331934094429,0.0212044715881348,0.0210964530706406,0.0184599757194519,0.0146244913339615,0.00534088909626007,mendota
1995-03-16,0.00750488042831421,0.00674113631248474,-0.00349751114845276,0.00842121243476868,0.0100402235984802,0.0130017101764679,0.0150658786296844,0.0162369310855865,0.0181662142276764,0.0187508463859558,0.0196937024593353,0.0212263762950897,0.00147995352745056,mendota
1995-03-17,-0.0105505585670471,-0.0105658769607544,-0.0103285312652588,-0.00997728109359741,-0.00977730751037598,-0.00972527265548706,-0.00970000028610229,-0.00969696044921875,-0.00967639684677124,-0.00966173410415649,-0.00964727997779846,-0.00963228940963745,-0.00945627689361572,mendota
1995-03-18,0.00239002704620361,0.0025220513343811,0.00416421890258789,0.0061638355255127,0.00669121742248535,0.00645405054092407,0.00525224208831787,0.00378996133804321,0.00172263383865356,-3.8444995880127e-05,-0.00131690502166748,-0.00234639644622803,-0.00403344631195068,mendota
1995-03-19,0.00189006328582764,0.00197792053222656,0.00353467464447021,0.00544297695159912,0.00664842128753662,0.0076414942741394,0.00658178329467773,0.00339126586914062,-0.000259280204772949,-0.00177311897277832,-0.00342899560928345,-0.00439161062240601,-0.00567519664764404,mendota
1995-03-20,-0.0110333561897278,-0.0111352801322937,-0.0109624862670898,-0.0113354325294495,-0.0128775238990784,-0.0118187665939331,-0.0116192102432251,-0.0111704468727112,-0.0110192894935608,-0.0106624364852905,-0.0103948712348938,-0.0102332830429077,-0.00975769758224487,mendota
1995-03-21,-0.0114285945892334,-0.0114569664001465,-0.0108141899108887,-0.0106685161590576,-0.0106816291809082,-0.0107308626174927,-0.0117502212524414,-0.012728214263916,-0.0126752853393555,-0.0125939846038818,-0.0125199556350708,-0.012447714805603,-0.0117630958557129,mendota
1995-03-22,-0.0123405456542969,-0.0123124122619629,-0.0123136043548584,-0.0122945308685303,-0.0123287439346313,-0.0123467445373535,-0.0124119520187378,-0.0124038457870483,-0.0124582052230835,-0.0124474763870239,-0.0124356746673584,-0.0124269723892212,-0.0125641822814941,mendota
1995-03-23,0.00571966171264648,0.00576388835906982,0.00725269317626953,0.00895106792449951,0.0102872848510742,0.0113339424133301,0.0123592615127563,0.0130469799041748,0.0133113861083984,0.01336669921875,0.0129443407058716,0.0118639469146729,0.00177562236785889,mendota
1995-03-24,0.00628721714019775,0.00601816177368164,0.00533223152160645,0.00454211235046387,0.00383782386779785,0.00295114517211914,0.00221550464630127,0.00145173072814941,0.000763177871704102,0.000114917755126953,-0.000550270080566406,-0.00124895572662354,-0.00506424903869629,mendota
1995-03-25,0.0406920909881592,0.0406140089035034,0.0413457155227661,0.0428272485733032,0.0438287258148193,0.0444532632827759,0.0450334548950195,0.0453784465789795,0.0445766448974609,0.0436180830001831,0.0427156686782837,0.0415288209915161,0.0104401111602783,mendota
1995-03-26,0.0352519750595093,0.0348054170608521,0.0354601144790649,0.0351665019989014,0.0334820747375488,0.0314819812774658,0.0293731689453125,0.0264178514480591,0.0229052305221558,0.0191397666931152,0.0152947902679443,0.0115230083465576,-0.000725984573364258,mendota
1995-03-27,-0.00126838684082031,-0.00124716758728027,-0.0016331672668457,-0.00205707550048828,-0.00249671936035156,-0.00284671783447266,-0.00317120552062988,-0.00331246852874756,-0.00347614288330078,-0.00354123115539551,-0.00359666347503662,-0.00364804267883301,-0.00416254997253418,mendota
1995-03-28,0.00322198867797852,0.00330686569213867,0.00324726104736328,0.00320148468017578,0.00307869911193848,0.00298309326171875,0.00282621383666992,0.00278329849243164,0.0026543140411377,0.00261831283569336,0.00258350372314453,0.00254344940185547,0.0019378662109375,mendota
1995-03-29,0.0271453857421875,0.0272617340087891,0.0257124900817871,0.0230164527893066,0.0188322067260742,0.0145676136016846,0.0110559463500977,0.00867891311645508,0.00728368759155273,0.00634956359863281,0.00562572479248047,0.00507903099060059,0.00240898132324219,mendota
1995-03-30,0.027374267578125,0.0274577140808105,0.0263032913208008,0.0234198570251465,0.0186619758605957,0.0126771926879883,0.00812411308288574,0.0059516429901123,0.00446414947509766,0.00348281860351562,0.00272965431213379,0.00211310386657715,-0.000604629516601562,mendota
1995-03-31,0.0345139503479004,0.0344173908233643,0.0336732864379883,0.031806468963623,0.0291790962219238,0.0257930755615234,0.0216579437255859,0.0167930126190186,0.0121161937713623,0.00780987739562988,0.0049433708190918,0.00337409973144531,-0.00106382369995117,mendota
1995-04-01,0.0301041603088379,0.0299465656280518,0.0286474227905273,0.0267374515533447,0.0245230197906494,0.021967887878418,0.0191001892089844,0.0163507461547852,0.0139157772064209,0.0117113590240479,0.00982332229614258,0.00823521614074707,0.00228571891784668,mendota
1995-04-02,0.041144847869873,0.0410590171813965,0.0399107933044434,0.0377840995788574,0.0346024036407471,0.0301468372344971,0.0233092308044434,0.0134310722351074,0.0078582763671875,0.00518989562988281,0.00358843803405762,0.00247383117675781,-0.00149631500244141,mendota
1995-04-03,-0.00457096099853516,-0.00495147705078125,-0.00189542770385742,0.000658512115478516,0.00299191474914551,0.00165367126464844,-0.00373983383178711,-0.0102066993713379,-0.0116784572601318,-0.012467622756958,-0.0129523277282715,-0.0132856369018555,-0.013885498046875,mendota
1995-04-04,-0.0230810642242432,-0.0232980251312256,-0.0227699279785156,-0.0225028991699219,-0.0222709178924561,-0.0220937728881836,-0.0218875408172607,-0.0217828750610352,-0.0216245651245117,-0.0215401649475098,-0.0214605331420898,-0.0213813781738281,-0.0204849243164062,mendota
1995-04-05,0.0497176647186279,0.0496177673339844,0.0493698120117188,0.0490641593933105,0.0487394332885742,0.0484166145324707,0.0480799674987793,0.0477614402770996,0.0474259853363037,0.047105073928833,0.0467815399169922,0.0464556217193604,0.0430192947387695,mendota
1995-04-06,0.300880670547485,0.298360824584961,0.291840314865112,0.28307580947876,0.275931358337402,0.267998933792114,0.260314464569092,0.252302169799805,0.244492053985596,0.235912322998047,0.22675085067749,0.217704772949219,0.103157997131348,mendota
1995-04-07,0.0126066207885742,0.0122413635253906,0.0110495090484619,0.00883030891418457,0.00648713111877441,0.00381040573120117,0.00103235244750977,-0.00196194648742676,-0.0045311450958252,-0.0061955451965332,-0.00715923309326172,-0.00791144371032715,-0.0108978748321533,mendota
1995-04-08,0.0259439945220947,0.0255477428436279,0.0227730274200439,0.0189332962036133,0.0148725509643555,0.0107524394989014,0.00702142715454102,0.0038752555847168,0.00170803070068359,0.00038909912109375,-0.000553131103515625,-0.0012209415435791,-0.003753662109375,mendota
1995-04-09,-0.0074760913848877,-0.00756549835205078,-0.00742101669311523,-0.0075385570526123,-0.0076746940612793,-0.00762605667114258,-0.0075531005859375,-0.00748968124389648,-0.00741362571716309,-0.00734186172485352,-0.00726795196533203,-0.00719165802001953,-0.00643539428710938,mendota
1995-04-10,0.00790238380432129,0.00776147842407227,0.00747084617614746,0.00851321220397949,0.0077202320098877,0.00706338882446289,0.00624847412109375,0.00576019287109375,0.00548148155212402,0.00516843795776367,0.00496196746826172,0.00480365753173828,0.00405168533325195,mendota
1995-04-11,0.0123271942138672,0.0123610496520996,0.0122976303100586,0.0122337341308594,0.0121328830718994,0.0120441913604736,0.0119225978851318,0.0118560791015625,0.0117497444152832,0.0116932392120361,0.0116386413574219,0.0115833282470703,0.0110228061676025,mendota
1995-04-12,-0.0126557350158691,-0.0127582550048828,-0.0123786926269531,-0.0119767189025879,-0.0116119384765625,-0.011286735534668,-0.0109841823577881,-0.0106992721557617,-0.0104303359985352,-0.010178804397583,-0.00994348526000977,-0.00972223281860352,-0.00811862945556641,mendota
1995-04-13,-0.0110490322113037,-0.0110454559326172,-0.00980186462402344,-0.00916004180908203,-0.00887560844421387,-0.00870823860168457,-0.00864171981811523,-0.00856590270996094,-0.00855636596679688,-0.00849342346191406,-0.00843071937561035,-0.00837063789367676,-0.00794076919555664,mendota
1995-04-14,-0.0173828601837158,-0.0174212455749512,-0.017585277557373,-0.0177836418151855,-0.0179531574249268,-0.0180103778839111,-0.0180375576019287,-0.0180304050445557,-0.0180420875549316,-0.0180280208587646,-0.0180110931396484,-0.0179932117462158,-0.0177767276763916,mendota
1995-04-15,-0.000507354736328125,-0.000665187835693359,0.00532031059265137,0.00400376319885254,-0.000382661819458008,-0.00289344787597656,-0.00430488586425781,-0.00523161888122559,-0.0058896541595459,-0.0064399242401123,-0.00688552856445312,-0.00724458694458008,-0.00857925415039062,mendota
1995-04-16,-0.00893211364746094,-0.00902080535888672,-0.00957870483398438,-0.0100319385528564,-0.0103878974914551,-0.0106606483459473,-0.01088547706604,-0.0109963417053223,-0.0111069679260254,-0.011171817779541,-0.0112295150756836,-0.0112826824188232,-0.0117309093475342,mendota
1995-04-17,-0.0234298706054688,-0.0238478183746338,-0.0208957195281982,-0.0199892520904541,-0.0194864273071289,-0.0190927982330322,-0.0186877250671387,-0.0183694362640381,-0.0180203914642334,-0.0177376270294189,-0.017470121383667,-0.0172147750854492,-0.0151910781860352,mendota
1995-04-18,-0.0227041244506836,-0.0235350131988525,-0.0233232975006104,-0.0222320556640625,-0.0211732387542725,-0.0203092098236084,-0.0195109844207764,-0.0189075469970703,-0.0183136463165283,-0.0178453922271729,-0.017423152923584,-0.0170364379882812,-0.0143475532531738,mendota
