datetime,salt_null,salt_01,salt_05,salt_1,salt_15,salt_2,salt_25,salt_3,salt_35,salt_4,salt_45,salt_5,salt_10,id
2010-09-15,-9.27222669015274e-10,-1.17843349774679e-05,0.0314227839310964,0.0873836974302928,0.169983963171641,0.237253725528717,0.328801771004995,0.412438790003459,0.497992595036825,0.594462196032206,0.692809343338013,0.80832576751709,2.00322349866231,mendota
2010-09-16,-1.10812640545059e-09,-8.11864932378133e-06,0.0294791062672933,0.0847962896029155,0.164577305316925,0.232254227002462,0.324360072612762,0.407014846801758,0.490777055422465,0.589456955591838,0.686734318733215,0.79996399084727,1.99731389681498,mendota
2010-09-17,-5.77213832286816e-11,-4.96705373128255e-08,0.0259631226460139,0.0797344148159027,0.157839198907216,0.221004009246826,0.315924624602,0.394805431365967,0.477453271547953,0.577390948931376,0.673101266225179,0.786253213882446,1.98018932342529,mendota
2010-09-18,-6.85790461455819e-10,-4.79320685068766e-06,0.0238430102666219,0.0755181113878886,0.152171472708384,0.21386981010437,0.306769112745921,0.386574705441793,0.467897693316142,0.569043755531311,0.664773344993591,0.774921298027039,1.975346326828,mendota
2010-09-19,-1.28798780529849e-08,-8.87860854466756e-06,0.0246182332436244,0.0734071532885234,0.148338596026103,0.210072616736094,0.302083273728689,0.381216009457906,0.459416667620341,0.563132127126058,0.65922749042511,0.771023035049438,1.97805635134379,mendota
2010-09-20,-1.28703647739314e-09,-4.71870104471842e-07,0.0211461285750071,0.0716275572776794,0.144358476003011,0.205108026663462,0.297512908776601,0.375629703203837,0.45094358921051,0.557822386423747,0.651551644007365,0.765307148297628,1.9728893438975,mendota
2010-09-21,-1.19865623352903e-08,-5.90085983276367e-06,0.0183436969916026,0.0697081685066223,0.136759360631307,0.19673897822698,0.290485223134359,0.367576241493225,0.441441615422567,0.549288829167684,0.644975940386454,0.752281069755554,1.97132817904154,mendota
2010-09-22,-7.61219598466312e-09,4.22199567159017e-08,0.0154675096273422,0.0686035056908925,0.130487362543742,0.187723696231842,0.276583115259806,0.35437273979187,0.423517147699992,0.530382076899211,0.623813192049662,0.7379363377889,1.95270307858785,mendota
2010-09-23,-2.55330620350473e-08,-1.43572688102722e-05,0.0140968213478724,0.0683791836102804,0.129807472229004,0.186638792355855,0.272660374641418,0.34900172551473,0.417234539985657,0.523232301076253,0.617758552233378,0.726996342341105,1.96063955624898,mendota
2010-09-24,-5.50774981178392e-11,0,0.00978583097457886,0.0650333066781362,0.123763918876648,0.178859929243724,0.251433153947194,0.320886135101318,0.38458530108134,0.471809506416321,0.533690253893534,0.638010899225871,1.90702144304911,mendota
2010-09-25,-1.66666680456728e-12,-3.33537658055623e-06,0.00679022570451101,0.0621844132741292,0.0379671851793925,0.0573375026384989,0.0883943637212117,0.300817608833313,0.341071526209513,0.412395040194194,0.499482353528341,0.564176996548971,1.84132146835327,mendota
2010-09-26,-7.08376320564715e-11,-6.69310490290324e-06,0.00567532579104106,0.0600469609101613,0.0352095166842143,0.0538705190022786,0.0810514489809672,0.292038718859355,0.32971187432607,0.400554458300273,0.483884374300639,0.549083669980367,1.80780204137166,mendota
2010-09-27,-7.57139462237433e-10,-1.02967023849487e-05,0.00491031507651011,0.0585215191046397,0.0327520966529846,0.0508997639020284,0.0778049031893412,0.287477254867554,0.322830438613892,0.394805510838826,0.476460337638855,0.542238314946493,1.7947313785553,mendota
2010-09-28,-6.26386490824397e-09,-2.46713558832804e-05,0.00111210346221924,0.0558668772379557,0.0297673940658569,0.04780513048172,0.0736992756525676,0.283588131268819,0.31930669148763,0.388387401898702,0.469159841537476,0.533673167228699,1.78282912572225,mendota
2010-09-29,-5.39357380979766e-09,-2.13459134101868e-05,-6.01311524709066e-05,0.0453381339708964,0.0250855088233948,0.0440822243690491,0.0702753265698751,0.280212918917338,0.31524912516276,0.378969788551331,0.458297808965047,0.525765101114909,1.7736873626709,mendota
2010-09-30,-1.9337706695192e-08,-2.32234597206116e-05,-0.000403409202893575,0.0415507356325785,0.0172451138496399,0.0390524466832479,0.0670105616251628,0.27606205145518,0.311423301696777,0.365799943606059,0.447766820589701,0.514059623082479,1.75763575236003,mendota
2010-10-01,-2.0401014211302e-11,-3.3453106880188e-06,-0.000259975592295329,0.0411122937997182,0.00654137134552002,0.0330426494280497,0.0568080345789591,0.270659963289897,0.305753072102865,0.356176654497782,0.438831726710002,0.494102438290914,1.74075698852539,mendota
2010-10-02,-2.15884347435728e-11,-3.34034363428752e-06,-0.000241418679555257,0.0411286552747091,0.000136693318684896,0.00707737604777018,0.052253782749176,0.262111306190491,0.298605362574259,0.347476681073507,0.431471069653829,0.478782018025716,1.72228097915649,mendota
2010-10-03,-5.13337520639349e-12,-3.33537658055623e-06,-0.000126649936040243,0.0398211479187012,7.21613566080729e-05,7.98304875691732e-05,0.00975547234217326,0.220268607139587,0.263206919034322,0.333853960037231,0.408605138460795,0.454965750376383,1.67973613739014,mendota
2010-10-04,-2.36662541415929e-12,-3.33537658055623e-06,-2.52574682235718e-05,0.039090633392334,0.00015862782796224,0.000279029210408529,0.000182986259460449,0.192333141962687,0.20563272635142,0.24481725692749,0.369569420814514,0.432844678560893,1.65028262138367,mendota
2010-10-05,-1.04156675876747e-09,-1.23133261998494e-05,-7.50323136647542e-05,0.0392652948697408,0.000239233175913493,0.000481764475504557,0.000268598397572835,0.193140546480815,0.206525047620138,0.234603563944499,0.296577533086141,0.402892907460531,1.63417983055115,mendota
2010-10-06,-1.20779164447526e-09,-1.31204724311829e-05,-7.74264335632324e-05,0.0393786430358887,0.000274260838826497,0.000469724337259928,0.000421285629272461,0.192819952964783,0.206425269444784,0.234893123308818,0.285946210225423,0.353194673856099,1.62447452545166,mendota
