datetime,ln_null_GOTM,ln_01_GOTM,ln_05_GOTM,ln_1_GOTM,ln_15_GOTM,ln_2_GOTM,ln_25_GOTM,ln_3_GOTM,ln_35_GOTM,ln_4_GOTM,ln_45_GOTM,ln_5_GOTM,ln_10_GOTM,id
1998-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
1998-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
1998-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
1998-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
1998-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mendota
1998-04-20,0.0191158363497654,0.0191280272172614,0.0190228924404018,0.0189739088417739,0.019061428849787,0.0189865890077884,0.0183460484079958,0.0171404533788634,0.0151413289221736,NA,NA,NA,NA,mendota
1998-04-21,0.0464878196321634,0.0464344419892471,0.0475859160891199,0.0470474674556093,0.0485246236548112,0.0520859737055552,0.034619136838157,0.0306150068529708,0.0246876769754273,0.0169118716427124,NA,NA,NA,mendota
1998-04-22,0.354985407056996,0.352735720138211,0.367257333342598,0.398762018222626,0.431542683635197,0.458245920035219,0.0900418789577145,0.0850728939927594,0.0687026636680628,NA,NA,NA,NA,mendota
1998-04-23,0.0357631279925115,0.0357901518981727,0.035136062679028,0.034162095596567,0.0332378897708362,0.0323667145045428,0.0307544352384488,0.0274680475567401,0.0209439443312055,0.00816029749360286,NA,NA,NA,mendota
1998-04-24,0.0655820361755239,0.0656350118196033,0.0643115951181952,0.0624656407849758,0.06049467714118,0.0577358340916956,0.0548130246379303,0.0504087879668412,0.0411368501056744,0.0228179010233796,0.0221105357921074,0.0213437056824512,NA,mendota
1998-04-25,0.0653719589249129,0.0652861682322308,0.0665160947800768,0.0156608080134795,0.0152934306708777,0.0147998726648259,0.0140672447193923,0.0129220050625334,0.011154805001272,0.00782068900738303,0.00766152562887061,0.00734427262409088,NA,mendota
1998-04-26,0.0483418900912622,0.0482922423002717,0.0497183388849613,0.0517151350501133,0.0534414778982632,0.0549301357347741,0.0561326550148022,0.0569296486432163,0.0532832121814344,0.0440083712501455,0.0456319786335574,0.0461788976990565,NA,mendota
1998-04-27,0.213717799722107,0.213509736163748,0.216033471869195,0.219125398677201,0.222294363120449,0.222647692864699,0.218683839266361,0.20881273749738,0.187350002494115,0.144490517347085,0.137632004673799,0.128003080434584,NA,mendota
1998-04-28,0.627525364614591,0.627606799813174,0.630850344594867,0.628732552448852,0.622054075367023,0.603653372895784,0.564981083785525,0.497426786190308,0.390746763985168,NA,NA,NA,NA,mendota
1998-04-29,0.0893543095068285,0.0894674064202404,0.0861012529472762,0.0812376771816305,0.0753324093060848,0.068017257370582,0.0581343156362834,0.0469644817158595,0.0340995105179128,0.0228973852947534,NA,NA,NA,mendota
1998-04-30,0.248457926672364,0.24871310705368,0.226708189119101,0.206698981941855,0.184845727856016,0.162362471499958,0.140090428955154,0.111578916355837,0.0842815018279582,0.0630933370551049,0.0538520522180384,0.0524986994813716,NA,mendota
1998-05-01,0.0896713551929525,0.0897877985530112,0.0870503815961773,0.0831286378764592,0.0784228325581737,0.072868527219546,0.0660456164910357,0.057852993247923,0.0483362565044501,0.0403721419915183,0.0364541677894154,0.0350535405843037,0.0148616921867269,mendota
1998-05-02,0.216686271825176,0.216935855516314,0.209420983834658,0.199279012672319,0.187763099635969,0.175217944794941,0.159036567413314,0.141483171239035,0.123214612890377,0.109051623496826,0.101504973755029,0.0978986914545826,0.0562989608033369,mendota
1998-05-03,0.146438680550681,0.14649508405065,0.13964503649455,0.13156873426378,0.12302468334205,0.115158817764701,0.105824377241821,0.0962402319453827,0.0860855601521195,0.0787812482671789,0.0748283697659663,0.0727535891254953,0.0525774698622097,mendota
1998-05-04,0.739223182890084,0.739872930897753,0.721714427081186,0.694761244221925,0.664047516020218,0.62772556515788,0.580674957141837,0.513816229311674,0.46023083112024,0.425154281671051,0.406582423346409,0.398017549890133,0.255814801485127,mendota
1998-05-05,0.118605096007814,0.118716890749182,0.116826457214748,0.114065481030615,0.110671943681048,0.106650929760339,0.101821637992611,0.0961846554057762,0.0900609069594861,0.0854389005087673,0.0832424919462369,0.082477685518566,0.205409423176223,mendota
1998-05-06,0.743354104297224,0.742921592998546,0.716794532581819,0.681585714483875,0.648040667875196,0.61542335131718,0.576806539971061,0.538396700735522,0.525458302450504,0.499348406500976,0.483013878364033,0.469981553779711,0.349025750184939,mendota
1998-05-07,0.256768629102845,0.256196428341888,0.240317816768677,0.217191097629195,0.190508001505125,0.181525137041379,0.17251450811122,0.163842301848003,0.155295816828338,0.149083021040726,0.145785487597555,0.143845356012117,0.120045815004486,mendota
1998-05-08,0.346349799431051,0.346373038815418,0.338988527846123,0.329392420351143,0.319121514037209,0.307918994243505,0.295454568544879,0.281567822192833,0.26575847735179,0.254772040208988,0.248190073566591,0.244676789026449,0.205160860685193,mendota
1998-05-09,0.431288211953095,0.431374498010077,0.424289871898493,0.414620249998205,0.404256968387921,0.387801971016062,0.367793001470491,0.350617049650553,0.334275159208543,0.324922185890511,0.319500638065375,0.316105969614578,0.258775026988755,mendota
1998-05-10,0.977693466326732,0.977786738231152,0.959838991314824,0.935506549179229,0.912007932874018,0.886997145641797,0.85706446617839,0.826196605474562,0.793268040688431,0.77172794573355,0.757698187452666,0.746258191758121,0.642474652297429,mendota
1998-05-11,3.42588196537664,3.4263699904703,3.36989235959739,3.29330116738722,3.21178511944726,3.1230285702611,3.01094972607678,2.89386676346014,2.78774087246551,2.72132358522019,2.67463891783457,2.63874295412233,2.29036581513481,mendota
1998-05-12,0.289307111772605,0.289314881168657,0.282980149332825,0.274692236101032,0.267196531454295,0.259928657149796,0.251185022153663,0.242763021070464,0.234129539858526,0.228275751664677,0.2245761888164,0.221941411696869,0.189008986156288,mendota
1998-05-13,1.90682203044173,1.90728274890712,1.87831135592129,1.83714180511617,1.79244167831177,1.74631585801475,1.69362205253583,1.63945638577197,1.58699616646851,1.55298478598649,1.53204811068601,1.517084342816,1.3410721028074,mendota
1998-05-14,0.347810880536597,0.347874699757782,0.343232754915336,0.336172243923659,0.329022113963389,0.321553004508819,0.3120986570032,0.303110746289143,0.294440536756015,0.289049789980069,0.285669126098183,0.283565799868957,0.251226111225791,mendota
1998-05-15,0.254147570247494,0.25385027559875,0.241588408491148,0.230025021381632,0.223011503624005,0.217334747373522,0.211314886397478,0.203773127671262,0.199213060468289,0.196116110915435,0.1941950581795,0.193178346810346,0.174529765473062,mendota
1998-05-16,0.232285977806608,0.232308141133812,0.229745194055188,0.226398390825092,0.222899242033265,0.21927269569973,0.214997076681096,0.210613454842436,0.206605491901818,0.204044862220231,0.202534300186807,0.201553730501799,0.187935515855937,mendota
1998-05-17,1.07580529839776,1.07592525848398,1.06594186723894,1.05245209512351,1.03869700255535,1.02419450652026,1.00667880405816,0.98663804582037,0.965989651940125,0.95261073242815,0.942969306844885,0.935428901802462,0.872720862293667,mendota
1998-05-18,0.642754757602147,0.642820080056508,0.634320664125025,0.619653725778047,0.609768104831801,0.599910957851839,0.58851529669455,0.57785058101891,0.568254580784548,0.56233053914757,0.558801570558924,0.556256782498381,0.524420514055273,mendota
1998-05-19,2.79656712496252,2.79656238706135,2.77404138343617,2.7461202849916,2.71528642502314,2.68179424960144,2.63946055032012,2.59575758749484,2.54957113796369,2.51989892479991,2.499464311423,2.48257802814138,2.33522681259192,mendota
1998-05-20,2.1311792824243,2.13131554635307,2.11554492886959,2.09455406297046,2.07259570345799,2.0518044619552,2.02701863773885,1.99724173164416,1.95987507004448,1.93792267700449,1.92027095004543,1.90513623363415,1.77441767738364,mendota
1998-05-21,6.26370955796849,6.26369287271122,6.21184844516528,6.14184896323531,6.07347861490331,6.00460436233871,5.9189958067015,5.82650092551903,5.73139298046605,5.67796778816034,5.64138676535146,5.61179645373155,5.31585927651164,mendota
1998-05-22,1.64983710349834,1.65003892131196,1.63865041161246,1.61907680476466,1.59968637667166,1.58004787451874,1.55610549744119,1.52966715514856,1.50305003370814,1.48640990474157,1.47535900405253,1.46637961982644,1.3906457078998,mendota
1998-05-23,1.47509426344046,1.47533211855052,1.46510851509108,1.45085764788977,1.43689842954282,1.42192980640471,1.4027842264365,1.38083870265503,1.35763929644666,1.34082280505345,1.3295647626347,1.32074498926307,1.2413817270092,mendota
1998-05-24,2.31562108278821,2.31609229080952,2.29845826319821,2.27381687014442,2.25009567367696,2.22559623971804,2.19618839522383,2.16203305741476,2.1245100698808,2.09860406935531,2.08131444302224,2.06768333764259,1.93106253846642,mendota
1998-05-25,4.75687667834131,4.75793428150849,4.71829444137992,4.66426879074929,4.61047680487801,4.55372795588835,4.48586157152154,4.41110352145694,4.33678880749806,4.28413486250004,4.24966451506568,4.22105761254496,3.91966202553052,mendota
1998-05-26,5.68587115616089,5.68730823306633,5.64223574320055,5.58032963279736,5.51707247861783,5.4493148754868,5.36912918457631,5.27726974784907,5.18234421160874,5.11251930961759,5.06020287134802,5.01723414458717,4.70904986920605,mendota
1998-05-27,1.8378010363093,1.83833951121995,1.82647883868602,1.81009625421506,1.7932922513754,1.77500717563268,1.75285624133789,1.72698806659137,1.70002137431353,1.679900864759,1.66368485661193,1.64493884911931,1.53762839244469,mendota
1998-05-28,1.03616252878528,1.03664149385509,1.03309775658814,1.02532114048731,1.01970866662025,1.00396054669392,1.01633446148885,1.00030159364026,0.902466788802301,0.89336023785639,0.886915995392408,0.880834981437854,0.846080112195593,mendota
1998-05-29,1.4636589515872,1.46385262510855,1.45286339892292,1.43799789464358,1.40561290175136,1.37369302850986,1.34199204421004,1.31412785143268,1.29085173805331,1.2741349581958,1.2605054330252,1.2478002841136,1.10352276841107,mendota
1998-05-30,1.45799263297013,1.45851122641369,1.45050171570288,1.43931942861889,1.42806526931828,1.41602753997277,1.40157864413303,1.38465978627157,1.36800987314368,1.35623232719515,1.34817385182319,1.34096822170346,1.28352892506494,mendota
1998-05-31,0.651782915832903,0.651975246440183,0.648484259123843,0.643634103000411,0.63846991190144,0.63286612901473,0.626125396713087,0.618669574214285,0.610987448438118,0.605471109773464,0.601608814161469,0.598081162393868,0.568291748806408,mendota
1998-06-01,1.56167332337062,1.56210913654038,1.55437025011952,1.5437396266195,1.53297670510544,1.5213701719574,1.50749028406176,1.49210619436429,1.47653733041233,1.46521574125842,1.45726173853731,1.45000907408016,1.38880731248359,mendota
1998-06-02,0.637201290650975,0.637410895668047,0.63442878848528,0.630334849023537,0.626060512434246,0.621433074862058,0.61595235546257,0.609854206845849,0.603645646883562,0.599031929821924,0.595860681730298,0.592933691193977,0.561756599349531,mendota
1998-06-03,1.47438590468446,1.47465104432419,1.46577283063334,1.4542442143074,1.44322477825818,1.43213594917641,1.41927172305057,1.40516061144721,1.39127959629251,1.38106987661126,1.37431048619756,1.36851032474776,1.30906227578508,mendota
1998-06-04,3.45323890548124,3.45414920447858,3.43420020931698,3.40852205462448,3.38154327918233,3.35334511027216,3.32105182322548,3.28723358774401,3.25265746082273,3.22593813254058,3.20678846102899,3.1887761864053,3.04241085545688,mendota
1998-06-05,3.21931835212218,3.22043318428056,3.19530426500296,3.15777404012469,3.12459028204911,3.09257771422989,3.05732910867629,3.02212504558429,2.9882895467676,2.96222443273084,2.94660493253066,2.93431863972341,2.75850820613954,mendota
1998-06-06,2.93532863661411,2.93635815358699,2.91758620851206,2.89193410461472,2.86539925856081,2.8377134582098,2.80553323876767,2.77240763332507,2.73883185783983,2.71201878098647,2.69472943121228,2.6796163037111,2.52517863309389,mendota
1998-06-07,2.94691786564628,2.94813401052766,2.92826527716512,2.90291456286735,2.87463456728488,2.84447144720596,2.81255936698092,2.77949825757087,2.74533254646,2.71770590063424,2.70038305385537,2.68546167041108,2.53206389606889,mendota
1998-06-08,3.47199332457733,3.47361235086562,3.44987861900299,3.41848724796493,3.38609217516196,3.35159638215023,3.31323639759613,3.27434489884704,3.23414963724322,3.20156063113294,3.18172455024741,3.16494293356101,2.98507054847132,mendota
1998-06-09,1.03604883521161,1.03656519365937,1.02986435427463,1.02092083359116,1.01125422352843,1.00111247760738,0.989932297781536,0.978569260539537,0.966859172740973,0.957298711560676,0.951428288064259,0.946499488897679,0.892338446986239,mendota
1998-06-10,8.70836704195266,8.71294069502765,8.6528012766083,8.56938349413576,8.47335966007682,8.3783009206687,8.27386988679313,8.16221327340694,8.05572521295515,7.96520631633498,7.91172103692134,7.86994419037077,7.38020149769258,mendota
1998-06-11,0.576183505030509,0.576475010313564,0.572965401713347,0.568049797377753,0.562868402993963,0.557512452348594,0.551208327166224,0.543966622670851,0.536983771491736,0.531286920365617,0.52735002828338,0.523605020705759,0.488617358984725,mendota
1998-06-12,1.24195584996151,1.24246474762319,1.23534969397457,1.22531782503238,1.21516656016178,1.20515221271191,1.19378686011842,1.18075345376923,1.16826911881096,1.15748913018204,1.14941333680187,1.14131037546769,1.06809355507616,mendota
1998-06-13,4.55234659006684,4.5539227612064,4.53239302895702,4.50237540025495,4.47031391042048,4.43964357951764,4.40140086799332,4.35852179026984,4.32264278611052,4.29309942778406,4.26638324624909,4.23568737422088,3.9522686206208,mendota
1998-06-14,2.19451637991098,2.19505499581553,2.18505359998513,2.17002084307464,2.15368037505686,2.13872455113656,2.11954010659919,2.0993287806631,2.08511848992677,2.07422376287319,2.0607829689504,2.04387924135792,1.84909387651792,mendota
1998-06-15,7.77595945668814,7.77919257750749,7.75048095306329,7.70145100302071,7.64595614861151,7.59468335639561,7.52862943102045,7.45808352700194,7.40811361584668,7.36510916130926,7.32709979068072,7.28328495465505,6.82119135281628,mendota
1998-06-16,7.44502554918047,7.44619493368763,7.40740690961141,7.35042908515022,7.28917935901268,7.22964523847266,7.15285035130711,7.07000101776584,6.99857057632324,6.93981723186607,6.86382500934418,6.75900469902203,5.5448668361539,mendota
1998-06-17,3.30462306281145,3.30715401895478,3.29581730548253,3.27956785059553,3.25957394900467,3.23950099642234,3.21575791919277,3.18631908158224,3.15780724832662,3.13353760991501,3.12520702476506,3.1212735691627,3.0442190307591,mendota
1998-06-18,1.247702879516,1.2486633459593,1.24469568955969,1.23903265314612,1.23197328827821,1.22487680169175,1.2162803375373,1.20606092597976,1.19603987454036,1.18754413953047,1.18488002194686,1.18387347532108,1.15750587673752,mendota
1998-06-19,1.33911642147387,1.33996941867445,1.33533438464679,1.32900130976638,1.32144767847686,1.31367791511826,1.30458356772398,1.29422670436675,1.28394823390871,1.27546203855852,1.27227728419558,1.27075838260678,1.24331099050595,mendota
1998-06-20,1.98399298696445,1.98524248265064,1.97958009128822,1.97173954453855,1.9618638951365,1.95155760234717,1.93951047047829,1.92526085711815,1.91072272840086,1.89892299717961,1.8946818187615,1.89277771233243,1.84515580334461,mendota
1998-06-21,3.10140558972848,3.10312895395111,3.0952902634647,3.08973382357152,3.08511532059802,3.06740982928003,3.06076387582571,3.04962258948791,3.03635886576683,3.02394859267701,3.02206425309808,3.02635123347713,2.98777557024087,mendota
1998-06-22,5.84173265088043,5.84515381239367,5.83380604648267,5.81964386063259,5.80102846623602,5.78026087926118,5.75803712891659,5.73117604396471,5.70344658976232,5.68070680627078,5.67662859792487,5.6779791115783,5.61562283982484,mendota
1998-06-23,13.2125429550789,13.2167224162457,13.1669435000176,13.0985302392992,13.0588443209618,12.9784470290705,12.9243006901482,12.855080810897,12.7781347484591,12.7143295850377,12.6792131617572,12.6576829787704,12.3626298313807,mendota
1998-06-24,1.6059090471808,1.60677719373661,1.60319811789403,1.59822805246263,1.59263070374992,1.58658672309019,1.58005299592915,1.5723518015233,1.56444908354954,1.55795013392293,1.55593040905136,1.55527483286448,1.53643412915898,mendota
1998-06-25,1.07455996035231,1.07498646686031,1.07158045045136,1.06708925497721,1.06307302569736,1.05829524066078,1.05334022885355,1.04812853121227,1.04285927716185,1.03852134795385,1.03658174095843,1.03551258313294,1.02372230792779,mendota
1998-06-26,12.0966338341183,12.1012942042094,12.0692776102589,12.0204976518579,11.9773682475319,11.9202035046715,11.8563931581527,11.7947379704348,11.7358075456918,11.6867101559049,11.6576493899565,11.6348081777333,11.4290797176617,mendota
1998-06-27,5.31317646141773,5.31515753642947,5.30245446315346,5.28684301799919,5.27223722823368,5.25606717922004,4.40168122935903,4.38484265529051,4.36766840618929,4.35373244181607,4.34862405609025,4.34601498341416,4.29941451836038,mendota
1998-06-28,3.29152509510366,3.29293858471413,3.28706668587367,3.27863427315431,3.26983411937354,3.26033124127182,3.24957156421195,3.23743839932907,3.22537901239678,3.2157630174675,3.21207125572927,3.21005523062548,3.17865746016385,mendota
1998-06-29,6.34985707875756,6.35205145441144,6.33784790326541,6.31821364744152,6.29890094623444,6.27715665521465,6.25328698608375,6.22764176347689,6.20349976918169,6.18445297914477,6.17543246564206,6.16864945365686,6.08605402757357,mendota
1998-06-30,2.76004514808369,2.7608969453393,2.75377595331218,2.74498818979554,2.73697851165748,2.72860293855222,2.71990685408356,2.71063327583972,2.70151062598876,2.69412219223655,2.69100447971917,2.68911207575586,2.66500034961116,mendota
1998-07-01,9.0191340296433,9.02179433747253,8.99528964389901,8.95917547039706,8.9244898980414,8.8887305765492,8.85320553239615,8.81713545988227,8.78264807106418,8.75445038762674,8.73944109928279,8.72808864246756,8.61616790191369,mendota
1998-07-02,6.72762521273131,6.72804781244826,6.68507396908868,6.64712213960101,6.61251152319552,6.57975735636444,6.55328178901989,6.52662258306061,6.50151882561867,6.48047445433278,6.46980271562438,6.46329486616612,6.41106552801265,mendota
1998-07-03,5.33626588185073,5.33798334041855,5.32440585204625,5.305506722554,5.26671184506576,5.19890245215444,5.15767098412028,5.12292972004412,5.09618420529885,5.07370042044517,5.05540105219006,5.04204561224486,4.99836154997964,mendota
1998-07-04,5.19374842874167,5.19533704789777,5.1788616137331,5.15892105774789,5.1392310186778,5.11936879392295,5.10119951809724,5.08325017700963,5.0657032091317,5.05070590433474,5.04288237306113,5.03727871098744,4.95860220189259,mendota
1998-07-05,7.33753238950989,7.33978928999527,7.31848855176603,7.29290560658072,7.26818388813691,7.24394440037163,7.22122219145797,7.19744046384092,7.17348055821829,7.15371818607273,7.14449516691999,7.13862510497176,6.97972069896824,mendota
1998-07-06,13.0223933596755,13.024249782592,12.9433857720583,12.8623714411114,12.7997670506325,12.7418967916567,12.6893039016103,12.6361676781243,12.5830380815942,12.5397442186892,12.5122499842059,12.4918433847721,12.3788234501087,mendota
1998-07-07,12.3219718682415,12.3251323705828,12.2744115915937,12.2205511556816,12.173461979279,12.1282208592261,12.0868383253558,12.0431200847416,11.998802185349,11.9614394459915,11.9382324229399,11.9201232242092,11.7960412148911,mendota
1998-07-08,15.7698167668179,15.7749499340458,15.7456330410144,15.5599762637807,15.5246212927246,15.4861469525716,15.4471242863141,15.4053423056982,15.3628491682722,15.3281047888678,15.3139514016054,15.3056032294803,15.178216571812,mendota
1998-07-09,16.5536316469092,16.5593579528225,16.5292029593745,16.4912431616917,16.4509618573656,16.404920565052,16.3598883807967,16.3111408846936,16.260647964204,16.217254003816,16.1930975442736,16.1749364550036,16.0105226724721,mendota
1998-07-10,4.97702033064264,4.97821291233583,4.95659178245413,4.93370276483812,4.91385031862514,4.89262665809001,4.87389870878959,4.85563767885341,4.83947730295336,4.826632961364,4.81781786243763,4.81025917566279,4.67766379939865,mendota
1998-07-11,19.1148086342757,19.1215360223391,19.0883155498984,19.0399546862209,18.9893310263739,18.9362159468148,18.8864199404617,18.8290746551326,18.7614066385059,18.6850742055321,18.6151025003536,18.548311524527,18.2328652376743,mendota
1998-07-12,5.5796315713703,5.58153581719741,5.56936565138523,5.5548261483749,5.539054315835,5.5202954889359,5.50191649936484,5.48324542454342,5.46484644713324,5.44892650754778,5.43717648339621,5.42552722199,5.32312360499665,mendota
1998-07-13,4.84389665722038,4.8454122099884,4.8311387909007,4.81292875303604,4.79482439200344,4.77671768123849,4.7603830188592,4.74412267375531,4.72818428179124,4.71473600722408,4.70661592814498,4.70065878552508,4.65636521601844,mendota
1998-07-14,6.45528183789793,6.45743920024747,6.44132557128296,6.42331253305054,6.40496318615022,6.38686552526076,6.37024447367692,6.35199445493722,6.33328053087567,6.31647953861349,6.30676763359798,6.30009384285498,6.19635153159127,mendota
1998-07-15,5.42481519871172,5.42657098376379,5.41671808210377,5.40447275717421,5.39160206624411,5.37747359438371,5.36458536664461,5.35090058590888,5.33761119787828,5.32588794168995,5.31863506154367,5.3107231364302,5.12663359061299,mendota
1998-07-16,5.03073367077536,5.03240452045502,5.02415843808835,5.01359406132308,5.00242900411281,4.99032876196517,4.97867243462604,4.96593674832212,4.95280296621111,4.94146580882775,4.93495477266629,4.92998117963823,4.90642120727991,mendota
1998-07-17,5.8213173227528,5.82325887956357,5.81281110665166,5.80008540907566,5.78677863503103,5.77292009400951,5.75978641142918,5.74561336404449,5.73115403638933,5.71874170978391,5.71296215412791,5.70926404232333,5.68278996594042,mendota
1998-07-18,29.0158860172007,29.0269808131349,28.985358135606,28.9320136716735,28.8690341564559,28.7996177617088,28.7306165408484,28.6502639803163,28.5540120917825,28.4660936323942,28.3914206283481,28.3051351425552,27.8546516524579,mendota
1998-07-19,5.1736254658253,5.17552415854747,5.16709292835989,5.15654749909872,5.14574354879007,5.1346818218373,5.12401410934871,5.11193903029882,5.09903959324238,5.08748700198126,5.08095458861198,5.07404371892413,4.99712083832636,mendota
1998-07-20,6.00052611127244,6.00047475152805,5.9556089096425,5.91756317570853,5.88820954551215,5.86151624909176,5.83613295635231,5.80809489628588,5.78030684297775,5.75384760899155,5.71891828832475,5.67455856704935,5.49524774288252,mendota
1998-07-21,3.39278139972016,3.39390880938913,3.38932989471554,3.38366603701738,3.37756669209392,3.37113055843505,3.36485883984046,3.35806084653341,3.3510621254989,3.34509597866074,3.34242457154485,3.34069926747781,3.32840972460615,mendota
1998-07-22,7.86186864782477,7.86411930479832,7.84946689722419,7.83208805847028,7.81510806292412,7.79794291860267,7.78236920475062,7.76594022603919,7.74929771974155,7.73506411085378,7.72792889648221,7.72453843313762,7.71078668347187,mendota
1998-07-23,3.88519604811447,3.88613742055707,3.87589681642362,3.86534951565307,3.85512740531638,3.84482970626558,3.83592934102217,3.82645428893495,3.81676760598272,3.80807093724096,3.8022731260534,3.79766923696087,3.7719454817664,mendota
1998-07-24,11.4915630656956,11.4957243963386,11.4767126274538,11.4532833091118,11.4284361147005,11.4020876137967,11.3789377856082,11.3533674532426,11.3260382834059,11.3010065082416,11.2872062440161,11.2759483995275,11.1752816609377,mendota
1998-07-25,22.4131003686577,22.4225221497046,22.3888095150355,22.3483842373084,22.304653460864,22.2576594643726,22.2141401955917,22.1547320750294,22.0815568982706,22.0069145804433,21.9535253306202,21.8356160489347,21.5827089505294,mendota
1998-07-26,8.6154676427383,8.61902139686322,8.60429434420268,8.58661144640854,8.56944710918354,8.5520673057622,8.53768250473503,8.51773475860135,8.49262553898571,8.46481510508383,8.43746205078442,8.41687521064394,8.33989753685387,mendota
1998-07-27,3.32983242068069,3.33122177602376,3.32554397433547,3.31833397106578,3.31122177883668,3.30400922840798,3.29774953755108,3.28956460843033,3.28009947067845,3.27062016156391,3.26511471827721,3.25800992765798,3.23181842311808,mendota
1998-07-28,4.25008020001537,4.25161898270581,4.24017764584877,4.22550419608672,4.21180374539726,4.19896947806125,4.18925029842126,4.17814879531319,4.16585221184795,4.15412161032541,4.14816229249151,4.14540975830942,4.12913250056145,mendota
1998-07-29,8.371083643907,8.37474450413172,8.36048511073772,8.34060828230795,8.32019045700575,8.29931941617128,8.28268104423394,8.26306543526583,8.24081118414938,8.21956432380648,8.20566767379471,8.18822614011589,8.09477286921823,mendota
1998-07-30,14.6342117085056,14.6407342901113,14.6188980266815,14.5878117408562,14.5547391508468,14.5226349715959,14.4966317872087,14.4639302861087,14.4252381935251,14.3872668624917,14.3667395188444,14.354060096873,14.2240324772491,mendota
1998-07-31,15.4550945248727,15.4620120992005,15.4408627660189,15.4117260503376,15.3787650357589,15.3468341942324,15.320046147922,15.2883054313481,15.2515508022827,15.215851437221,15.1999016381602,15.1925713538351,15.1027795119378,mendota
1998-08-01,22.4575004003302,22.4678629127787,22.4396062369164,22.4014983476491,22.3590353464209,22.3162655268526,22.2804734802528,22.2355143108194,22.1838165400787,22.1325572811474,22.1080173398066,22.0956892563909,22.0198740523124,mendota
1998-08-02,12.9150087745385,12.921007461947,12.9057829197768,12.8855617693682,12.8629267244758,12.840062152965,12.8208203871537,12.7962882269272,12.7670629744431,12.7390529139223,12.7267529090179,12.720891628881,12.6943822933376,mendota
1998-08-03,5.40893374624449,5.41149111851125,5.40519946123624,5.39711937083068,5.38806811366413,5.37886549789231,5.37100110683271,5.36097407008496,5.34898595918331,5.33762106141131,5.33279840550367,5.33044548596323,5.31871309945127,mendota
1998-08-04,7.38721509187046,7.39047046061262,7.3768926056366,7.35861533259118,7.33959806909079,7.32066151599466,7.3040041380659,7.28495695539439,7.2635888033056,7.24293224542167,7.23198880263913,7.22810683276268,7.22048127829845,mendota
1998-08-05,4.55358029767983,4.55602030790724,4.55136433907193,4.54482957528966,4.53671843062082,4.52838995917302,4.52064854252315,4.50999668721404,4.49779029804106,4.48565746233065,4.48069986372196,4.47845272426056,4.46155962343886,mendota
1998-08-06,22.4373567890822,22.4496602009114,22.4295009459827,22.4022728164328,22.367027792456,22.3294076010442,22.296382145311,22.2501219674202,22.1934527517426,22.1379195920991,22.1199574926036,22.1174954317529,21.9721192739625,mendota
1998-08-07,11.3286579140424,11.3348347907843,11.3243348628261,11.3105332445414,11.2924795016587,11.2730434885755,11.2567885833438,11.2346907651934,11.2070825004457,11.1802707041604,11.1737533335919,11.1766725007776,11.1354583674311,mendota
1998-08-08,6.06416167407781,6.06740852317937,6.06066819724106,6.05249995849426,6.04318298241921,6.03338262874413,6.02544712834557,6.01442615350041,6.00059338123489,5.98716439817201,5.98432873719521,5.98574722853468,5.98095892515963,mendota
1998-08-09,7.12900332112416,7.13283305757265,7.12648654862072,7.11779611611399,7.10784377244889,7.09738808254644,7.0890453390382,7.07712410724174,7.06177348763105,7.04676976362026,7.04368462704617,7.04534031706177,7.02454633482344,mendota
1998-08-10,6.9899533708884,6.99333447450304,6.98610770901534,6.97781129384502,6.96900927175403,6.95973311811123,6.95234272716311,6.94236839644997,6.93027119587867,6.91865060121769,6.91591903879903,6.9169137203802,6.90831322734552,mendota
1998-08-11,5.98917933219539,5.99001474504381,5.98101701531508,5.97534301739261,5.97554006815059,5.97496415422002,5.97537662554043,5.9781101986089,5.9838481896399,5.98984915379286,5.98394794613576,5.97376028775378,5.8832527982606,mendota
1998-08-12,13.6299322040098,13.6373280286054,13.6275964382662,13.6146636655006,13.597833196395,13.5792308735951,13.5630079502992,13.5404312003924,13.5126015329443,13.4853517792176,13.47375737678,13.4653691523982,13.4874499326218,mendota
1998-08-13,25.6032306023448,25.6172979701948,25.603835639506,25.5858331176977,25.5598219984765,25.534215622635,25.5154010603942,25.483684226259,25.4405099563794,25.3988044520456,25.3988726627112,25.4151215215343,25.5555490018195,mendota
1998-08-14,8.63327489111439,8.63802903651191,8.6335106704241,8.62742215748514,8.61869554207344,8.60972025770397,8.60266025518311,8.59161041534442,8.577067940179,8.56307798044479,8.56227745243343,8.5668067291468,8.6058591076111,mendota
1998-08-15,16.5706473895939,16.5798984356878,16.5710246476815,16.5589543170823,16.5415363068119,16.5231186003632,16.5078788133887,16.4838182069019,16.4529199422304,16.4229572765311,16.4172242416637,16.4237666379447,16.5224539406622,mendota
