datetime,dens_null_GLM,dens_01_GLM,dens_05_GLM,dens_1_GLM,dens_15_GLM,dens_2_GLM,dens_25_GLM,dens_3_GLM,dens_35_GLM,dens_4_GLM,dens_45_GLM,dens_5_GLM,dens_10_GLM,id
2005-06-23,2.16937255859375,2.07666015625,2.04486083984375,2.09564208984375,2.2159423828125,2.27886962890625,2.421630859375,2.4576416015625,3.21722412109375,3.24627685546875,2.5086669921875,2.69415283203125,4.69329833984375,monona
2005-06-24,2.17242431640625,2.0528564453125,2.04254150390625,2.03125,2.09417724609375,2.31494140625,2.40277099609375,2.48480224609375,3.2952880859375,3.35479736328125,2.60699462890625,2.827392578125,4.6934814453125,monona
2005-06-25,2.36456298828125,2.282958984375,2.2169189453125,2.2235107421875,2.32757568359375,2.4632568359375,2.56884765625,2.67681884765625,3.5465087890625,3.54217529296875,2.83135986328125,2.95166015625,4.96685791015625,monona
2005-06-26,2.39080810546875,2.30810546875,2.247802734375,2.25128173828125,2.412841796875,2.49871826171875,2.608154296875,2.74432373046875,3.63641357421875,3.5819091796875,2.83856201171875,2.9725341796875,5.0755615234375,monona
2005-06-27,2.71063232421875,2.6160888671875,2.52734375,2.5557861328125,2.77630615234375,2.80230712890625,2.975341796875,2.99652099609375,3.97357177734375,3.87860107421875,3.2022705078125,3.354736328125,5.4222412109375,monona
2005-06-28,2.69354248046875,2.6243896484375,2.65380859375,2.63818359375,2.86920166015625,2.83905029296875,2.94427490234375,3.02960205078125,4.1544189453125,4.0064697265625,3.35205078125,3.421875,5.43609619140625,monona
2005-06-29,2.775634765625,2.82806396484375,2.70318603515625,2.90045166015625,2.880859375,3.02508544921875,3.161376953125,3.12841796875,4.3338623046875,4.23760986328125,3.47161865234375,3.63592529296875,5.5855712890625,monona
2005-06-30,2.93792724609375,2.6171875,2.67919921875,2.68353271484375,2.7698974609375,3.15301513671875,3.18389892578125,3.09576416015625,4.225830078125,3.9757080078125,3.16387939453125,3.40594482421875,5.493408203125,monona
2005-07-01,2.73358154296875,2.552001953125,2.593994140625,2.604736328125,2.58001708984375,2.9527587890625,3.06231689453125,2.87701416015625,3.98199462890625,3.81500244140625,3.03369140625,3.15423583984375,5.3975830078125,monona
2005-07-02,2.55712890625,2.4205322265625,2.43121337890625,2.468505859375,2.4730224609375,2.75347900390625,2.8642578125,2.73907470703125,3.7847900390625,3.67449951171875,2.90704345703125,3.01763916015625,5.19964599609375,monona
2005-07-03,2.55303955078125,2.4200439453125,2.4266357421875,2.47418212890625,2.4805908203125,2.745361328125,2.85919189453125,2.74273681640625,3.7427978515625,3.69561767578125,2.91290283203125,3.02337646484375,5.20245361328125,monona
2005-07-04,2.4683837890625,2.35498046875,2.3243408203125,2.4090576171875,2.38006591796875,2.59246826171875,2.76519775390625,2.6309814453125,3.59429931640625,3.6192626953125,2.83038330078125,2.97076416015625,5.113037109375,monona
2005-07-05,2.498779296875,2.35528564453125,2.38714599609375,2.4613037109375,2.39642333984375,2.6434326171875,2.78851318359375,2.6876220703125,3.59307861328125,3.669677734375,2.883056640625,3.01763916015625,5.149658203125,monona
2005-07-06,2.46044921875,2.44891357421875,2.3800048828125,2.440673828125,2.48553466796875,2.656005859375,2.81097412109375,2.6773681640625,3.673095703125,3.68408203125,2.89996337890625,3.04461669921875,5.13629150390625,monona
2005-07-07,2.47943115234375,2.39422607421875,2.37042236328125,2.4580078125,2.4874267578125,2.6328125,2.78253173828125,2.69549560546875,3.6597900390625,3.657958984375,2.8914794921875,3.02978515625,5.14361572265625,monona
2005-07-08,2.47711181640625,2.411376953125,2.3758544921875,2.44976806640625,2.49945068359375,2.64007568359375,2.7850341796875,2.69970703125,3.66729736328125,3.6812744140625,2.90643310546875,3.04547119140625,5.15283203125,monona
2005-07-09,2.5185546875,2.45404052734375,2.41973876953125,2.49200439453125,2.55224609375,2.686279296875,2.8258056640625,2.75640869140625,3.71826171875,3.7249755859375,2.960693359375,3.09698486328125,5.22808837890625,monona
