datetime,ssi_null_GLM,ssi_01_GLM,ssi_05_GLM,ssi_1_GLM,ssi_15_GLM,ssi_2_GLM,ssi_25_GLM,ssi_3_GLM,ssi_35_GLM,ssi_4_GLM,ssi_45_GLM,ssi_5_GLM,ssi_10_GLM,id
2012-08-22,410.986098045761,335.663669086214,439.971045187418,336.387710621868,478.047965071867,466.086053765558,437.16918319596,350.053991901355,529.497084052898,500.53203485154,441.854272196136,424.454422924301,606.606814023103,mendota
2012-08-23,399.592883725426,325.009067526617,429.872676473071,322.784604876308,467.937086204958,456.033800172093,425.47817334589,340.883032393138,518.003603889705,484.289042342723,433.951488825989,414.176972889178,593.359191793332,mendota
2012-08-24,393.324523420496,322.302500379374,428.053659203719,315.778150939774,459.559892434668,444.417339194406,423.243997801225,347.532830084672,515.582687404436,485.485522277855,429.07363333089,418.177667892097,584.474666947966,mendota
2012-08-25,400.815528428919,321.338092266403,422.711285195451,331.011079833056,469.833119881421,448.980173585028,428.021693996034,359.353690663557,529.204952353163,501.568401680534,439.959714055135,422.957060484604,587.867106380317,mendota
2012-08-26,400.289178323154,330.813811074024,440.90102067757,333.503970948857,466.904539412807,465.292698395058,427.35964726324,379.264418154054,532.168284860488,490.170787966784,451.454471368419,422.522332830517,604.779713518348,mendota
2012-08-27,409.467503197975,337.720440825458,446.493178718318,334.979360966718,478.981454198402,471.017602383982,437.138935515431,386.862608074898,533.539105983968,496.668537605851,461.410164887164,422.128096381789,611.821064390857,mendota
2012-08-28,414.987668995146,345.42979811135,453.327487360213,343.330397451916,481.751080768316,475.123244318038,443.457280074382,399.776463384212,545.544331512312,503.990458891612,465.532336745983,435.27043756587,619.356797849255,mendota
2012-08-29,428.198346880323,360.780951316595,465.433422972796,356.642081271607,495.859831755711,487.948506442466,457.788061261785,413.126443960704,557.292901327746,519.974113760793,478.455154004284,446.510579568017,628.995407581474,mendota
2012-08-30,428.253904346996,356.587549227223,467.120748505022,351.840346451491,494.534222316764,487.612792755142,453.524528295276,412.138798259656,558.592220972542,516.052745636092,479.565654805753,446.957764879691,627.119754288734,mendota
2012-08-31,405.276556996191,320.234236444133,454.742588568081,316.597413339311,460.990818135086,477.769174556467,448.362976279875,361.321212051708,528.804138488336,511.08322234533,441.663599342765,410.555780664607,615.407487774757,mendota
2012-09-01,434.512814864079,344.951089764236,477.865363710723,345.283152580292,485.946735297876,498.334356408811,469.549123852843,394.849097275255,550.355332072251,535.000093940166,469.024066297894,438.407589383074,635.134735065,mendota
2012-09-02,405.621480126045,321.006227760524,455.823171408811,315.77571120289,462.040659913536,472.634561770981,439.985920792305,378.737638216158,530.130610025192,505.594960594108,446.779760551599,412.458240213576,612.193762630097,mendota
2012-09-03,436.239482811963,352.65063378619,478.906034931478,350.239389615078,496.089240383154,500.997600747129,472.317656292135,409.666877546653,563.190013516169,523.725099761184,477.293569473059,442.376862680003,639.311663359544,mendota
2012-09-04,477.311559614109,396.314350242195,520.625622561633,391.62264618219,536.165963257947,544.167101867428,511.848158613189,454.635096697174,603.233231486527,564.543328197663,518.396404326823,482.846659718609,679.260316132393,mendota
2012-09-05,511.400582573098,430.018608261282,555.446382890854,426.542347331797,570.175017016915,577.438103622002,546.087918106359,490.837967310483,637.500395853822,600.999295840443,556.553072475445,519.892294698225,713.145816082461,mendota
2012-09-06,451.013639476636,391.64759143224,495.442390534212,350.658417652481,489.416365019257,535.39571939528,467.95833365862,456.256846412844,565.431483661713,553.012515134043,503.100324934258,473.7467107308,653.246893933385,mendota
2012-09-07,437.776304493807,372.781107307894,491.534031674648,351.654025136134,496.338395594056,516.229660418478,466.498073597634,439.237457960957,559.120561957007,547.648234291049,497.115388478694,462.850929803256,645.894301168528,mendota
2012-09-08,418.793657394479,344.11050085777,464.170460697061,330.774694062283,473.610692233822,485.521687487268,445.576696264293,409.249422121721,537.299013678605,522.104887265014,470.680861972985,439.050991788095,622.853919091152,mendota
2012-09-09,390.539581454704,303.987494598879,419.18536574591,305.041491209408,449.300138652627,450.724778816511,389.385865010936,367.528791328349,508.863233409957,490.663313417225,414.235371171152,402.107504472196,549.713662880625,mendota
2012-09-10,367.92314763841,289.169479141403,398.324647970043,288.379046182794,431.053752497437,428.680531459487,324.800403828249,349.290549046403,487.692877499738,464.705645520559,362.409746137806,386.313726487412,517.730558087136,mendota
2012-09-11,354.25847487803,278.381421083146,383.241174898693,278.594209182131,417.732633054904,415.18426016095,315.890631113928,339.058193136996,472.282546180074,448.692100822258,352.573284605411,374.998116259834,502.486511070752,mendota
2012-09-12,334.276912135419,263.646204191534,323.332670834928,262.449913887755,401.40564309255,399.023601609092,297.942563767225,327.004193653249,453.454874575913,430.65787050085,341.132407332996,362.863067575282,486.707156814771,mendota
