datetime,temp_null_GLM,temp_01_GLM,temp_05_GLM,temp_1_GLM,temp_15_GLM,temp_2_GLM,temp_25_GLM,temp_3_GLM,temp_35_GLM,temp_4_GLM,temp_45_GLM,temp_5_GLM,temp_10_GLM,id
1995-01-26,0,0,-1.02151238918304,-0.921972393989563,-0.869202852249146,-0.827653765678406,-0.801979303359985,-0.786819577217102,-0.772725105285645,-0.761915683746338,-0.739654779434204,-0.729162693023682,-0.652703523635864,mendota
1995-01-27,0,0,-1.08298015594482,-0.974117636680603,-0.927779078483582,-0.897396564483643,-0.87223494052887,-0.84896993637085,-0.826643109321594,-0.814760327339172,-0.80531370639801,-0.794232368469238,-0.748127341270447,mendota
1995-01-28,0,0,-1.086669921875,-0.968148350715637,-0.928460717201233,-0.891427159309387,-0.860499143600464,-0.840697050094604,-0.829753756523132,-0.823011636734009,-0.817418694496155,-0.810266017913818,-0.743046283721924,mendota
1995-01-29,0,0,-1.09202933311462,-0.977915525436401,-0.928687572479248,-0.899977803230286,-0.882346391677856,-0.870552539825439,-0.85362184047699,-0.840409159660339,-0.828604102134705,-0.81708037853241,-0.746788024902344,mendota
1995-01-30,0,0,-1.10823488235474,-0.993711709976196,-0.965597033500671,-0.941744089126587,-0.91253662109375,-0.890632033348083,-0.876060485839844,-0.865389823913574,-0.855857610702515,-0.846610426902771,-0.773582577705383,mendota
1995-01-31,0,0,-1.13478767871857,-1.03542387485504,-1.00264132022858,-0.967727303504944,-0.942846059799194,-0.924445390701294,-0.906819224357605,-0.895975828170776,-0.883871674537659,-0.872875571250916,-0.802825570106506,mendota
1995-02-01,0,0,-1.13103628158569,-1.03591895103455,-0.993976473808289,-0.960608124732971,-0.932816386222839,-0.91099750995636,-0.893854737281799,-0.878996014595032,-0.866393804550171,-0.855504512786865,-0.76051926612854,mendota
1995-02-02,0,0,-1.15341007709503,-1.03175437450409,-0.985935807228088,-0.947837114334106,-0.918789148330688,-0.89178454875946,-0.870550036430359,-0.853068113327026,-0.834765076637268,-0.819045543670654,-0.719093203544617,mendota
1995-02-03,0,0,-1.15956854820251,-1.02637887001038,-0.97435450553894,-0.926741003990173,-0.891289234161377,-0.863459825515747,-0.836309432983398,-0.813838362693787,-0.794825553894043,-0.778807163238525,-0.682821869850159,mendota
1995-02-04,0,0,-1.16124999523163,-1.01278257369995,-0.861320614814758,-0.92594587802887,-0.8905029296875,-0.86260187625885,-0.840088963508606,-0.817606687545776,-0.797892808914185,-0.782103180885315,-0.689890623092651,mendota
1995-02-05,0,0,-1.16354656219482,-0.945407629013062,-0.936103940010071,-0.908477663993835,-0.870583415031433,-0.839974522590637,-0.816041707992554,-0.795827388763428,-0.775433778762817,-0.760803461074829,-0.669556736946106,mendota
1995-02-06,0,0,-1.21888303756714,-0.989103198051453,-1.01307904720306,-0.961379647254944,-0.921570658683777,-0.893771767616272,-0.869815230369568,-0.849402546882629,-0.828678488731384,-0.814836025238037,-0.74968409538269,mendota
1995-02-07,0,0,-1.27365148067474,-1.10000288486481,-1.05748510360718,-1.00877404212952,-0.961222410202026,-0.940430760383606,-0.929170250892639,-0.910035729408264,-0.89466655254364,-0.885102510452271,-0.817188143730164,mendota
1995-02-08,0,0,-1.23346138000488,-1.09170472621918,-1.02743244171143,-0.973409056663513,-0.944892406463623,-0.92198383808136,-0.910115838050842,-0.893118143081665,-0.876526355743408,-0.865620732307434,-0.789819002151489,mendota
1995-02-09,0,0,-1.24139499664307,-1.1116749048233,-1.06149995326996,-1.01941442489624,-0.990537762641907,-0.965885162353516,-0.949358582496643,-0.934298157691956,-0.915568709373474,-0.902560949325562,-0.831162691116333,mendota
1995-02-10,0,0,-1.22217285633087,-1.06101751327515,-1.02476751804352,-0.978431820869446,-0.949985027313232,-0.928830742835999,-0.921051383018494,-0.90519642829895,-0.89012348651886,-0.879042863845825,-0.799759387969971,mendota
1995-02-11,0,0,-1.19560062885284,-1.06174600124359,-1.02741169929504,-0.98027491569519,-0.945414423942566,-0.924561977386475,-0.909019827842712,-0.895265102386475,-0.880812525749207,-0.872801780700684,-0.806032299995422,mendota
1995-02-12,0,0,-1.17803502082825,-1.02560901641846,-1.0272102355957,-0.97586464881897,-0.945883274078369,-0.932582497596741,-0.917314648628235,-0.898079037666321,-0.887549161911011,-0.881991147994995,-0.825198650360107,mendota
1995-02-13,0,0,-1.20389759540558,-0.955068469047546,-1.03499245643616,-0.989615440368652,-0.960387229919434,-0.947752833366394,-0.93425440788269,-0.920326471328735,-0.910919427871704,-0.907028317451477,-0.845710635185242,mendota
1995-02-14,0,0,-1.21939921379089,-0.980205297470093,-1.03668892383575,-0.994169354438782,-0.968623161315918,-0.957536935806274,-0.947646975517273,-0.942398548126221,-0.936113119125366,-0.931956171989441,-0.840375423431396,mendota
1995-02-15,0,0,-1.20358490943909,-1.05076122283936,-0.998142838478088,-0.963876008987427,-0.949637651443481,-0.955477356910706,-0.941681504249573,-0.921130776405334,-0.903681516647339,-0.900629639625549,-0.773507833480835,mendota
1995-02-16,0,0,-1.19503021240234,-1.06283617019653,-1.01612985134125,-0.990007400512695,-0.953638911247253,-0.939404249191284,-0.913927435874939,-0.887745261192322,-0.867523431777954,-0.853352665901184,-0.734344124794006,mendota
1995-02-17,0,0,-1.18880951404572,-0.991942524909973,-1.0284206867218,-1.00194847583771,-0.964807152748108,-0.954297780990601,-0.926738381385803,-0.900198698043823,-0.878471612930298,-0.868712782859802,-0.750788927078247,mendota
1995-02-18,0,0,-1.1723198890686,-0.847230315208435,-1.02822411060333,-0.978263258934021,-0.926608800888062,-0.912754535675049,-0.876955986022949,-0.851600885391235,-0.829870223999023,-0.826101303100586,-0.742812514305115,mendota
1995-02-19,0,0,-1.13375174999237,-0.936819791793823,-0.98870325088501,-0.926051497459412,-0.880152225494385,-0.8714280128479,-0.832908391952515,-0.814600586891174,-0.800712585449219,-0.811009764671326,-0.735243797302246,mendota
1995-02-20,0,0,-1.0551233291626,-1.03065812587738,-0.938068389892578,-0.880522131919861,-0.839453101158142,-0.84718382358551,-0.829499125480652,-0.81090521812439,-0.790639400482178,-0.801460027694702,-0.731581807136536,mendota
1995-02-21,0,0,-1.04897308349609,-0.982502818107605,-0.893417119979858,-0.861152172088623,-0.828983426094055,-0.837436437606812,-0.806152939796448,-0.788299322128296,-0.768145322799683,-0.78568160533905,-0.7131028175354,mendota
1995-02-22,0,0,-1.07647120952606,-0.990402340888977,-0.901695132255554,-0.870676755905151,-0.837493181228638,-0.848841786384583,-0.816386699676514,-0.798806190490723,-0.777401328086853,-0.798534631729126,-0.725666761398315,mendota
1995-02-23,0,0,-1.00530672073364,-1.00617897510529,-0.914585471153259,-0.885009407997131,-0.851023554801941,-0.866122961044312,-0.832569479942322,-0.81446099281311,-0.791473746299744,-0.817184686660767,-0.744137406349182,mendota
1995-02-24,0,0,-0.887690424919128,-0.979517340660095,-0.928769588470459,-0.900808215141296,-0.865924835205078,-0.885172724723816,-0.850430727005005,-0.83172619342804,-0.806988835334778,-0.837729096412659,-0.764507532119751,mendota
1995-02-25,0,0,-0.810369253158569,-0.96533989906311,-0.917984366416931,-0.887297987937927,-0.848304629325867,-0.870931267738342,-0.838843107223511,-0.82020902633667,-0.793138384819031,-0.827417135238647,-0.750702381134033,mendota
1995-02-26,0,0,-0.819868445396423,-0.921627521514893,-0.891958236694336,-0.864878296852112,-0.827243804931641,-0.849447131156921,-0.81682026386261,-0.796783566474915,-0.767276883125305,-0.803966045379639,-0.732277870178223,mendota
1995-02-27,0,0,-0.841811537742615,-0.852936744689941,-0.874924063682556,-0.847941040992737,-0.806281089782715,-0.829867720603943,-0.797167181968689,-0.77745795249939,-0.747999787330627,-0.790822267532349,-0.730544447898865,mendota
1995-02-28,0,0,-0.92213249206543,-0.781313419342041,-0.851847410202026,-0.823551893234253,-0.780847072601318,-0.81230640411377,-0.781615376472473,-0.762683868408203,-0.731949329376221,-0.779324650764465,-0.720997452735901,mendota
1995-03-01,0,0,-0.999720454216003,-0.809114098548889,-0.816316843032837,-0.799065113067627,-0.704490780830383,-0.785077333450317,-0.732388496398926,-0.695732235908508,-0.593562602996826,-0.676906108856201,-0.57925009727478,mendota
1995-03-02,0,-0.0943267345428467,-0.973255634307861,-0.856905102729797,-0.798268914222717,-0.789845108985901,-0.626430511474609,-0.68869161605835,-0.638122320175171,-0.602725267410278,-0.597338676452637,-0.61504340171814,-0.584643840789795,mendota
1995-03-03,0,-0.236659049987793,-0.960157752037048,-0.854446530342102,-0.747641921043396,-0.614268779754639,-0.636401414871216,-0.6417076587677,-0.624855041503906,-0.627967119216919,-0.618673324584961,-0.643316268920898,-0.612725734710693,mendota
1995-03-04,0,-0.391787052154541,-0.960494756698608,-0.794259905815125,-0.641198873519897,-0.545055866241455,-0.644300937652588,-0.64801549911499,-0.63249135017395,-0.63917088508606,-0.628679037094116,-0.669597387313843,-0.637720823287964,mendota
1995-03-05,0,-0.621125221252441,-0.863840460777283,-0.697090148925781,-0.622379541397095,-0.575202703475952,-0.653358221054077,-0.651463270187378,-0.625803470611572,-0.616782188415527,-0.620173692703247,-0.667448997497559,-0.653736114501953,mendota
1995-03-06,0,-0.814242124557495,-0.766049385070801,-0.597014188766479,-0.602420568466187,-0.60551929473877,-0.653169393539429,-0.635050296783447,-0.609983921051025,-0.603975534439087,-0.609747648239136,-0.658912897109985,-0.646260499954224,mendota
1995-03-07,0,-1.10112249851227,-0.840215802192688,-0.607024669647217,-0.605237245559692,-0.610052585601807,-0.62409520149231,-0.632827281951904,-0.604256153106689,-0.600158452987671,-0.597111225128174,-0.660759687423706,-0.625873327255249,mendota
1995-03-08,0,-1.0694671869278,-0.847659826278687,-0.590132713317871,-0.625135660171509,-0.628005504608154,-0.642600297927856,-0.65131688117981,-0.618860483169556,-0.616531848907471,-0.613549470901489,-0.681504249572754,-0.646492004394531,mendota
1995-03-09,0,-1.03639459609985,-0.827888965606689,-0.617619276046753,-0.571608781814575,-0.602307081222534,-0.609505176544189,-0.671332120895386,-0.634689331054688,-0.634321212768555,-0.631388187408447,-0.703917980194092,-0.668734073638916,mendota
1995-03-10,0,-1.00831472873688,-0.812772274017334,-0.648313522338867,-0.559748888015747,-0.599107027053833,-0.608245134353638,-0.695855617523193,-0.654266595840454,-0.656061172485352,-0.653639793395996,-0.730984210968018,-0.695203542709351,mendota
1995-03-11,0,-0.942955732345581,-0.759219408035278,-0.668010473251343,-0.544012069702148,-0.681092262268066,-0.676737785339355,-0.705362319946289,-0.660508632659912,-0.66655969619751,-0.662566184997559,-0.746458292007446,-0.725061655044556,mendota
1995-03-12,0,-0.862926959991455,-0.675480127334595,-0.669729232788086,-0.567002534866333,-0.691330909729004,-0.688248157501221,-0.714370965957642,-0.677549600601196,-0.713494300842285,-0.710534811019897,-0.847495555877686,-0.941008329391479,mendota
1995-03-13,0,-0.783877611160278,-0.631323337554932,-0.61629319190979,-0.607349395751953,-0.745425939559937,-0.790949821472168,-0.863945960998535,-0.838970184326172,-0.87560772895813,-0.862593650817871,-0.983031511306763,-0.836300134658813,mendota
1995-03-14,0,-0.717694997787476,-0.575443029403687,-0.554086685180664,-0.821509122848511,-0.917763471603394,-0.907604336738586,-0.940811157226562,-0.874577760696411,-0.818401336669922,-0.713298320770264,-0.756346225738525,-0.616479158401489,mendota
1995-03-15,0,-0.685659885406494,-0.513599157333374,-0.597270488739014,-0.87519383430481,-0.823657274246216,-0.695795059204102,-0.617790699005127,-0.533152341842651,-0.547159194946289,-0.532052040100098,-0.629865884780884,-0.618980169296265,mendota
1995-03-16,0,-0.64442253112793,-0.45568323135376,-0.828026533126831,-0.681690692901611,-0.554587125778198,-0.555625438690186,-0.571161985397339,-0.510648727416992,-0.531594753265381,-0.523389101028442,-0.613922595977783,-0.492230892181396,mendota
1995-03-17,0,-0.579597949981689,-0.541748046875,-0.551177263259888,-0.568899631500244,-0.539716958999634,-0.551577806472778,-0.573794841766357,-0.488781213760376,-0.484226703643799,-0.451611042022705,-0.52974796295166,-0.373083591461182,mendota
1995-03-18,0,-0.493666648864746,-0.596211194992065,-0.328459739685059,-0.586851358413696,-0.556114435195923,-0.569127559661865,-0.590801000595093,-0.502412557601929,-0.499320507049561,-0.4670250415802,-0.548261404037476,-0.391542434692383,mendota
1995-03-19,0,-0.425000429153442,-0.558832883834839,-0.526782274246216,-0.536738157272339,-0.502598762512207,-0.472053050994873,-0.459784030914307,-0.230971574783325,-0.20439600944519,-0.34270977973938,-0.42267894744873,-0.320180892944336,mendota
1995-03-20,0,-0.458452939987183,-0.369060277938843,-0.454946994781494,-0.427356004714966,-0.353443145751953,-0.322718143463135,-0.311660051345825,-0.13986611366272,-0.170423269271851,-0.20468807220459,-0.282266855239868,-0.376540660858154,mendota
1995-03-21,0,-0.46670937538147,-0.247146606445312,-0.285238981246948,-0.245491504669189,-0.170879125595093,-0.150238275527954,-0.203519821166992,-0.151461601257324,-0.183213949203491,-0.201908349990845,-0.315754890441895,-0.449673891067505,mendota
1995-03-22,0,-0.464741945266724,-0.119999885559082,-0.122221946716309,-0.139618396759033,-0.157315731048584,-0.185124635696411,-0.237258434295654,-0.178451538085938,-0.212937355041504,-0.23357081413269,-0.352839946746826,-0.486738204956055,mendota
1995-03-23,0,-0.396194696426392,-0.0264067649841309,-0.145679473876953,-0.166659355163574,-0.234655857086182,-0.286579608917236,-0.336683511734009,-0.268522262573242,-0.320334196090698,-0.342615365982056,-0.473008632659912,-0.514147996902466,mendota
1995-03-24,0,-0.304729700088501,-0.0631382465362549,-0.181100368499756,-0.208365678787231,-0.272988319396973,-0.3275146484375,-0.376285552978516,-0.301244020462036,-0.356365203857422,-0.379557847976685,-0.516375541687012,-0.558798313140869,mendota
1995-03-25,0,-0.228703022003174,-0.108343839645386,-0.220394134521484,-0.258555889129639,-0.319728374481201,-0.377217054367065,-0.424377918243408,-0.335925817489624,-0.401078939437866,-0.421893119812012,-0.569143533706665,-0.609338283538818,mendota
1995-03-26,0,-0.168746948242188,-0.13579273223877,-0.246227979660034,-0.290954351425171,-0.349078416824341,-0.408727407455444,-0.45488715171814,-0.366434335708618,-0.424327373504639,-0.449793100357056,-0.602376937866211,-0.647371768951416,mendota
1995-03-27,0,-0.0925359725952148,-0.208709955215454,-0.283847570419312,-0.353048324584961,-0.42249059677124,-0.48409628868103,-0.529028177261353,-0.431716680526733,-0.460917234420776,-0.453093767166138,-0.582043170928955,-0.609663724899292,mendota
1995-03-28,0,-0.111119508743286,-0.289339780807495,-0.313462734222412,-0.419647932052612,-0.405825614929199,-0.418476581573486,-0.424931287765503,-0.131890058517456,-0.108368158340454,-0.158759117126465,-0.524595975875854,-0.580974578857422,mendota
1995-03-29,0,0.0102229118347168,-0.392948865890503,-0.0523512363433838,-0.0374846458435059,-0.118369817733765,-0.115811347961426,-0.0987114906311035,-0.151461839675903,-0.138799905776978,-0.168389320373535,-0.60053014755249,-0.794236183166504,mendota
1995-03-30,0,0.176390886306763,-0.260497808456421,-0.128416776657104,-0.152241706848145,-0.210537433624268,-0.194810152053833,-0.192671060562134,-0.268173456192017,-0.257733583450317,-0.297809362411499,-0.467267751693726,-0.241589784622192,mendota
1995-03-31,0,0.35765552520752,0.0665218830108643,-0.253679037094116,-0.26292896270752,-0.328150272369385,-0.26924204826355,-0.31230616569519,-0.309877634048462,-0.308764696121216,-0.363733768463135,-0.235858201980591,-0.338190317153931,mendota
1995-04-01,0,0.428775310516357,0.148277521133423,-0.22935938835144,-0.264730215072632,-0.398983716964722,-0.328093767166138,-0.356097221374512,-0.366308212280273,-0.364336252212524,-0.382560253143311,-0.328415632247925,-0.418926239013672,mendota
1995-04-02,0.0122411251068115,0.377813100814819,0.0286149978637695,-0.183600664138794,-0.331893920898438,-0.457508087158203,-0.452028036117554,-0.46345591545105,-0.435034990310669,-0.405850172042847,-0.374296188354492,-0.44495701789856,-0.492932319641113,mendota
1995-04-03,0,0.360431671142578,0.00081324577331543,-0.306967496871948,-0.475317478179932,-0.540065288543701,-0.575905084609985,-0.590025186538696,-0.560016870498657,-0.572139501571655,-0.546757698059082,-0.649857521057129,-0.634555339813232,mendota
1995-04-04,0,0,1.33514404296875e-05,-0.602568387985229,-0.752646207809448,-0.903948068618774,-0.0139071941375732,-0.388082265853882,-0.956698894500732,-0.963409423828125,-0.973883390426636,-0.806823253631592,-1.0410430431366,mendota
1995-04-05,0.0335216522216797,0.0508568286895752,0.162320852279663,0.37306809425354,0.154305458068848,-0.138819932937622,0.150863170623779,0.106699466705322,-0.105109214782715,-0.0652029514312744,-0.134397268295288,0.145200490951538,-0.19228720664978,mendota
1995-04-06,0.0167744159698486,0.0171413421630859,1.9073486328125e-05,0.0605788230895996,0.27438759803772,-0.0053398609161377,0.000461578369140625,0.00109648704528809,-0.0481157302856445,-0.0682671070098877,-0.0650436878204346,0.00117373466491699,-0.0723652839660645,mendota
1995-04-07,0.123331069946289,0.122474908828735,0.12713098526001,0.00460720062255859,0.000589609146118164,-0.139001846313477,0.000684499740600586,0.00177979469299316,-0.259331703186035,-0.252535581588745,-0.223779916763306,0.000329256057739258,-0.374881982803345,mendota
1995-04-08,0.0027625560760498,0.00264883041381836,0.000413894653320312,0.0321493148803711,0.000281810760498047,0.00060272216796875,0.00153732299804688,0.0094146728515625,-0.288044214248657,-0.215404987335205,-0.255206108093262,0.00814199447631836,-0.383297443389893,mendota
1995-04-09,0,0,0.00069427490234375,-0.0137035846710205,3.64780426025391e-05,0.00054931640625,0.00139904022216797,0.0147264003753662,-0.376098155975342,-0.105009078979492,-0.342466831207275,0.0074913501739502,-0.497024536132812,mendota
1995-04-10,0,0,0,0.00997114181518555,0,0,0,0,-0.19351863861084,0.000516653060913086,-0.106666564941406,7.82012939453125e-05,-0.303201675415039,mendota
1995-04-11,0,0,0,0.0393397808074951,0,0,0,0,0.185589075088501,0,0.268742799758911,0,0.171140432357788,mendota
1995-04-12,0,0,4.38690185546875e-05,0.0315895080566406,0.00164365768432617,0.00177836418151855,0.00266289710998535,0.00175380706787109,0.162420034408569,0.00209641456604004,0.23108434677124,0.00136947631835938,-0.0784544944763184,mendota
1995-04-13,0,0,0,0.0733435153961182,0,0,0.000217676162719727,0.0002593994140625,0.253663063049316,0.000933170318603516,0.29481029510498,0.00481772422790527,0.0802929401397705,mendota
1995-04-14,0.0515508651733398,0.0529122352600098,0.0548365116119385,0.0190262794494629,0.000111103057861328,0.00012516975402832,0.0566067695617676,0.0525600910186768,0.0514426231384277,7.29560852050781e-05,0.125906229019165,-0.021991491317749,-0.0827739238739014,mendota
1995-04-15,0,0,0.000823497772216797,0.0729203224182129,0,0,-0.0167341232299805,-0.036834716796875,-0.0709655284881592,0.0287511348724365,-0.0552017688751221,-0.133005857467651,-0.297867059707642,mendota
1995-04-16,0,0,0,0.00254631042480469,0.000191211700439453,0.000175952911376953,0,0.000176429748535156,-0.0982799530029297,0.00275087356567383,-0.129179954528809,-0.0873198509216309,-0.287617206573486,mendota
1995-04-17,-0.2127685546875,-0.212900161743164,-0.167694091796875,0.00800085067749023,-0.356223106384277,-0.0721621513366699,-0.143567085266113,-0.335984706878662,-0.154026985168457,-0.0702004432678223,-0.127748012542725,-0.134220600128174,-0.444254398345947,mendota
1995-04-18,0,0,0.00157976150512695,-0.266355514526367,-0.580081939697266,-0.336136817932129,0.00893640518188477,-0.546474456787109,-0.344831943511963,-0.337136745452881,-0.390236854553223,-0.197218894958496,-0.748172760009766,mendota
1995-04-19,0,0,0,0,0,0.000101566314697266,-0.0721783638000488,0.000140190124511719,-0.0837440490722656,0.000844478607177734,-0.0337271690368652,-0.0170807838439941,-0.698863506317139,mendota
1995-04-20,-0.0532841682434082,-0.0570068359375,2.33650207519531e-05,-0.045008659362793,-0.0492444038391113,-0.1056809425354,-0.143523693084717,-0.052703857421875,0.000125885009765625,-0.0977544784545898,0,0.00182390213012695,0.00558853149414062,mendota
1995-04-21,0,0,0,0.00190067291259766,0.00209665298461914,0.00318622589111328,0.0522909164428711,0.00538778305053711,0,0.0016026496887207,0.00135087966918945,0.00118064880371094,0.0276222229003906,mendota
1995-04-22,-3.33786010742188e-06,-2.86102294921875e-06,0,0.00741767883300781,0.0134410858154297,0.0115666389465332,-0.000848293304443359,-0.108757019042969,-0.0884013175964355,0.0153594017028809,-0.00537586212158203,-0.0604953765869141,0.00343132019042969,mendota
1995-04-23,-0.316978454589844,-0.29863166809082,-0.283665657043457,-0.183823108673096,-0.199409961700439,-0.229016780853271,0.0280900001525879,-0.153295040130615,-0.162278175354004,-0.0795979499816895,-0.136575222015381,-0.234453678131104,-0.233150482177734,mendota
1995-04-24,-0.484628200531006,-0.463030815124512,-0.434738636016846,-0.179486274719238,-0.145484447479248,-0.157249927520752,0.0532464981079102,-0.094881534576416,-0.141355037689209,0.000275135040283203,-0.0266165733337402,-0.231930732727051,-0.0618867874145508,mendota
1995-04-25,-0.684771537780762,-0.654149055480957,-0.53717041015625,-0.110079765319824,-0.163801670074463,-0.128498554229736,0.0245862007141113,-0.140590190887451,-0.154837608337402,-0.0160493850708008,-0.0918154716491699,-0.302813053131104,-0.146897792816162,mendota
1995-04-26,-0.838016510009766,-0.707211971282959,-0.546414852142334,-0.0118422508239746,-0.0390853881835938,-0.0529575347900391,-0.00618267059326172,-0.136445045471191,-0.157321453094482,-0.0194048881530762,-0.135317802429199,-0.311463832855225,-0.241629123687744,mendota
1995-04-27,-0.901994228363037,-0.78022575378418,-0.603096008300781,0.153794765472412,0.0187516212463379,0.143003940582275,0.10221004486084,-0.0238404273986816,-0.0395960807800293,0.0307092666625977,-0.0143818855285645,-0.314317226409912,-0.154093742370605,mendota
1995-04-28,0,0,0,0,0.000496387481689453,0.00181102752685547,0.00202846527099609,0.00844287872314453,0.00751018524169922,0.0526823997497559,0.0531973838806152,0.0388216972351074,0.213600158691406,mendota
1995-04-29,-0.408627033233643,-0.406271457672119,-0.407992839813232,-0.390007019042969,-0.325371265411377,-0.210816860198975,-0.136331558227539,-0.085482120513916,-0.053250789642334,-0.103833198547363,-0.186296939849854,-0.112993717193604,-0.126471042633057,mendota
