datetime,Depth_meter,Water_Temperature_celsius
1995-05-09 00:00:00,0,11.3
1995-05-09 00:00:00,1,11.3
1995-05-09 00:00:00,2,11.3
1995-05-09 00:00:00,3,11.3
1995-05-09 00:00:00,4,11.2
1995-05-09 00:00:00,5,11
1995-05-09 00:00:00,6,10.5
1995-05-09 00:00:00,7,10.4
1995-05-09 00:00:00,8,10.2
1995-05-09 00:00:00,9,9.8
1995-05-09 00:00:00,10,9.5
1995-05-09 00:00:00,11,9.4
1995-05-09 00:00:00,12,9.4
1995-05-09 00:00:00,13,9.2
1995-05-09 00:00:00,14,9
1995-05-09 00:00:00,15,9
1995-05-09 00:00:00,16,8.9
1995-05-09 00:00:00,17,8.9
1995-05-09 00:00:00,18,8.8
1995-05-23 00:00:00,0,15.3
1995-05-23 00:00:00,1,NA
1995-05-23 00:00:00,2,15.4
1995-05-23 00:00:00,3,15.4
1995-05-23 00:00:00,4,15.3
1995-05-23 00:00:00,5,15
1995-05-23 00:00:00,6,14.9
1995-05-23 00:00:00,7,14.9
1995-05-23 00:00:00,8,14.9
1995-05-23 00:00:00,9,14.6
1995-05-23 00:00:00,10,13.4
1995-05-23 00:00:00,11,12
1995-05-23 00:00:00,12,11.8
1995-05-23 00:00:00,13,11.5
1995-05-23 00:00:00,14,10.8
1995-05-23 00:00:00,15,10.3
1995-05-23 00:00:00,16,10.3
1995-05-23 00:00:00,17,10.2
1995-06-06 00:00:00,0,22.4
1995-06-06 00:00:00,1,22.3
1995-06-06 00:00:00,2,22.2
1995-06-06 00:00:00,3,20.8
1995-06-06 00:00:00,4,17.7
1995-06-06 00:00:00,5,16.3
1995-06-06 00:00:00,6,15.8
1995-06-06 00:00:00,7,15.6
1995-06-06 00:00:00,8,15.3
1995-06-06 00:00:00,9,14.6
1995-06-06 00:00:00,10,13.9
1995-06-06 00:00:00,11,13
1995-06-06 00:00:00,12,12.4
1995-06-06 00:00:00,13,11.9
1995-06-06 00:00:00,14,11.3
1995-06-06 00:00:00,15,10.8
1995-06-06 00:00:00,16,10.5
1995-06-06 00:00:00,17,10.4
1995-06-06 00:00:00,18,10.4
1995-06-21 00:00:00,0,27.6
1995-06-21 00:00:00,1,27.4
1995-06-21 00:00:00,2,26.9
1995-06-21 00:00:00,3,25.1
1995-06-21 00:00:00,4,21.5
1995-06-21 00:00:00,5,20.3
1995-06-21 00:00:00,6,19.1
1995-06-21 00:00:00,7,17.7
1995-06-21 00:00:00,8,16.6
1995-06-21 00:00:00,9,15.3
1995-06-21 00:00:00,10,14.3
1995-06-21 00:00:00,11,13.4
1995-06-21 00:00:00,12,12.6
1995-06-21 00:00:00,13,12.2
1995-06-21 00:00:00,14,11.7
1995-06-21 00:00:00,15,11.5
1995-06-21 00:00:00,16,11.5
1995-06-21 00:00:00,17,11.4
1995-06-21 00:00:00,18,11.3
1995-06-21 00:00:00,19,11.3
1995-06-21 00:00:00,20,11.3
1995-07-07 00:00:00,0,20.9
1995-07-07 00:00:00,1,21.1
1995-07-07 00:00:00,2,21.2
1995-07-07 00:00:00,3,21.2
1995-07-07 00:00:00,4,21.2
1995-07-07 00:00:00,5,21.2
1995-07-07 00:00:00,6,21.2
1995-07-07 00:00:00,7,21.2
1995-07-07 00:00:00,8,20.8
1995-07-07 00:00:00,9,17.2
1995-07-07 00:00:00,10,16
1995-07-07 00:00:00,11,14.6
1995-07-07 00:00:00,12,13.2
1995-07-07 00:00:00,13,12.6
1995-07-07 00:00:00,14,12
1995-07-07 00:00:00,15,11.8
1995-07-07 00:00:00,16,11.7
1995-07-07 00:00:00,17,11.7
1995-07-18 00:00:00,0,25.8
1995-07-18 00:00:00,1,25.8
1995-07-18 00:00:00,2,25.7
1995-07-18 00:00:00,3,25.6
1995-07-18 00:00:00,4,25.4
1995-07-18 00:00:00,5,25.2
1995-07-18 00:00:00,6,22.1
1995-07-18 00:00:00,7,20.4
1995-07-18 00:00:00,8,19.1
1995-07-18 00:00:00,9,17.1
1995-07-18 00:00:00,10,14.8
1995-07-18 00:00:00,11,13.4
1995-07-18 00:00:00,12,12.9
1995-07-18 00:00:00,13,12.6
1995-07-18 00:00:00,14,12.5
1995-07-18 00:00:00,15,12.3
1995-07-18 00:00:00,16,12.2
1995-07-18 00:00:00,17,12.1
1995-07-18 00:00:00,18,12.2
1995-07-18 00:00:00,19,12.2
1995-08-02 00:00:00,0,26
1995-08-02 00:00:00,1,26.1
1995-08-02 00:00:00,2,26.2
1995-08-02 00:00:00,3,26.2
1995-08-02 00:00:00,4,26.2
1995-08-02 00:00:00,5,26.2
1995-08-02 00:00:00,5.5,26
1995-08-02 00:00:00,6,25.1
1995-08-02 00:00:00,6.5,23.5
1995-08-02 00:00:00,7,22.2
1995-08-02 00:00:00,7.5,21.3
1995-08-02 00:00:00,8,20.5
1995-08-02 00:00:00,9,17.5
1995-08-02 00:00:00,9.5,16.6
1995-08-02 00:00:00,10,15.5
1995-08-02 00:00:00,11,14.8
1995-08-02 00:00:00,12,13.6
1995-08-02 00:00:00,13,12.9
1995-08-02 00:00:00,14,12.5
1995-08-02 00:00:00,15,12.3
1995-08-02 00:00:00,16,12.3
1995-08-02 00:00:00,17,12.2
1995-08-02 00:00:00,18,12.2
1995-08-02 00:00:00,19,12.2
1995-08-02 00:00:00,20,12.3
1995-08-14 00:00:00,0,27.8
1995-08-14 00:00:00,1,27.9
1995-08-14 00:00:00,2,27.9
1995-08-14 00:00:00,3,27.9
1995-08-14 00:00:00,4,27.6
1995-08-14 00:00:00,5,26.6
1995-08-14 00:00:00,5.5,26.3
1995-08-14 00:00:00,6,25.3
1995-08-14 00:00:00,6.5,24.7
1995-08-14 00:00:00,7,24.5
1995-08-14 00:00:00,7.5,20.8
1995-08-14 00:00:00,8,18.9
1995-08-14 00:00:00,8.5,17
1995-08-14 00:00:00,9,16.1
1995-08-14 00:00:00,9.5,15.3
1995-08-14 00:00:00,10,14.8
1995-08-14 00:00:00,10.5,14.1
1995-08-14 00:00:00,11,13.7
1995-08-14 00:00:00,11.5,13.5
1995-08-14 00:00:00,12,13.4
1995-08-14 00:00:00,13,13.3
1995-08-14 00:00:00,14,13
1995-08-14 00:00:00,15,12.6
1995-08-14 00:00:00,16,12.5
1995-08-14 00:00:00,17,12.4
1995-08-14 00:00:00,18,12.4
1995-08-14 00:00:00,19,12.4
1995-08-14 00:00:00,20,12.4
1995-08-30 00:00:00,0,26
1995-08-30 00:00:00,1,26
1995-08-30 00:00:00,2,25.9
1995-08-30 00:00:00,3,25.9
1995-08-30 00:00:00,4,25.7
1995-08-30 00:00:00,5,25.6
1995-08-30 00:00:00,6,25.6
1995-08-30 00:00:00,7,25.5
1995-08-30 00:00:00,7.5,23.4
1995-08-30 00:00:00,8,22.7
1995-08-30 00:00:00,8.5,19
1995-08-30 00:00:00,9,17.9
1995-08-30 00:00:00,9.5,15.9
1995-08-30 00:00:00,10,15.5
1995-08-30 00:00:00,11,14.5
1995-08-30 00:00:00,12,13.9
1995-08-30 00:00:00,13,13.4
1995-08-30 00:00:00,14,13
1995-08-30 00:00:00,15,12.7
1995-08-30 00:00:00,16,12.6
1995-08-30 00:00:00,17,12.5
1995-08-30 00:00:00,18,12.5
1995-08-30 00:00:00,19,12.4
1995-08-30 00:00:00,19.5,12.4
1995-09-11 00:00:00,0,21.4
1995-09-11 00:00:00,1,21.4
1995-09-11 00:00:00,2,21.4
1995-09-11 00:00:00,3,21.1
1995-09-11 00:00:00,4,21
1995-09-11 00:00:00,5,21
1995-09-11 00:00:00,6,21
1995-09-11 00:00:00,7,21
1995-09-11 00:00:00,8,20.9
1995-09-11 00:00:00,9,20.8
1995-09-11 00:00:00,9.5,20.7
1995-09-11 00:00:00,10,17.7
1995-09-11 00:00:00,10.5,17
1995-09-11 00:00:00,11,15.5
1995-09-11 00:00:00,11.5,14.7
1995-09-11 00:00:00,12,14.1
1995-09-11 00:00:00,12.5,13.8
1995-09-11 00:00:00,13,13.5
1995-09-11 00:00:00,13.5,13.2
1995-09-11 00:00:00,14,13
1995-09-11 00:00:00,14.5,12.8
1995-09-11 00:00:00,15,12.7
1995-09-11 00:00:00,15.5,12.6
1995-09-11 00:00:00,16,12.5
1995-09-11 00:00:00,17,12.4
1995-09-11 00:00:00,18,12.4
1995-09-11 00:00:00,19,12.4
1995-09-11 00:00:00,20,12.4
1995-09-11 00:00:00,21,12.3
1995-09-25 00:00:00,0,16.4
1995-09-25 00:00:00,1,16.4
1995-09-25 00:00:00,2,16.4
1995-09-25 00:00:00,3,16.4
1995-09-25 00:00:00,4,16.4
1995-09-25 00:00:00,5,16.4
1995-09-25 00:00:00,6,16.4
1995-09-25 00:00:00,7,16.2
1995-09-25 00:00:00,8,16.2
1995-09-25 00:00:00,9,16.2
1995-09-25 00:00:00,10,16.2
1995-09-25 00:00:00,11,16.1
1995-09-25 00:00:00,11.5,16.1
1995-09-25 00:00:00,12,15.2
1995-09-25 00:00:00,12.5,14.9
1995-09-25 00:00:00,13,14.5
1995-09-25 00:00:00,13.5,13.7
1995-09-25 00:00:00,14,13.3
1995-09-25 00:00:00,14.5,13
1995-09-25 00:00:00,15,12.7
1995-09-25 00:00:00,15.5,12.6
1995-09-25 00:00:00,16,12.5
1995-09-25 00:00:00,17,12.4
1995-09-25 00:00:00,18,12.3
1995-09-25 00:00:00,19,12.3
1995-10-11 00:00:00,0,15.3
1995-10-11 00:00:00,1,15.3
1995-10-11 00:00:00,2,15.2
1995-10-11 00:00:00,3,15.2
1995-10-11 00:00:00,4,15.2
1995-10-11 00:00:00,5,15.2
1995-10-11 00:00:00,6,15.2
1995-10-11 00:00:00,7,15.1
1995-10-11 00:00:00,8,15.1
1995-10-11 00:00:00,9,15.1
1995-10-11 00:00:00,10,15.1
1995-10-11 00:00:00,11,15.1
1995-10-11 00:00:00,12,15.1
1995-10-11 00:00:00,13,15
1995-10-11 00:00:00,14,14.9
1995-10-11 00:00:00,15,14.8
1995-10-11 00:00:00,15.5,14.8
1995-10-11 00:00:00,16,14.6
1995-10-11 00:00:00,16.5,14.5
1995-10-11 00:00:00,17,14.5
1995-10-11 00:00:00,17.5,14.4
1995-10-25 00:00:00,0,11.8
1995-10-25 00:00:00,1,11.8
1995-10-25 00:00:00,2,11.8
1995-10-25 00:00:00,3,11.8
1995-10-25 00:00:00,4,11.8
1995-10-25 00:00:00,5,11.8
1995-10-25 00:00:00,6,11.8
1995-10-25 00:00:00,7,11.8
1995-10-25 00:00:00,8,11.8
1995-10-25 00:00:00,9,11.8
1995-10-25 00:00:00,10,11.8
1995-10-25 00:00:00,11,11.8
1995-10-25 00:00:00,12,11.8
1995-10-25 00:00:00,13,11.8
1995-10-25 00:00:00,14,11.8
1995-10-25 00:00:00,15,11.8
1995-10-25 00:00:00,16,11.7
1995-10-25 00:00:00,17,11.7
1995-10-25 00:00:00,18,11.7
1995-10-25 00:00:00,18.5,11.7
1995-11-07 00:00:00,0,7.4
1995-11-07 00:00:00,1,7.5
1995-11-07 00:00:00,2,7.5
1995-11-07 00:00:00,3,7.5
1995-11-07 00:00:00,4,7.5
1995-11-07 00:00:00,5,7.5
1995-11-07 00:00:00,6,7.5
1995-11-07 00:00:00,7,7.5
1995-11-07 00:00:00,8,7.5
1995-11-07 00:00:00,9,7.5
1995-11-07 00:00:00,10,7.5
1995-11-07 00:00:00,11,7.5
1995-11-07 00:00:00,12,7.5
1995-11-07 00:00:00,13,7.5
1995-11-07 00:00:00,14,7.5
1995-11-07 00:00:00,15,7.5
1995-11-07 00:00:00,16,7.5
1995-11-07 00:00:00,17,7.5
1995-11-22 00:00:00,0,3.7
1995-11-22 00:00:00,1,3.8
1995-11-22 00:00:00,2,3.8
1995-11-22 00:00:00,3,3.8
1995-11-22 00:00:00,4,3.9
1995-11-22 00:00:00,5,3.8
1995-11-22 00:00:00,6,3.9
1995-11-22 00:00:00,7,3.9
1995-11-22 00:00:00,8,3.9
1995-11-22 00:00:00,9,3.9
1995-11-22 00:00:00,10,3.9
1995-11-22 00:00:00,11,3.9
1995-11-22 00:00:00,12,3.9
1995-11-22 00:00:00,13,3.9
1995-11-22 00:00:00,14,3.9
1995-11-22 00:00:00,15,3.9
1995-11-22 00:00:00,16,3.9
1995-11-22 00:00:00,17,4
1996-02-06 00:00:00,0,NA
1996-02-06 00:00:00,1,1.3
1996-02-06 00:00:00,4,1.7
1996-02-06 00:00:00,8,2.5
1996-02-06 00:00:00,10,2.8
1996-02-06 00:00:00,12,2.8
1996-02-06 00:00:00,14,2.9
1996-02-06 00:00:00,16,3.2
1996-02-06 00:00:00,18,3.4
1996-02-06 00:00:00,20,3.7
1996-04-03 00:00:00,0,3.9
1996-04-03 00:00:00,1,3.9
1996-04-03 00:00:00,2,3.9
1996-04-03 00:00:00,3,3.9
1996-04-03 00:00:00,4,3.9
1996-04-03 00:00:00,5,3.9
1996-04-03 00:00:00,6,3.9
1996-04-03 00:00:00,7,3.9
1996-04-03 00:00:00,8,3.9
1996-04-03 00:00:00,9,3.9
1996-04-03 00:00:00,10,3.9
1996-04-03 00:00:00,11,3.9
1996-04-03 00:00:00,12,3.9
1996-04-03 00:00:00,13,3.9
1996-04-03 00:00:00,14,3.9
1996-04-03 00:00:00,15,3.9
1996-04-03 00:00:00,16,3.9
1996-04-03 00:00:00,17,3.9
1996-04-03 00:00:00,18,3.9
1996-04-03 00:00:00,19,3.9
1996-04-03 00:00:00,20,3.9
1996-04-03 00:00:00,21,3.9
1996-04-16 00:00:00,0,5.6
1996-04-16 00:00:00,1,5.6
1996-04-16 00:00:00,2,5.6
1996-04-16 00:00:00,3,5.5
1996-04-16 00:00:00,4,5.5
1996-04-16 00:00:00,5,5.5
1996-04-16 00:00:00,6,5.5
1996-04-16 00:00:00,7,5.5
1996-04-16 00:00:00,8,5.5
1996-04-16 00:00:00,9,5.5
1996-04-16 00:00:00,10,5.5
1996-04-16 00:00:00,11,5.5
1996-04-16 00:00:00,12,5.5
1996-04-16 00:00:00,13,5.5
1996-04-16 00:00:00,14,5.5
1996-04-16 00:00:00,15,5.5
1996-04-16 00:00:00,16,5.5
1996-04-16 00:00:00,17,5.5
1996-04-16 00:00:00,18,5.5
1996-04-16 00:00:00,19,5.5
1996-04-16 00:00:00,20,5.5
1996-05-01 00:00:00,0,8.6
1996-05-01 00:00:00,1,8.6
1996-05-01 00:00:00,2,8.6
1996-05-01 00:00:00,3,8.6
1996-05-01 00:00:00,4,8.6
1996-05-01 00:00:00,5,8.6
1996-05-01 00:00:00,6,8.6
1996-05-01 00:00:00,7,8.6
1996-05-01 00:00:00,8,8.6
1996-05-01 00:00:00,9,8.6
1996-05-01 00:00:00,10,8.6
1996-05-01 00:00:00,11,8.6
1996-05-01 00:00:00,12,8.5
1996-05-01 00:00:00,13,8.5
1996-05-01 00:00:00,14,8.5
1996-05-01 00:00:00,15,8.5
1996-05-01 00:00:00,16,8.5
1996-05-01 00:00:00,17,8.5
1996-05-01 00:00:00,18,8.5
1996-05-01 00:00:00,19,8.5
1996-05-01 00:00:00,20,8.4
1996-05-01 00:00:00,21,8.4
1996-05-14 00:00:00,0,10.7
1996-05-14 00:00:00,1,10.7
1996-05-14 00:00:00,2,10.7
1996-05-14 00:00:00,3,10.7
1996-05-14 00:00:00,4,10.7
1996-05-14 00:00:00,5,10.7
1996-05-14 00:00:00,6,10.7
1996-05-14 00:00:00,7,10.6
1996-05-14 00:00:00,8,10.5
1996-05-14 00:00:00,9,10.4
1996-05-14 00:00:00,10,9.9
1996-05-14 00:00:00,11,9.8
1996-05-14 00:00:00,12,9.8
1996-05-14 00:00:00,13,9.8
1996-05-14 00:00:00,14,9.7
1996-05-14 00:00:00,15,9.5
1996-05-14 00:00:00,16,9.5
1996-05-14 00:00:00,17,9.4
1996-05-14 00:00:00,18,9.4
1996-05-29 00:00:00,0,13.3
1996-05-29 00:00:00,1,13.3
1996-05-29 00:00:00,2,13.1
1996-05-29 00:00:00,3,13
1996-05-29 00:00:00,4,13
1996-05-29 00:00:00,5,13
1996-05-29 00:00:00,6,13
1996-05-29 00:00:00,7,12.9
1996-05-29 00:00:00,8,12.9
1996-05-29 00:00:00,9,12.9
1996-05-29 00:00:00,10,12.9
1996-05-29 00:00:00,11,12.9
1996-05-29 00:00:00,12,12.9
1996-05-29 00:00:00,13,12.9
1996-05-29 00:00:00,14,12.9
1996-05-29 00:00:00,15,11.8
1996-05-29 00:00:00,16,11.4
1996-05-29 00:00:00,17,11.2
1996-05-29 00:00:00,18,11.1
1996-05-29 00:00:00,19,10.9
1996-05-29 00:00:00,20,10.8
1996-05-29 00:00:00,21,10.8
1996-05-29 00:00:00,21.5,10.7
1996-06-10 00:00:00,0,16.1
1996-06-10 00:00:00,1,15.8
1996-06-10 00:00:00,2,15.7
1996-06-10 00:00:00,3,15.7
1996-06-10 00:00:00,4,15.6
1996-06-10 00:00:00,5,15.6
1996-06-10 00:00:00,6,15.6
1996-06-10 00:00:00,7,15.6
1996-06-10 00:00:00,8,15.6
1996-06-10 00:00:00,9,15.6
1996-06-10 00:00:00,10,15.1
1996-06-10 00:00:00,11,14.6
1996-06-10 00:00:00,12,13.4
1996-06-10 00:00:00,13,12.8
1996-06-10 00:00:00,14,12.6
1996-06-10 00:00:00,15,12.5
1996-06-10 00:00:00,16,12.3
1996-06-10 00:00:00,17,12.2
1996-06-10 00:00:00,18,12.1
1996-06-10 00:00:00,19,12.1
1996-06-10 00:00:00,20,12
1996-06-26 00:00:00,0,21.6
1996-06-26 00:00:00,1,21.5
1996-06-26 00:00:00,2,21.5
1996-06-26 00:00:00,3,21.5
1996-06-26 00:00:00,4,21.4
1996-06-26 00:00:00,5,21.1
1996-06-26 00:00:00,6,17.4
1996-06-26 00:00:00,7,16.4
1996-06-26 00:00:00,8,15.9
1996-06-26 00:00:00,9,15.3
1996-06-26 00:00:00,10,14.7
1996-06-26 00:00:00,11,13.8
1996-06-26 00:00:00,12,13.3
1996-06-26 00:00:00,13,12.9
1996-06-26 00:00:00,14,12.7
1996-06-26 00:00:00,15,12.4
1996-06-26 00:00:00,16,12.4
1996-06-26 00:00:00,17,12.3
1996-06-26 00:00:00,18,12.3
1996-06-26 00:00:00,19,12.2
1996-06-26 00:00:00,20,12.2
1996-07-09 00:00:00,0,23.5
1996-07-09 00:00:00,1,23.6
1996-07-09 00:00:00,2,23.6
1996-07-09 00:00:00,3,23.6
1996-07-09 00:00:00,4,23.6
1996-07-09 00:00:00,5,23.6
1996-07-09 00:00:00,6,23.5
1996-07-09 00:00:00,7,20.3
1996-07-09 00:00:00,8,18
1996-07-09 00:00:00,9,15.6
1996-07-09 00:00:00,10,14.7
1996-07-09 00:00:00,11,13.8
1996-07-09 00:00:00,12,13.3
1996-07-09 00:00:00,13,13.1
1996-07-09 00:00:00,14,12.8
1996-07-09 00:00:00,15,12.6
1996-07-09 00:00:00,16,12.6
1996-07-09 00:00:00,17,12.6
1996-07-09 00:00:00,18,12.5
1996-07-09 00:00:00,19,12.6
1996-07-09 00:00:00,20,NA
1996-07-22 00:00:00,0,23.2
1996-07-22 00:00:00,1,23.2
1996-07-22 00:00:00,2,23.2
1996-07-22 00:00:00,3,23.2
1996-07-22 00:00:00,4,23.2
1996-07-22 00:00:00,5,23.2
1996-07-22 00:00:00,6,23.1
1996-07-22 00:00:00,7,21.9
1996-07-22 00:00:00,7.5,19.7
1996-07-22 00:00:00,8,18.6
1996-07-22 00:00:00,9,15.9
1996-07-22 00:00:00,10,14.7
1996-07-22 00:00:00,11,14.1
1996-07-22 00:00:00,12,13.2
1996-07-22 00:00:00,13,13
1996-07-22 00:00:00,14,12.8
1996-07-22 00:00:00,15,12.6
1996-07-22 00:00:00,16,12.5
1996-07-22 00:00:00,17,12.4
1996-07-22 00:00:00,18,12.4
1996-08-05 00:00:00,0,23.6
1996-08-05 00:00:00,1,23.5
1996-08-05 00:00:00,2,23.5
1996-08-05 00:00:00,3,23.3
1996-08-05 00:00:00,4,22.8
1996-08-05 00:00:00,5,22.6
1996-08-05 00:00:00,6,22.6
1996-08-05 00:00:00,7,22.5
1996-08-05 00:00:00,8,22.1
1996-08-05 00:00:00,9,16.8
1996-08-05 00:00:00,10,15.3
1996-08-05 00:00:00,11,14.1
1996-08-05 00:00:00,12,13.2
1996-08-05 00:00:00,13,12.9
1996-08-05 00:00:00,14,12.7
1996-08-05 00:00:00,15,12.7
1996-08-05 00:00:00,16,12.4
1996-08-05 00:00:00,17,12.4
1996-08-05 00:00:00,18,12.4
1996-08-05 00:00:00,19,12.3
1996-08-05 00:00:00,20,12.3
1996-08-19 00:00:00,0,23.9
1996-08-19 00:00:00,1,23.9
1996-08-19 00:00:00,2,23.8
1996-08-19 00:00:00,3,23.6
1996-08-19 00:00:00,4,23.5
1996-08-19 00:00:00,5,23.5
1996-08-19 00:00:00,6,23.5
1996-08-19 00:00:00,7,23
1996-08-19 00:00:00,8,21.3
1996-08-19 00:00:00,9,17.8
1996-08-19 00:00:00,10,15.4
1996-08-19 00:00:00,11,14.5
1996-08-19 00:00:00,12,13.7
1996-08-19 00:00:00,13,13.1
1996-08-19 00:00:00,14,12.6
1996-08-19 00:00:00,15,12.6
1996-08-19 00:00:00,16,12.5
1996-08-19 00:00:00,17,12.5
1996-08-19 00:00:00,18,12.5
1996-08-19 00:00:00,19,12.5
1996-08-19 00:00:00,20,12.5
1996-08-19 00:00:00,21,12.5
1996-08-19 00:00:00,22,12.4
1996-09-05 00:00:00,0,26.1
1996-09-05 00:00:00,1,25.5
1996-09-05 00:00:00,2,24.9
1996-09-05 00:00:00,3,24.6
1996-09-05 00:00:00,4,24.2
1996-09-05 00:00:00,5,23.9
1996-09-05 00:00:00,6,23.6
1996-09-05 00:00:00,7,23.4
1996-09-05 00:00:00,7.5,NA
1996-09-05 00:00:00,8,22.3
1996-09-05 00:00:00,8.5,20.5
1996-09-05 00:00:00,9,18.6
1996-09-05 00:00:00,10,15.8
1996-09-05 00:00:00,11,14.2
1996-09-05 00:00:00,12,13.6
1996-09-05 00:00:00,13,13.2
1996-09-05 00:00:00,14,13
1996-09-05 00:00:00,15,12.7
1996-09-05 00:00:00,16,12.6
1996-09-05 00:00:00,17,12.5
1996-09-05 00:00:00,18,12.4
1996-09-05 00:00:00,19,12.4
1996-09-05 00:00:00,20,12.3
1996-09-19 00:00:00,0,18.7
1996-09-19 00:00:00,1,18.6
1996-09-19 00:00:00,2,18.5
1996-09-19 00:00:00,3,18.5
1996-09-19 00:00:00,4,18.5
1996-09-19 00:00:00,5,18.5
1996-09-19 00:00:00,6,18.5
1996-09-19 00:00:00,7,18.5
1996-09-19 00:00:00,8,18.5
1996-09-19 00:00:00,9,18.5
1996-09-19 00:00:00,10,18.5
1996-09-19 00:00:00,11,15.9
1996-09-19 00:00:00,12,13.7
1996-09-19 00:00:00,13,13.2
1996-09-19 00:00:00,14,12.9
1996-09-19 00:00:00,15,12.6
1996-09-19 00:00:00,16,12.5
1996-09-19 00:00:00,17,12.4
1996-09-19 00:00:00,18,12.3
1996-09-19 00:00:00,19,12.3
1996-09-19 00:00:00,20,12.3
1996-10-16 00:00:00,0,14.7
1996-10-16 00:00:00,1,14.6
1996-10-16 00:00:00,2,14.6
1996-10-16 00:00:00,3,14.4
1996-10-16 00:00:00,4,14.4
1996-10-16 00:00:00,5,14.3
1996-10-16 00:00:00,6,14.3
1996-10-16 00:00:00,7,14.2
1996-10-16 00:00:00,8,14.1
1996-10-16 00:00:00,9,14.1
1996-10-16 00:00:00,10,14.1
1996-10-16 00:00:00,11,14
1996-10-16 00:00:00,12,14
1996-10-16 00:00:00,13,13.9
1996-10-16 00:00:00,14,13.8
1996-10-16 00:00:00,15,13.7
1996-10-16 00:00:00,16,13.6
1996-10-16 00:00:00,17,13.6
1996-10-16 00:00:00,18,13.6
1996-10-16 00:00:00,19,13.2
1996-10-16 00:00:00,20,12.7
1996-11-25 00:00:00,0,3.4
1996-11-25 00:00:00,1,3.4
1996-11-25 00:00:00,2,3.5
1996-11-25 00:00:00,3,3.5
1996-11-25 00:00:00,4,3.5
1996-11-25 00:00:00,5,3.5
1996-11-25 00:00:00,6,3.5
1996-11-25 00:00:00,7,3.5
1996-11-25 00:00:00,8,3.5
1996-11-25 00:00:00,9,3.5
1996-11-25 00:00:00,10,3.5
1996-11-25 00:00:00,11,3.5
1996-11-25 00:00:00,12,3.5
1996-11-25 00:00:00,13,3.5
1996-11-25 00:00:00,14,3.5
1996-11-25 00:00:00,15,3.5
1996-11-25 00:00:00,16,3.5
1996-11-25 00:00:00,17,3.5
1996-11-25 00:00:00,18,3.5
1996-11-25 00:00:00,19,3.5
1996-11-25 00:00:00,20,3.5
1997-01-14 00:00:00,0,0.2
1997-01-14 00:00:00,1,0.8
1997-01-14 00:00:00,2,1
1997-01-14 00:00:00,3,1
1997-01-14 00:00:00,4,1
1997-01-14 00:00:00,5,1
1997-01-14 00:00:00,6,1.1
1997-01-14 00:00:00,7,1.2
1997-01-14 00:00:00,8,1.3
1997-01-14 00:00:00,9,1.4
1997-01-14 00:00:00,10,1.6
1997-01-14 00:00:00,11,1.8
1997-01-14 00:00:00,12,2.1
1997-01-14 00:00:00,13,2.4
1997-01-14 00:00:00,14,2.4
1997-01-14 00:00:00,15,2.4
1997-01-14 00:00:00,16,2.4
1997-01-14 00:00:00,17,2.4
1997-01-14 00:00:00,18,2.4
1997-02-17 00:00:00,0,0.6
1997-02-17 00:00:00,1,1.7
1997-02-17 00:00:00,2,1.8
1997-02-17 00:00:00,3,2
1997-02-17 00:00:00,4,2.2
1997-02-17 00:00:00,5,2.4
1997-02-17 00:00:00,6,2.5
1997-02-17 00:00:00,7,2.7
1997-02-17 00:00:00,8,2.8
1997-02-17 00:00:00,9,2.9
1997-02-17 00:00:00,10,3
1997-02-17 00:00:00,11,3
1997-02-17 00:00:00,12,3
1997-02-17 00:00:00,13,3
1997-02-17 00:00:00,14,3
1997-02-17 00:00:00,15,3.1
1997-02-17 00:00:00,16,3.1
1997-02-17 00:00:00,17,3.2
1997-02-17 00:00:00,18,3.4
1997-02-17 00:00:00,19,3.4
1997-02-17 00:00:00,20,3.5
1997-04-09 00:00:00,0,5.8
1997-04-09 00:00:00,1,5.8
1997-04-09 00:00:00,2,5.7
1997-04-09 00:00:00,3,5.7
1997-04-09 00:00:00,4,5.7
1997-04-09 00:00:00,5,5.7
1997-04-09 00:00:00,6,5.6
1997-04-09 00:00:00,7,5.6
1997-04-09 00:00:00,8,5.6
1997-04-09 00:00:00,9,5.6
1997-04-09 00:00:00,10,5.6
1997-04-09 00:00:00,11,5.6
1997-04-09 00:00:00,12,5.6
1997-04-09 00:00:00,13,5.6
1997-04-09 00:00:00,14,5.6
1997-04-09 00:00:00,15,5.6
1997-04-09 00:00:00,16,5.6
1997-04-09 00:00:00,17,5.6
1997-04-09 00:00:00,18,5.6
1997-04-09 00:00:00,19,5.6
1997-04-21 00:00:00,0,6.8
1997-04-21 00:00:00,1,6.8
1997-04-21 00:00:00,2,6.8
1997-04-21 00:00:00,3,6.7
1997-04-21 00:00:00,4,6.6
1997-04-21 00:00:00,5,6.6
1997-04-21 00:00:00,6,6.6
1997-04-21 00:00:00,7,6.6
1997-04-21 00:00:00,8,6.5
1997-04-21 00:00:00,9,6.5
1997-04-21 00:00:00,10,6.5
1997-04-21 00:00:00,11,6.5
1997-04-21 00:00:00,12,6.5
1997-04-21 00:00:00,13,6.4
1997-04-21 00:00:00,14,6.2
1997-04-21 00:00:00,15,6.1
1997-04-21 00:00:00,16,6
1997-04-21 00:00:00,17,6
1997-04-21 00:00:00,18,6
1997-04-21 00:00:00,19,6
1997-04-21 00:00:00,20,6
1997-05-01 00:00:00,0,9.2
1997-05-01 00:00:00,1,9.2
1997-05-01 00:00:00,2,9.2
